"slopeLength","daysAfter","numSlopes","orientation","all.all.other.days","all.during.heatwave","all.after.heatwave","R.all.other.days","R.during.heatwave","R.after.heatwave","L.all.other.days","L.during.heatwave","L.after.heatwave","T.all.other.days","T.during.heatwave","T.after.heatwave"
3,-12,5,"end",9.65995055275608,NA,8.96794260294709,9.77889834443281,NA,8.5587687776368,9.38484060588206,NA,9.06390783985114,9.99042157237255,NA,9.67181195042875
3,-12,6,"start",9.73881128479925,NA,7.99119049753713,9.84349771874447,NA,7.81474451040372,9.10028437710039,NA,13.5306508352424,10.9358619088847,NA,0.323034652103772
3,-12,6,"end",9.73544504063435,NA,8.19343719288495,9.96197068573722,NA,6.68248614412729,9.42769398527256,NA,8.54173290437724,9.88203780697365,NA,10.8027298877751
3,-12,7,"start",9.65281884612093,NA,9.19401221967562,9.83252989389366,NA,8.22346130535615,9.07644292305935,NA,13.2142300937669,10.5324303298929,NA,5.22029368414724
3,-12,7,"end",9.51813891474291,NA,10.574612042546,9.52582311695529,NA,11.3353771520696,9.21105908161972,NA,11.1317471060432,10.1952703734262,NA,8.07959733576708
3,-12,8,"start",9.43883033734031,NA,11.3000286753138,9.73754715502758,NA,9.31366125080958,8.86818697950056,NA,15.0899475873588,10.020048648906,NA,9.57772871531214
3,-12,8,"end",9.64498685249742,NA,9.35930736383192,9.50838671338014,NA,11.2419721990506,9.14799773661267,NA,11.4917078996591,11.1092478839162,NA,1.98000757162183
3,-12,9,"start",9.41591741087036,NA,11.2856713307338,9.76531238595998,NA,9.13283073002924,9.00743265580686,NA,12.991902482263,9.50217013983605,NA,12.8875919131891
3,-12,9,"end",9.8917996453856,NA,7.57288628042695,9.53642166706709,NA,10.8412617223427,9.55300276867787,NA,7.78283775463354,11.5346579332279,NA,0.499168382596927
3,-12,10,"start",9.66472179837795,NA,9.2406959001422,10.048557267759,NA,7.13172355121653,9.39911724355929,NA,9.07130716821285,9.33653010458054,NA,13.5650803827352
3,-12,10,"end",10.0784030368936,NA,6.60282018603285,9.72998516903844,NA,9.48649478191429,9.84500927588667,NA,5.78076705504806,11.4690375991188,NA,2.02010669704941
3,-11,1,"start",9.3658202152904,NA,30.4313144227356,9.56887718144236,NA,20.1575542289669,9.02019020017859,NA,43.6056455506781,9.64386987602967,NA,30.8077164928261
3,-11,1,"end",9.44212968793585,NA,22.6935093119594,9.45318094908897,NA,27.507049432976,9.2080156901646,NA,22.9163895611417,9.93223470535072,NA,12.1601241967317
3,-11,2,"start",9.40621604819506,NA,18.230426578168,9.5167296141866,NA,16.9721246751067,9.11246859019999,NA,21.7948259332265,9.79362330960754,NA,15.4586422155324
3,-11,2,"end",9.39963752836196,NA,17.6553463454235,9.4869522290872,NA,17.261682957412,9.09545719680593,NA,20.8234268947251,9.86437816719318,NA,13.2062792490561
3,-11,3,"start",9.45471204181377,NA,13.970097840017,9.46156262805414,NA,15.9559492071115,9.0099525555741,NA,20.8794299888489,10.431828808742,NA,0.238898820525579
3,-11,3,"end",9.56497116447022,NA,10.8405935888589,9.60407630609821,NA,11.8920051336039,9.38123418400363,NA,8.95045161884278,9.87975134536393,NA,11.7711836110906
3,-11,4,"start",9.5177577321106,NA,11.5710423866011,9.41596979020084,NA,15.2314701441307,8.89606261449383,NA,20.6432290252822,11.1605531226856,NA,-8.44736852238299
3,-11,4,"end",9.72397597863056,NA,7.63094348346292,9.82923863835998,NA,7.37079412534672,9.59773779258579,NA,4.58734774291136,9.75297415356777,NA,13.2528072515164
3,-11,5,"start",9.64084670017769,NA,9.20106157426577,9.47483785106744,NA,13.1514134546695,9.02421119256599,NA,15.8609442763393,11.4370443789594,NA,-7.88054476949194
3,-11,5,"end",9.79931055416572,NA,6.96893681528518,10.0103917187054,NA,5.35684989559333,9.64267504216395,NA,4.85604983973064,9.64246296531054,NA,13.8937097161144
3,-11,6,"start",9.55470192424268,NA,10.4027084039726,9.45921756659303,NA,12.7388048914031,8.99981362673427,NA,15.103404504435,11.0487739292815,NA,-0.799812661841944
3,-11,6,"end",9.58600253551398,NA,9.95346508251307,9.58135365064409,NA,11.0061621129483,9.43139517524243,NA,8.49201358578205,9.94596634983268,NA,10.1629773231707
3,-11,7,"start",9.34220680339635,NA,12.6369134698023,9.36056691842199,NA,13.339698602486,8.79297419510763,NA,16.9771995813018,10.5539273383011,NA,5.04012828034497
3,-11,7,"end",9.71207133673944,NA,8.66050354798527,9.56504815086636,NA,10.9486497470567,9.37208177463863,NA,9.30136257023204,10.8395658416338,NA,2.89830897823557
3,-11,8,"start",9.31833146859313,NA,12.4536508578388,9.38292706455617,NA,12.6330095976486,8.92988685050256,NA,14.3809923388262,10.0542873933663,NA,9.33092443232745
3,-11,8,"end",9.95633085153432,NA,6.74681428492939,9.59356164210683,NA,10.5365947897152,9.77497148735585,NA,5.42374220467738,11.2523295520567,NA,1.11732889897918
3,-11,9,"start",9.55557919897113,NA,10.1126714694202,9.65716262035642,NA,10.0206484136767,9.31641069789142,NA,9.87043200581894,9.85971329900309,NA,10.6363942443596
3,-11,9,"end",10.1411921650437,NA,5.76739421001625,9.78507258777319,NA,9.06891271586386,10.0662643011027,NA,3.47757344933478,11.1822967657644,NA,2.72658297421107
3,-11,10,"start",9.742888547252,NA,8.65424382289385,9.751003520648,NA,9.30036527280783,9.51036632650011,NA,8.07092118392195,10.2632941616085,NA,8.26778128404125
3,-11,10,"end",9.90645000079959,NA,7.76394802239319,9.75485014682458,NA,9.3384623376082,9.58984190812532,NA,7.74037280579215,11.0058561799362,NA,4.53786369511959
3,-10,1,"start",9.65774329868803,NA,6.02953873360034,9.64668221364872,NA,13.7866951212466,9.46115544905397,NA,-0.015993684225024,10.1185835134717,NA,0.109567938238592
3,-10,1,"end",9.5752015599021,NA,12.6171833788875,9.73327010453604,NA,7.016316481848,9.2569166870435,NA,18.7304642283086,9.89987939445409,NA,14.2524343013805
3,-10,2,"start",9.7086976030854,NA,5.73948954865766,9.59380397875633,NA,13.8551466961837,9.36324714232693,NA,9.51632220793439,10.7518689294345,NA,-15.0455100156247
3,-10,2,"end",9.74067211073291,NA,4.91413572730858,9.85218461347289,NA,4.08448298391781,9.54122420028186,NA,1.96748264769331,9.91556871999274,NA,11.5767133182701
3,-10,3,"start",9.7740835369297,NA,5.28428504122296,9.55043734208524,NA,13.5894421158519,9.25417735907351,NA,12.9890901834836,11.4740716871027,NA,-21.532396860786
3,-10,3,"end",9.89990340239496,NA,2.61008820729742,10.0776694113612,NA,0.65870902280363,9.75705180895608,NA,-1.52233286316544,9.79138612234166,NA,13.6170349364446
3,-10,4,"start",9.89882577786772,NA,3.89349836214832,9.61026378576117,NA,11.3998782610952,9.38472333904189,NA,8.92476895775455,11.7511633862113,NA,-17.5526100850714
3,-10,4,"end",9.97662125022748,NA,3.03779369111662,10.2597814385637,NA,-0.180699988752337,9.803373765154,NA,0.340964909377863,9.68328990419845,NA,14.3271060959601
3,-10,5,"start",9.81700472303173,NA,6.39698720021997,9.59658291648756,NA,11.2550550238903,9.36438073776447,NA,9.40295629518643,11.3744707847245,NA,-7.12131849277556
3,-10,5,"end",9.76881888043359,NA,7.41725257387329,9.84055320914052,NA,7.70598464894282,9.59665245938335,NA,5.60713839071012,9.98253042436862,NA,9.77223119573486
3,-10,6,"start",9.61055107652987,NA,9.67117997764676,9.50100210149718,NA,12.2033893314058,9.16362507768127,NA,12.5391252530724,10.8933763185445,NA,0.745530244931441
3,-10,6,"end",9.89587174271061,NA,6.35737664779104,9.82849330106735,NA,8.21291414677439,9.54026440443792,NA,7.05712735195022,10.861780842,NA,1.40980296097725
3,-10,7,"start",9.59044195610521,NA,9.88541320571068,9.52491827524995,NA,11.5580746503174,9.30305312790511,NA,10.2060418799902,10.4080390257435,NA,6.26281128082764
3,-10,7,"end",10.1394464228477,NA,4.52048997920767,9.86071726850126,NA,8.14816043251551,9.94034168123739,NA,2.97150192106088,11.2678917459654,NA,-0.388506823441628
3,-10,8,"start",9.8281448748087,NA,7.57284110025577,9.79738780287518,NA,8.75353518676547,9.68943166281714,NA,5.65353031271156,10.2229734699942,NA,8.1149789633013
3,-10,8,"end",10.3244687821294,NA,3.71139717785931,10.0535873884581,NA,6.80875402150818,10.2301689600318,NA,1.10698611862662,11.1993850121308,NA,1.60945309259678
3,-10,9,"start",10.0384258580555,NA,6.05730978571463,9.89185651590391,NA,8.09401094434571,9.88535670713827,NA,4.12261847650461,10.754149054382,NA,5.00476171049262
3,-10,9,"end",10.096509990561,NA,6.18273832916327,10.0288483486417,NA,7.39911877124872,9.76261478175993,NA,6.13727244431156,11.0264272931068,NA,3.74018527053228
3,-10,10,"start",10.3017684028159,NA,4.50601700497403,10.200965861911,NA,6.06953887951323,10.0568517023585,NA,3.20942901705177,11.1183796338965,NA,3.38019045948623
3,-10,10,"end",9.44450140955856,NA,10.6715429252784,9.17819316096353,NA,12.8124284577924,9.39848550728088,NA,9.13889119442756,10.2001912299521,NA,8.75944851519193
3,-9,1,"start",9.66468312581243,NA,5.44944036371497,9.64501026426088,NA,13.9235982711209,9.26843366585323,NA,19.0486381000938,10.5872972646222,NA,-30.200587969488
3,-9,1,"end",9.77866043522021,NA,-2.78891192427039,9.81342094836435,NA,1.15264948598762,9.64857513518871,NA,-14.7954989329219,9.98263365166369,NA,8.90099233515975
3,-9,2,"start",9.72874443499557,NA,4.91165819503427,9.60281289280942,NA,13.4908156131546,9.15950946939332,NA,19.491632117338,11.29557162822,NA,-32.3533792602983
3,-9,2,"end",9.93626911636607,NA,-2.39345937849765,10.0352436596029,NA,-2.52009470671855,9.86312051367656,NA,-11.6487314089024,9.86145494190772,NA,13.2993352539767
3,-9,3,"start",9.85140208373622,NA,3.18148490499765,9.66254606315679,NA,10.6042726410448,9.28773181419866,NA,11.9050231717477,11.5653932460841,NA,-23.4400027595081
3,-9,3,"end",10.0124396008686,NA,-0.155336204807025,10.2142002002666,NA,-2.57970547895245,9.91015714389987,NA,-5.78886819693237,9.75620178287689,NA,14.3519966941533
3,-9,4,"start",9.77000784947531,NA,6.48884931687488,9.64970141572761,NA,10.6221449995512,9.2665901463564,NA,11.7576937900393,11.1917966845113,NA,-8.92904010052909
3,-9,4,"end",9.80799983802589,NA,6.12478422349402,9.80029777191729,NA,7.87840169071652,9.70723129435823,NA,2.32630693131051,10.0518970938508,NA,8.68245206192918
3,-9,5,"start",9.56555768691188,NA,10.399508226456,9.55602988196224,NA,11.8867281734377,9.06691920741808,NA,15.0501490405319,10.7156212353527,NA,0.872722706270011
3,-9,5,"end",9.93386408048841,NA,5.12828217547528,9.78779919629571,NA,8.44974076795774,9.65298149140281,NA,4.75317928424792,10.9178762117324,NA,-1.0494243169723
3,-9,6,"start",9.54513193141429,NA,10.5280589510624,9.58035072083675,NA,11.1866379051625,9.20383313727637,NA,11.9097144740261,10.2354389516512,NA,7.28835183792581
3,-9,6,"end",10.1745626684343,NA,3.20668689925961,9.81892019584356,NA,8.3335486658145,10.0495809838108,NA,0.402105892705285,11.3181930249893,NA,-2.70023436946617
3,-9,7,"start",9.77918729400661,NA,7.79331286692083,9.84996006986147,NA,8.03451233898246,9.58498586024135,NA,6.46346231227393,10.050585875703,NA,9.25860910973883
3,-9,7,"end",10.3574630015607,NA,2.48005053270107,10.0082549868669,NA,6.77975632484306,10.3372255755013,NA,-1.34071917438476,11.2518228816026,NA,-0.0888578160458029
3,-9,8,"start",9.98608350858988,NA,6.06078116722892,9.9438692859674,NA,7.3824254222331,9.77764327191842,NA,4.63994499659581,10.5695609425413,NA,5.61666093202438
3,-9,8,"end",10.1334272098042,NA,5.420531339802,9.98305786426644,NA,7.44486244105132,9.87739101187787,NA,4.64988758793396,11.0829137971427,NA,2.51148083835522
3,-9,9,"start",10.2870089705658,NA,4.02303318083889,10.2495762266708,NA,5.22314109816183,9.94597364137153,NA,3.56477219600599,11.1687803129638,NA,2.39412045275527
3,-9,9,"end",9.49180561367823,NA,10.469946444543,9.14471666796989,NA,13.4175170706657,9.51989026080683,NA,8.15345560875486,10.2725527133704,NA,8.19120860627588
3,-9,10,"start",10.3284401503437,NA,4.38367022193331,10.4979148394685,NA,4.00937144664731,9.91610420250437,NA,4.58639249008121,10.8673469856593,NA,4.81507025565996
3,-9,10,"end",8.90667533255818,NA,13.9309188642226,8.59490562512102,NA,16.2043832362224,9.07361637087353,NA,11.3919720039453,9.28360735477245,NA,13.4422647734754
3,-8,1,"start",9.67755030653546,NA,4.37387602635357,9.65558110504454,NA,13.0580329551883,9.25947733268967,NA,19.9346261345821,10.6538784385647,NA,-34.5061705511087
3,-8,1,"end",9.76821543554686,NA,-1.9980068327249,9.91382690471171,NA,-6.19283889942473,9.57505252948732,NA,-8.50196388488292,9.84660242737038,NA,17.6976781727936
3,-8,2,"start",9.79810295083314,NA,2.04750717563899,9.71522816318253,NA,8.94460982600667,9.38741113997764,NA,8.33321570757471,10.9093830699233,NA,-20.0597101545182
3,-8,2,"end",9.84111743604415,NA,1.16145165492466,10.0886207228259,NA,-4.44588296142248,9.61812811225895,NA,-1.28555282893758,9.74276917375044,NA,17.0774988736501
3,-8,3,"start",9.71705306256625,NA,6.83531896792818,9.70320380640632,NA,9.52166057569468,9.36751603794258,NA,9.32737902002113,10.5312799081177,NA,-1.83852414420947
3,-8,3,"end",9.63707298230524,NA,9.07316064160071,9.67877017026591,NA,10.1203190922928,9.41413643518024,NA,8.03357555272132,10.0334989715982,NA,8.61220697410506
3,-8,4,"start",9.51448273444459,NA,11.6370251921413,9.61139801217528,NA,11.3775106490169,9.17097882698887,NA,14.0505267756414,10.052115140139,NA,8.64105037520951
3,-8,4,"end",9.75868656905561,NA,7.06259664302678,9.66462513886639,NA,10.2503217336387,9.35675596122117,NA,9.56023130486346,10.8850517001787,NA,-3.40610194510883
3,-8,5,"start",9.49367188916549,NA,11.5437826685319,9.63611749451865,NA,10.6392458319708,9.30754664174689,NA,10.4819297488125,9.56891103536871,NA,14.7861397994086
3,-8,5,"end",9.99340264000194,NA,4.3679965812947,9.6934177998929,NA,9.74011654639915,9.74460864440734,NA,3.36267826133397,11.2781289251579,NA,-4.87546437658353
3,-8,6,"start",9.72409426618234,NA,8.1839582841218,9.90294541754426,NA,7.05299801695937,9.68574546639867,NA,4.36593301430394,9.37598519673327,NA,15.8351419562766
3,-8,6,"end",10.1709588373209,NA,3.32544376273754,9.8780254942069,NA,7.69355999952899,10.0246294995259,NA,0.829406593121232,11.2121278067096,NA,-1.48383456364666
3,-8,7,"start",9.92761388444906,NA,6.14811556773091,9.99631532685702,NA,6.44797215810627,9.87741391162561,NA,2.58156026752467,9.87461522244992,NA,10.7334107750976
3,-8,7,"end",9.9469013344215,NA,6.52367527841172,9.85084528807471,NA,8.29880562780997,9.56560217517021,NA,7.25418042554859,11.0453663914872,NA,1.66581019907226
3,-8,8,"start",10.2237833755031,NA,3.84643038676852,10.2987173555108,NA,4.15134564931904,10.0450813783593,NA,1.64772213169036,10.4513924236727,NA,6.46845900553568
3,-8,8,"end",9.31139192931479,NA,12.0025564172822,9.02284726471334,NA,14.847164212438,9.20762070780517,NA,10.7811984952064,10.2484902505948,NA,8.10931048371236
3,-8,9,"start",10.2910215673051,NA,4.07741436338822,10.5444297103456,NA,2.93585644017564,10.0168876835474,NA,3.0325975071873,10.3021249398148,NA,7.85083946887816
3,-8,9,"end",8.73187163007517,NA,15.6345983047562,8.479380407275,NA,17.750236972733,8.76228008430228,NA,14.0282945814822,9.27676136038574,NA,13.9067130910304
