"Lake","Year","Date","DOYtrunc","BGA_YSI","BGA_HYLB","Chl_YSI","Chl_HYLB","DO_YSI","DO_HYLB","DOlocalSat_YSI","DOlocalSat_HYLB","pH_YSI","pH_HYLB","SpCond_YSI","SpCond_HYLB","Temp_YSI","Temp_HYLB","BGA_YSI_ugL_correctedToFLAMe","Chl_YSI_ugL_correctedToFLAMe","BGA_logged_HYLB","Manual_Chl"
"L",2018,2018-07-06,187,0.0404549958560774,250.827639161166,1.0281349877249,1.80672938966353,7.29748773107203,7.20354166666667,95.7743846286644,94.3975694444444,6.56041433417313,6.29058344092109,11.0000003561782,11,25.7258383160492,25.6483680555556,NA,NA,2.27103266024607,2.95143468181795
"L",2018,2018-07-07,188,0.0325036461110539,235.06957314658,1.13405336356928,2.02096437063488,7.35827962567228,7.32458339088372,96.6925367529815,96.1871678516286,6.53966633486783,6.21407157869505,11.0000000868295,10.999999717883,25.7923078547369,25.7540975011606,NA,NA,2.19933530105901,3.14669350746223
"L",2018,2018-07-08,189,0.0344775970093947,208.020340575847,1.11160678452596,2.04117054928372,7.33242226553495,7.34631944444444,96.0969804860029,96.1649305555556,6.51835682325901,6.16868055555556,11.0000005296996,11,25.6506629401761,25.5854166666667,NA,NA,2.21637633323247,2.88695325748471
"L",2018,2018-07-09,190,0.0157866909504089,178.077641017236,1.05949733097078,2.01298001720566,7.16299023458163,7.21379420536351,95.2464626426488,95.7916946047022,6.54656608943877,6.12206075176334,11.0000038844134,10.9999997178735,26.4450017216834,26.3745374105804,NA,NA,2.1983559646484,2.36844483930353
"L",2018,2018-07-10,191,0.00633159427171255,150.484619973015,0.984518235695765,1.82336856876629,7.13958333333333,7.14704861111111,94.7083333333333,94.6836805555556,6.53763888888889,6.15085629608522,11,10.9999997178827,26.3194444444444,26.2459375,NA,NA,2.13649208928702,2.43299106908836
"L",2018,2018-07-11,192,0.00679021242185835,138.332263621527,1.12737937532217,2.13144618446109,7.05675036702836,6.96893411983693,92.7409635858078,91.5939623267238,6.50706617857069,6.149457601095,11.0040699818601,10.9999974536984,25.8136183701248,25.8181689376638,NA,NA,2.13845345959242,2.53590212621519
"L",2018,2018-07-12,193,0.0137863961299603,145.791666666667,1.25339036737676,2.39583107982753,7.01033158012067,6.83850694444444,90.7095329943474,88.5201388888889,6.4819556266692,6.13166666666667,11.1770835079314,11,24.9653496543264,24.9935069444444,NA,NA,2.16077408492959,2.9252532793751
"L",2018,2018-07-13,194,0.0107880252377495,136.350957280065,1.08248015645023,2.04104010397929,6.89761967790535,6.72433631127835,89.0810607870329,86.8102612488797,6.46240097917599,6.12231759891233,11.3542732557584,11.0000007441999,24.8588241363145,24.8474857658523,NA,NA,2.12855933909079,3.15155391633157
"L",2018,2018-07-14,195,0.00871652253739286,135.274943457529,1.08264460783211,1.94911441483524,6.90008217604861,6.80309852147215,89.9268587628584,88.5092265860507,6.45831657938317,6.09473414202613,11.6604989046222,11.0000022335034,25.3485368377048,25.2566170822155,NA,NA,2.00927095582055,1.97002092292084
"L",2018,2018-07-15,196,0.00605541271806757,139.879661418926,1.09254377607921,2.07627338099769,6.88263100802745,6.78975694444444,91.1696685191502,89.734375,6.45351877799255,6.07368055555556,11.4669392237058,11,26.2384874552117,26.1176388888889,NA,NA,2.03706999839333,2.72707820840922
"L",2018,2018-07-16,197,0.00676968356771952,162.19500718998,1.18088450885701,2.18683828846698,7.04725848140734,7.03135416666667,93.4693432003968,93.2857638888889,6.4834707770785,6.1046617742769,11.1271345259667,11,26.3115816045276,26.3239930555556,NA,NA,1.90758119094058,2.81164932273573
"L",2018,2018-07-17,198,0.0108717219045436,160.448373524803,1.21833652628235,2.19657013749545,6.95243055555556,6.95548611111111,90.8989583333333,90.9618055555556,6.4635588526381,6.11778131635531,11.2118055555556,11,25.5215625,25.5351736111111,NA,NA,1.95706429312439,3.756577612387
"L",2018,2018-07-18,199,0.0106811065713931,145.199044461246,1.20122203514883,2.26849127794419,7.00329137390833,7.00291666666667,91.0301332593351,90.9072916666667,6.48257388226143,6.13326388888889,11.1158085158147,10.9999991354692,25.2019267271922,25.138125,NA,NA,2.06192325507074,3.12018807776143
"L",2018,2018-07-19,200,0.0137644959797822,156.426764724284,1.43126272423245,2.69744054741136,7.13051583701581,7.12565610201275,92.7280713029597,92.6171037746606,6.49472024228529,6.16582299474287,11.0145557106674,10.9999993627231,25.2342310539946,25.2080866717237,NA,NA,2.08244723608154,3.26308409852002
"L",2018,2018-07-20,201,0.0241983873481024,180.666537728612,1.74534986532562,3.59845580541605,7.0035273063214,6.99048943133929,89.5461844052732,89.4384207968557,6.46662501208013,6.16206930497595,11.0104170201812,10.9999993828849,24.3207085540193,24.3676039680496,NA,NA,2.25410292288024,3.35484861797316
