"slopeLength","daysAfter","numSlopes","all.all.other.days","all.during.heatwave","all.after.heatwave","R.all.other.days","R.during.heatwave","R.after.heatwave","L.all.other.days","L.during.heatwave","L.after.heatwave","T.all.other.days","T.during.heatwave","T.after.heatwave"
3,2,5,8.90471568922456,16.8100772955974,15.2762919054264,8.44510964324993,16.8076630060175,22.4767612006647,9.77394659654184,13.4173102686047,5.69919453686001,7.44789086854986,29.0569813303773,22.3147673533593
3,2,6,8.85532656736833,16.8100772955974,14.8723422795302,8.34322711902849,16.8076630060175,21.5441514996376,9.85061030144871,13.4173102686047,5.52675453690747,7.13231196545103,29.0569813303773,22.8045518963255
3,2,7,8.45337471214071,16.8100772955974,17.3655579721279,7.76194198483368,16.8076630060175,24.7296012845644,9.66461993583842,13.4173102686047,7.5615496969926,6.59465124019834,29.0569813303773,24.6136891848512
3,2,8,8.40516880725262,16.8100772955974,16.7590459353392,7.77815491999873,16.8076630060175,22.8109354365899,9.6582897348323,13.4173102686047,7.83048444464863,6.16000964062182,29.0569813303773,25.3133600092001
3,2,9,8.61112122356649,16.8100772955974,14.6693759894767,8.1885965695756,16.8076630060175,18.7343948833119,9.8590604448058,13.4173102686047,6.7178088773163,5.64258990996453,29.0569813303773,26.2364837821111
3,2,10,8.97922055440437,16.8100772955974,12.0698702719053,8.45472325853896,16.8076630060175,16.2760761676485,10.3423814138357,13.4173102686047,4.2059216749533,5.95390450318491,29.0569813303773,22.9635822298535
3,2,11,9.15305936036877,16.8100772955974,10.9520259683738,8.34540937419941,16.8076630060175,16.2701345048127,10.7650394706695,13.4173102686047,2.43734350504887,6.25225766269123,29.0569813303773,20.6069839516215
3,2,12,8.9337410352371,16.8100772955974,11.8671978209554,8.21623749693848,16.8076630060175,16.3458076199049,10.4046107937983,13.4173102686047,4.75441192931859,6.21737832555776,29.0569813303773,19.9216977966722
3,2,13,9.14295521738943,16.8100772955974,10.7684087838071,8.36112161769997,16.8076630060175,15.1746161447926,10.7998732352005,13.4173102686047,3.35993263148236,5.98848424349388,29.0569813303773,20.0481486843098
3,2,14,8.70473912442914,16.8100772955974,12.4622368749502,8.3535105824154,16.8076630060175,14.8276744674962,9.82617167543301,13.4173102686047,7.81412413805738,5.92530726589958,29.0569813303773,19.5464011160266
3,3,3,8.90276790366748,16.8100772955974,18.5751298911614,8.92566790710945,16.8076630060175,21.3758573056029,9.28468080865472,13.4173102686047,12.0257293728873,7.47286424324817,29.0569813303773,29.8211492026595
3,3,4,8.87996177503948,16.8100772955974,17.0387186667027,8.90815196235904,16.8076630060175,19.2446113291335,9.21956836490058,13.4173102686047,12.3965955416616,7.57759941649815,29.0569813303773,24.3474100545338
3,3,5,8.83105451091169,16.8100772955974,16.2766074009762,8.81446528692682,16.8076630060175,18.6550584633596,9.28716419345958,13.4173102686047,11.1203825809497,7.27075688301302,29.0569813303773,24.6099286739053
3,3,6,8.43567091958894,16.8100772955974,18.9814324258658,8.24960021212904,16.8076630060175,22.751604954313,9.09622443716199,13.4173102686047,12.7110811400312,6.74683379884724,29.0569813303773,26.4819686980279
3,3,7,8.38804504047937,16.8100772955974,18.0924122422429,8.2726065260806,16.8076630060175,20.8013697537261,9.08176365261718,13.4173102686047,12.3938614346642,6.32418331234175,29.0569813303773,27.0611921305294
3,3,8,8.59008568517603,16.8100772955974,15.5923432044623,8.68327763175908,16.8076630060175,16.4279212765605,9.27061144233797,13.4173102686047,10.6475103554144,5.82099074545711,29.0569813303773,27.9201075353118
3,3,9,8.95123290193499,16.8100772955974,12.6038940349765,8.95215357333527,16.8076630060175,13.9148157418867,9.73673355366135,13.4173102686047,7.46633178256148,6.12854208142691,29.0569813303773,24.0838156714909
3,3,10,9.12150979760135,16.8100772955974,11.32502583371,8.85166961061426,16.8076630060175,14.1020881193769,10.143528635391,13.4173102686047,5.24533118308727,6.42251581530967,29.0569813303773,21.38304258153
3,3,11,8.90581030841814,16.8100772955974,12.3021433079586,8.7319315810288,16.8076630060175,14.3495400886145,9.78081016604945,13.4173102686047,7.57309680378011,6.3907794650731,29.0569813303773,20.5753179869111
3,3,12,9.11069760600502,16.8100772955974,11.0731507476031,8.88154236486985,16.8076630060175,13.214004140378,10.1599954594816,13.4173102686047,5.85471850729783,6.16962805198068,29.0569813303773,20.6751967518982
3,3,13,8.68039339655445,16.8100772955974,12.8939587396305,8.88090999182664,16.8076630060175,12.9559114785153,9.19579855684888,13.4173102686047,10.5342764134746,6.11050445322333,29.0569813303773,20.0906212205172
3,3,14,8.46258152620219,16.8100772955974,13.6076827863521,8.61881967016958,16.8076630060175,13.8725795271206,9.08078550038767,13.4173102686047,10.95966794347,5.68934117929291,29.0569813303773,21.1903312930772
3,4,3,9.2711334517142,16.8100772955974,12.5206464359315,9.45215969171361,16.8076630060175,12.4501550997769,9.58222346197252,13.4173102686047,6.80613034258998,7.53588016767287,29.0569813303773,30.2372316887632
3,4,4,9.2285826603548,16.8100772955974,12.4723122877586,9.36752579481292,16.8076630060175,13.0619093591087,9.65375176116089,13.4173102686047,6.33677969235169,7.23461859611478,29.0569813303773,29.3874156361318
3,4,5,8.84560463429529,16.8100772955974,16.3287813655391,8.81969214523973,16.8076630060175,18.8635166736834,9.47109327816609,13.4173102686047,9.01888940883481,6.72096547988774,29.0569813303773,30.8532161715754
3,4,6,8.80477198684756,16.8100772955974,15.6667135234798,8.85044075705592,16.8076630060175,17.1409728443828,9.46221548302233,13.4173102686047,9.17067234934098,6.30679507421217,29.0569813303773,30.9114084350883
3,4,7,9.00945447688142,16.8100772955974,13.1021192019763,9.2625391100744,16.8076630060175,12.5891376067203,9.65337839672959,13.4173102686047,7.57101564034253,5.81410212055459,29.0569813303773,31.4232523337981
3,4,8,9.37050757461341,16.8100772955974,9.99991983357932,9.53531098631772,16.8076630060175,10.175866260603,10.117138031151,13.4173102686047,4.31994199006688,6.11481803652675,29.0569813303773,26.6649038446148
3,4,9,9.54342725792106,16.8100772955974,8.80311867314843,9.44451910168953,16.8076630060175,10.7277241179181,10.5220611402762,13.4173102686047,2.12824371829934,6.40210574915237,29.0569813303773,23.419332550316
3,4,10,9.3374611128982,16.8100772955974,10.0936985015557,9.33507966106893,16.8076630060175,11.2849648778836,10.1709531183272,13.4173102686047,4.96651835275072,6.37080640139432,29.0569813303773,22.3700009823767
3,4,11,9.5445998011508,16.8100772955974,8.90924808608884,9.49047398364458,16.8076630060175,10.2748713524833,10.5488428428001,13.4173102686047,3.28064052676542,6.15440879682202,29.0569813303773,22.3613318548869
3,4,12,9.12797968304161,16.8100772955974,11.0421481944563,9.49771021629215,16.8076630060175,10.1863709972842,9.60708107625777,13.4173102686047,8.56055758091458,6.09643708851771,29.0569813303773,21.6104795950503
3,4,13,8.91940623137932,16.8100772955974,11.9187461778588,9.24765705719825,16.8076630060175,11.3375683440979,9.49900238724452,13.4173102686047,9.13327178738809,5.68493745012329,29.0569813303773,22.759366339885
3,4,14,8.97586792311548,16.8100772955974,11.5169703090886,9.33015609442462,16.8076630060175,10.8595626219658,9.57723322388105,13.4173102686047,8.80427668188721,5.57948445663397,29.0569813303773,22.5346092213024
3,5,3,9.14818692796322,16.8100772955974,14.7818312496516,9.02156426248814,16.8076630060175,20.3978921351363,9.5440934091361,13.4173102686047,7.44655166183651,8.19758261471676,29.0569813303773,19.9394873566428
3,5,4,8.76987704757062,16.8100772955974,19.0027827660064,8.47715656338388,16.8076630060175,25.9893178126633,9.36265598733465,13.4173102686047,10.4878307563273,7.70803753334407,29.0569813303773,23.588033655073
3,5,5,8.72858545957709,16.8100772955974,17.7768216235015,8.50263013550897,16.8076630060175,22.7681256021313,9.35239124932176,13.4173102686047,10.422195392065,7.31712426391964,29.0569813303773,24.8667883819218
3,5,6,8.92896545482957,16.8100772955974,14.5182433405403,8.90342243153125,16.8076630060175,16.7079607075331,9.53904288345298,13.4173102686047,8.39618375771339,6.84979877259734,29.0569813303773,26.3152699880424
3,5,7,9.28311338868325,16.8100772955974,10.8235553251268,9.16674131796268,16.8076630060175,13.4530393123608,9.99389649933429,13.4173102686047,4.60171453595822,7.16313238360934,29.0569813303773,21.6006257309306
3,5,8,9.45209058795481,16.8100772955974,9.39986692734004,9.07244458961286,16.8076630060175,13.7350396797297,10.3907468556929,13.4173102686047,2.1147678946787,7.45909745358602,29.0569813303773,18.4182129841706
3,5,9,9.24823586168617,16.8100772955974,10.7773032831102,8.95970464601972,16.8076630060175,14.0733283947768,10.043495381525,13.4173102686047,5.26699002326308,7.44231868954751,29.0569813303773,17.6532506906177
3,5,10,9.450734554374,16.8100772955974,9.41685409840296,9.10739313982467,16.8076630060175,12.7236750669266,10.413472071508,13.4173102686047,3.3855959173286,7.24413593891605,29.0569813303773,17.988863864721
3,5,11,9.03986830541751,16.8100772955974,11.712214035863,9.10964856097146,16.8076630060175,12.4507247709936,9.48552908066633,13.4173102686047,9.1517674160699,7.20200616843753,29.0569813303773,17.4678751260469
3,5,12,8.83382438442342,16.8100772955974,12.6265214422887,8.85928492199352,16.8076630060175,13.5653436147343,9.37784969203415,13.4173102686047,9.73883565070393,6.80811902645141,29.0569813303773,18.8967783038673
3,5,13,8.8883478361532,16.8100772955974,12.1523456250331,8.93585170376432,16.8076630060175,12.9200509383127,9.45334367784839,13.4173102686047,9.34788506022628,6.71496177087274,29.0569813303773,18.8142325935702
3,5,14,8.905459699577,16.8100772955974,11.9036459848637,9.0347856365331,16.8076630060175,12.2504936133249,9.32107468665783,13.4173102686047,9.95996837260346,6.97662228938116,29.0569813303773,17.2051215310762
3,6,3,8.85711343016756,16.8100772955974,19.9977643753293,8.54886926348578,16.8076630060175,29.0541193043671,9.31533849612181,13.4173102686047,11.6356260064107,8.32766278574785,29.0569813303773,17.9151146949714
3,6,4,8.81764032786202,16.8100772955974,18.3276146824588,8.57498282354134,16.8076630060175,24.5757283533879,9.30456091723418,13.4173102686047,11.3273045192792,7.95324810443491,29.0569813303773,20.5842041592102
3,6,5,9.01642262780179,16.8100772955974,14.4341411758445,8.97116544085499,16.8076630060175,17.2042688511473,9.48792157640092,13.4173102686047,8.81277275799996,7.50423712484435,29.0569813303773,22.9878634034696
3,6,6,9.36668738885012,16.8100772955974,10.2236551817571,9.23170032903578,16.8076630060175,13.4134575218626,9.93557270227607,13.4173102686047,4.41672379023882,7.82332777790251,29.0569813303773,18.0750423359951
3,6,7,9.53427259045285,16.8100772955974,8.6874519805595,9.13962248273163,16.8076630060175,13.7356621429569,10.3259281475242,13.4173102686047,1.63705650167045,8.12269765943035,29.0569813303773,14.8231811762598
3,6,8,9.33456227550187,16.8100772955974,10.2940696031226,9.02943045162013,16.8076630060175,14.1121830984292,9.98288375240642,13.4173102686047,5.19570778936901,8.11482762125196,29.0569813303773,14.2854320076928
3,6,9,9.53516064186401,16.8100772955974,8.83763615578769,9.17587786139538,16.8076630060175,12.6204507819091,10.3465561853523,13.4173102686047,3.12805193387573,7.92897056271541,29.0569813303773,14.9303940668012
3,6,10,9.1316620942681,16.8100772955974,11.3969147698771,9.1789555102446,16.8076630060175,12.3298378032909,9.43169589079625,13.4173102686047,9.4593375886755,7.89672089425161,29.0569813303773,14.5866916891036
3,6,11,8.92983152815758,16.8100772955974,12.4128355288494,8.93317863006716,16.8076630060175,13.5508052414007,9.32503755646843,13.4173102686047,10.0778520531783,7.51612961782411,29.0569813303773,16.2888800951424
3,6,12,8.98457542035025,16.8100772955974,11.9117040091556,9.00942091310576,16.8076630060175,12.8530114149305,9.39876525449512,13.4173102686047,9.63350453367999,7.43106580208734,29.0569813303773,16.317371057033
3,6,13,9.00250621833953,16.8100772955974,11.6569287825251,9.10767556475015,16.8076630060175,12.1351986861153,9.26791414439656,13.4173102686047,10.2765906024691,7.69448689588523,29.0569813303773,14.6768964906933
3,6,14,9.21356572262725,16.8100772955974,10.5373036208424,9.15684020333659,16.8076630060175,11.7535250225995,9.56385580106429,13.4173102686047,8.82927715175683,8.17864918923103,29.0569813303773,12.1971457230755
3,7,3,8.99206252788902,16.8100772955974,17.579524740267,9.03286339724742,16.8076630060175,20.190976729857,9.2525739503803,13.4173102686047,12.7850017503022,7.92839383497388,29.0569813303773,24.1287377413913
3,7,4,9.19050016749653,16.8100772955974,13.0569745207681,9.4298999655146,16.8076630060175,12.2221756518744,9.43267720295852,13.4173102686047,9.47602419056243,7.48630786289564,29.0569813303773,26.3042221180662
3,7,5,9.53823635745418,16.8100772955974,8.37426863684553,9.6932166029793,16.8076630060175,8.62991130092112,9.8732701463871,13.4173102686047,4.23675848941402,7.79980482441842,29.0569813303773,20.0198710869132
3,7,6,9.7056119736832,16.8100772955974,6.85475442004826,9.60846294289438,16.8076630060175,9.63266367964776,10.2572635140786,13.4173102686047,1.07906241586074,8.09384677154894,29.0569813303773,16.0701606348929
3,7,7,9.51109648955778,16.8100772955974,8.87789833822856,9.50604948253334,16.8076630060175,10.5373892581208,9.91825419912115,13.4173102686047,5.15730679288153,8.0857423822602,29.0569813303773,15.3360136313203
3,7,8,9.71105338528733,16.8100772955974,7.39934203121041,9.65673708747007,16.8076630060175,9.24967546012592,10.2757526730871,13.4173102686047,2.85737037258295,7.90271365353904,29.0569813303773,15.9636454893848
3,7,9,9.31583518978609,16.8100772955974,10.3523821718404,9.66569116547515,16.8076630060175,9.2218485465026,9.37354051696952,13.4173102686047,9.87284944886554,7.8706833210854,29.0569813303773,15.4956496733945
3,7,10,9.11909721383457,16.8100772955974,11.5408079420433,9.42904248387704,16.8076630060175,10.7865539891964,9.2678242768478,13.4173102686047,10.5212071942742,7.4965690929371,29.0569813303773,17.3291759124746
3,7,11,9.17508351349119,16.8100772955974,11.0508165177243,9.50975311362575,16.8076630060175,10.212855917254,9.33978918911516,13.4173102686047,10.006766693544,7.4128436514811,29.0569813303773,17.3085011796877
3,7,12,9.19485931957814,16.8100772955974,10.8269739398146,9.61224207607898,16.8076630060175,9.60171675698323,9.21026219205196,13.4173102686047,10.6805406030845,7.67137627587808,29.0569813303773,15.4645942678559
3,7,13,9.40454005750093,16.8100772955974,9.65964436720645,9.66584243722347,16.8076630060175,9.32462823660657,9.50103973610866,13.4173102686047,9.09589807628237,8.14656630490986,29.0569813303773,12.7236071678563
3,7,14,9.47782821976404,16.8100772955974,9.29124884601586,9.95176701018109,16.8076630060175,7.95028467331874,9.30358510227217,13.4173102686047,10.0774407769081,8.42547218104502,29.0569813303773,11.1967708939543
3,8,3,9.20889437889024,16.8100772955974,13.6939754102718,9.44023328925008,16.8076630060175,12.7310155825584,9.49465808426902,13.4173102686047,8.35183604846493,7.38345984381297,29.0569813303773,32.6092729788329
3,8,4,9.55197085414361,16.8100772955974,7.94732817166399,9.70004842756282,16.8076630060175,8.31853037527763,9.93001072233957,13.4173102686047,2.28955483550634,7.69015933626464,29.0569813303773,23.807041569296
3,8,5,9.71712377086537,16.8100772955974,6.23464494613469,9.61657069503799,16.8076630060175,9.53900414452255,10.3093501483525,13.4173102686047,-1.10015690973222,7.97798184433325,29.0569813303773,18.6764461931353
3,8,6,9.52558092981152,16.8100772955974,8.63752974093019,9.5157171717159,16.8076630060175,10.5886926721181,9.97583321772231,13.4173102686047,3.86723801735896,7.96855872188763,29.0569813303773,17.5286282399851
3,8,7,9.72278746730889,16.8100772955974,6.99436710059088,9.66436412116314,16.8076630060175,9.12875410928557,10.3289472642506,13.4173102686047,1.42312438724495,7.78714255220787,29.0569813303773,18.0160078086104
3,8,8,9.33359584988342,16.8100772955974,10.3339599611447,9.67328036106248,16.8076630060175,9.10942516211782,9.44051968554208,13.4173102686047,9.39518801468066,7.75417405677491,29.0569813303773,17.2971035481938
3,8,9,9.14000880167429,16.8100772955974,11.6527902498733,9.44019988429807,16.8076630060175,10.8508116384883,9.33709965081744,13.4173102686047,10.1513961694873,7.38552925886026,29.0569813303773,19.2403708815893
3,8,10,9.19537077507692,16.8100772955974,11.1053908901674,9.5198334533108,16.8076630060175,10.2154383954142,9.4087666715445,13.4173102686047,9.61344338127205,7.30229649031985,29.0569813303773,19.1112214579864
3,8,11,9.21506531958303,16.8100772955974,10.8568534141694,9.62089312530949,16.8076630060175,9.54770760263043,9.28196881037418,13.4173102686047,10.3766418810043,7.55529948995951,29.0569813303773,16.9783390671039
3,8,12,9.42169150805393,16.8100772955974,9.58438758025927,9.6737659884313,16.8076630060175,9.2496553937777,9.56905094558157,13.4173102686047,8.67182166909367,8.02100990260034,29.0569813303773,13.887566017142
3,8,13,9.49400300788936,16.8100772955974,9.18916435718758,9.95537851725854,16.8076630060175,7.76646018653902,9.37532684347597,13.4173102686047,9.75727617564422,8.29378691636259,29.0569813303773,12.1598901529024
3,8,14,9.71298692470931,16.8100772955974,8.11456028890176,10.2367506155565,16.8076630060175,6.49214409034831,9.63658835464326,13.4173102686047,8.43384759105926,8.15024541682221,29.0569813303773,12.7051279921147
3,9,3,9.58996759916081,16.8100772955974,6.86527940060201,9.78004648204042,16.8076630060175,6.50818648958528,9.85479234438561,13.4173102686047,1.75687741007993,7.98410298428619,29.0569813303773,23.2617641052185
3,9,4,9.75326664956431,16.8100772955974,5.00001288282257,9.69873661978005,16.8076630060175,8.31441395329723,10.2279342182446,13.4173102686047,-2.22295449216156,8.2708301302076,29.0569813303773,17.1371398284046
3,9,5,9.56492604229533,16.8100772955974,8.00874073834076,9.60034991962252,16.8076630060175,9.73648468710177,9.89804229104072,13.4173102686047,3.77243347109844,8.26517753182539,29.0569813303773,15.9905331153267
3,9,6,9.75978363815821,16.8100772955974,6.20360575113105,9.74798882750192,16.8076630060175,8.17599087835795,10.2451361617394,13.4173102686047,0.979103624286869,8.09049270009784,29.0569813303773,16.7404648298911
3,9,7,9.37674617328248,16.8100772955974,10.0750848551758,9.75777737862685,16.8076630060175,8.25881231518211,9.36845860685792,13.4173102686047,10.0512218798414,8.06192051025729,29.0569813303773,16.0555252799921
3,9,8,9.18648545848671,16.8100772955974,11.5769792752251,9.52899852082164,16.8076630060175,10.2857203249413,9.26575500588,13.4173102686047,10.8391319653603,7.70216963616657,29.0569813303773,18.3406668090538
3,9,9,9.24151538153138,16.8100772955974,10.974336065204,9.60844087333138,16.8076630060175,9.62705664980323,9.33558571113864,13.4173102686047,10.1851694925447,7.62308369950931,29.0569813303773,18.251605212034
3,9,10,9.26141081564425,16.8100772955974,10.7097320972479,9.70898725820548,16.8076630060175,8.93629760445247,9.20985453190947,13.4173102686047,10.9823751702036,7.87448307326075,29.0569813303773,15.9183611425742
3,9,11,9.46533284554165,16.8100772955974,9.32274938957082,9.76194786003603,16.8076630060175,8.6486791533711,9.49191556867716,13.4173102686047,9.07673187213002,8.33484643575328,29.0569813303773,12.5430565273127
3,9,12,9.53696084955766,16.8100772955974,8.90675243181412,10.0401885157572,16.8076630060175,7.06853967326965,9.30034481614284,13.4173102686047,10.2352175163993,8.60558188568846,29.0569813303773,10.7042837031441
3,9,13,9.75300422380227,16.8100772955974,7.75717696658187,10.3182274824314,16.8076630060175,5.73121302788409,9.55674666356013,13.4173102686047,8.77065176341008,8.46736374586726,29.0569813303773,11.3768256487656
3,9,14,10.0546961241701,16.8100772955974,6.32658970008526,10.6420769677204,16.8076630060175,4.35160631072561,9.93308696221871,13.4173102686047,6.89835651762689,8.43598288094545,29.0569813303773,11.4048972933314
3,10,3,10.1173129287146,16.8100772955974,-2.93415341590116,10.2258677639117,16.8076630060175,-1.90871963890891,10.3973662125543,13.4173102686047,-8.57424852444723,8.74941234970498,29.0569813303773,11.5251187563008
3,10,4,9.93621398088256,16.8100772955974,2.18351874874093,10.1355122294474,16.8076630060175,1.7464427900667,10.0741744637899,13.4173102686047,-0.133879700596501,8.7496640308856,29.0569813303773,11.0590473967785
3,10,5,10.1330237123477,16.8100772955974,0.976413762148356,10.2879473127504,16.8076630060175,1.18833354889476,10.4186719795373,13.4173102686047,-2.79026046440944,8.58379968614203,29.0569813303773,12.6563212072429
3,10,6,9.75995505011676,16.8100772955974,6.10408424344503,10.30396478161,16.8076630060175,2.16824904314324,9.55644665205744,13.4173102686047,8.13703576524147,8.56184247438238,29.0569813303773,12.3677430185251
3,10,7,9.57647131891566,16.8100772955974,8.20733042585075,10.0843170715051,16.8076630060175,5.09445211614627,9.45722855241269,13.4173102686047,9.22815716959706,8.21229598282142,29.0569813303773,15.2881203414015
3,10,8,9.63480059850399,16.8100772955974,7.83225013072565,10.1686323863353,16.8076630060175,4.83596833562161,9.52812587629265,13.4173102686047,8.64276401109161,8.13884969359006,29.0569813303773,15.4043746924969
3,10,9,9.65858981641244,16.8100772955974,7.79670735114471,10.2738501073831,16.8076630060175,4.47380067030317,9.40634309613429,13.4173102686047,9.66117834408051,8.39035942688684,29.0569813303773,12.949846781745
3,10,10,9.86328613634572,16.8100772955974,6.46202821890953,10.3315873089325,16.8076630060175,4.46906427238161,9.6861743371733,13.4173102686047,7.64765658137627,8.84724767889561,29.0569813303773,9.33816123712752
3,10,11,9.93771564776098,16.8100772955974,6.18935883760864,10.6113412910171,16.8076630060175,3.00757434381047,9.49938981964318,13.4173102686047,9.01380148841003,9.11773144349115,29.0569813303773,7.47158545071473
3,10,12,10.1548385835021,16.8100772955974,5.11414497928111,10.8916464729893,16.8076630060175,1.8267421123219,9.75417682141034,13.4173102686047,7.49899111874926,8.98640051622405,29.0569813303773,8.39844862654025
3,10,13,10.4563024516566,16.8100772955974,3.72382248097353,11.2171154971494,16.8076630060175,0.579885092550267,10.1270365455286,13.4173102686047,5.54796303619857,8.96014562927758,29.0569813303773,8.58623186644067
3,10,14,10.6973523371956,16.8100772955974,2.85204660307015,11.2783235041233,16.8076630060175,0.902806194668881,10.443745089867,13.4173102686047,4.17086514417638,9.56540065075995,29.0569813303773,5.20036805874419
3,11,3,9.96001053033246,16.8100772955974,-0.316272954491264,10.0882021588915,16.8076630060175,0.464080591961213,10.0744447580958,13.4173102686047,-2.8020270757313,9.10840344100959,29.0569813303773,5.28718607695357
3,11,4,10.1543475461313,16.8100772955974,-1.30432562844099,10.2379365160156,16.8076630060175,0.0359480750892257,10.4141940014851,13.4173102686047,-5.50274026128586,8.94955391727145,29.0569813303773,8.27885278161402
3,11,5,9.78684446696363,16.8100772955974,5.09627848571193,10.2531489644174,16.8076630060175,1.3633686539502,9.56394765557413,13.4173102686047,7.78653138216468,8.93243381384007,29.0569813303773,8.58917921899699
