"t","temp"
"2021-06-06",26.126
"2021-06-07",26.79
"2021-06-08",27.549
"2021-06-09",28.353
"2021-06-10",27.332
"2021-06-11",26.722
"2021-06-12",27.184
"2021-06-13",25.809
"2021-06-14",23.822
"2021-06-15",24.195
"2021-06-16",24.277
"2021-06-17",24.939
"2021-06-18",24.822
"2021-06-19",24.203
"2021-06-20",21.206
"2021-06-21",19.806
"2021-06-22",20.162
"2021-06-23",21.652
"2021-06-24",22.272
"2021-06-25",24.725
"2021-06-26",23.959
"2021-06-27",23.784
"2021-06-28",23.888
"2021-06-29",24.245
"2021-06-30",25.179
"2021-07-01",25.384
"2021-07-02",25.267
"2021-07-03",26.351
"2021-07-04",27.347
"2021-07-05",28.104
"2021-07-06",24.877
"2021-07-07",21.214
"2021-07-08",22.202
"2021-07-09",23.53
"2021-07-10",24.497
"2021-07-11",24.8
"2021-07-12",25.79
"2021-07-13",25.693
"2021-07-14",24.708
"2021-07-15",25.302
"2021-07-16",25.564
"2021-07-17",26.247
"2021-07-18",26.112
"2021-07-19",25.871
"2021-07-20",24.985
"2021-07-21",23.82
"2021-07-22",23.618
"2021-07-23",25.494
"2021-07-24",26.141
"2021-07-25",25.822
"2021-07-26",26.066
"2021-07-27",26.554
"2021-07-28",25.773
"2021-07-29",25.344
"2021-07-30",25
"2021-07-31",24.974
"2021-08-01",23.336
"2021-08-02",23.747
"2021-08-03",23.603
"2021-08-04",24.609
"2021-08-05",23.041
"2021-08-06",23.34
"2021-08-07",22.236
"2021-08-08",22.277
"2021-08-09",24.377
"2021-08-10",24.452
"2021-08-11",24.019
"2021-08-12",23.336
"2021-08-13",22.622
"2021-08-14",23.074
"2021-08-15",23.972
"2021-08-16",24.289
"2021-08-17",24.555
"2021-08-18",25.489
"2021-08-19",26.109
"2021-08-20",26.22
"2021-08-21",25.428
"2021-08-22",24.424
"2021-08-23",24.542
"2021-08-24",23.509
"2021-08-25",24.064
"2021-08-26",22.797
"2021-08-27",21.081
"2021-08-28",22.368
"2021-08-29",22.839
"2021-08-30",22.645
"2021-08-31",22.267
"2021-09-01",22.026
"2021-09-02",21.541
"2021-09-03",20.008
"2021-09-04",19.373
"2021-09-05",18.882
"2021-09-06",19.652
"2021-09-07",19.72
"2021-09-08",19.122
"2021-09-09",19.387
"2021-09-10",19.682
"2021-09-11",19.656
"2021-09-12",19.474
"2021-09-13",19.793
"2021-09-14",18.216
"2021-09-15",18.787
"2021-09-16",19.059
"2021-09-17",18.948
"2021-09-18",18.791
"2021-09-19",19.99
"2021-09-20",20.824
"2021-09-21",19.103
"2021-09-22",18.202
"2021-09-23",17.694
"2021-09-24",16.264
"2021-09-25",15.775
"2021-09-26",16.243
"2021-09-27",16.81
"2021-09-28",16.924
"2021-09-29",17.347
"2021-09-30",18.027
"2021-10-01",19.055
"2021-10-02",20.091
"2021-10-03",19.295
"2021-10-04",17.706
"2021-10-05",18.612
"2021-10-06",17.992
"2021-10-07",18.033
"2021-10-08",18.303
"2021-10-09",18.534
"2021-10-10",18.487
"2021-10-11",17.711
"2021-10-12",16.883
"2021-10-13",16.693
"2021-10-14",15.744
"2021-10-15",14.511
"2021-10-16",13.604
"2021-10-17",13.157
"2021-10-18",13.183
"2021-10-19",12.918
"2021-10-20",11.983
"2021-10-21",11.586
"2021-10-22",10.688
"2021-10-23",10.19
"2021-10-24",9.497
"2021-10-25",9.444
"2021-10-26",9
"2022-06-03",18.123
"2022-06-04",17.288
"2022-06-05",17.469
"2022-06-06",17.633
"2022-06-07",17.605
"2022-06-08",17.898
"2022-06-09",17.924
"2022-06-10",18.325
"2022-06-11",18.471
"2022-06-12",17.458
"2022-06-13",17.946
"2022-06-14",18.295
"2022-06-15",18.923
"2022-06-16",19.51
"2022-06-17",19.38
"2022-06-18",19.508
"2022-06-19",19.755
"2022-06-20",20.452
"2022-06-21",21.489
"2022-06-22",22.245
"2022-06-23",22.291
"2022-06-24",22.641
"2022-06-25",22.916
"2022-06-26",21.673
"2022-06-27",19.821
"2022-06-28",20.636
"2022-06-29",19.886
"2022-06-30",20.705
"2022-07-01",21.464
"2022-07-02",21.231
"2022-07-03",21.087
"2022-07-04",21.467
"2022-07-05",21.858
"2022-07-06",22.264
"2022-07-07",22.584
"2022-07-08",23.14
"2022-07-09",23.084
"2022-07-10",23.136
"2022-07-11",23.182
"2022-07-12",22.726
"2022-07-13",22.49
"2022-07-14",22.316
"2022-07-15",22.562
"2022-07-16",22.25
"2022-07-17",22.982
"2022-07-18",23.791
"2022-07-19",24.148
"2022-07-20",23.983
"2022-07-21",22.762
"2022-07-22",23.102
"2022-07-23",23.437
"2022-07-24",22.588
"2022-07-25",21.256
"2022-07-26",21.238
"2022-07-27",21.997
"2022-07-28",21.679
"2022-07-29",21.003
"2022-07-30",21.176
"2022-07-31",21.985
"2022-08-01",22.735
"2022-08-02",22.156
"2022-08-03",22.475
"2022-08-04",22.697
"2022-08-05",23.107
"2022-08-06",23.57
"2022-08-07",23.187
"2022-08-08",22.47
"2022-08-09",21.86
"2022-08-10",22.532
"2022-08-11",22.194
"2022-08-12",21.727
"2022-08-13",20.433
"2022-08-14",19.804
"2022-08-15",20.165
"2022-08-16",20.479
"2022-08-17",21.049
"2022-08-18",21.176
"2022-08-19",21.742
"2022-08-20",21.879
"2022-08-21",21.222
"2022-08-22",21.181
"2022-08-23",21.548
"2022-08-24",22.06
"2022-08-25",22.324
"2022-08-26",20.956
"2022-08-27",20.956
"2022-08-28",20.652
"2022-08-29",21.09
"2022-08-30",21.139
"2022-08-31",20.678
"2022-09-01",20.856
"2022-09-02",21.553
"2022-09-03",21.59
"2022-09-04",19.978
"2022-09-05",19.732
"2022-09-06",19.524
"2022-09-07",19.979
"2022-09-08",20.306
"2022-09-09",20.756
"2022-09-10",19.4
"2022-09-11",18.159
"2022-09-12",17.678
"2022-09-13",17.14
"2022-09-14",17.254
"2022-09-15",17.025
"2022-09-16",17.496
"2022-09-17",18.047
"2022-09-18",18.541
"2022-09-19",18.448
"2022-09-20",18.65
"2022-09-21",18.658
"2022-09-22",16.92
"2022-09-23",15.707
"2022-09-24",15.086
"2022-09-25",14.673
"2022-09-26",14.107
"2022-09-27",13.191
"2022-09-28",12.331
"2022-09-29",12.062
"2022-09-30",12.145
"2022-10-01",12.226
"2022-10-02",12.625
"2022-10-03",13.068
"2022-10-04",13.472
"2022-10-05",13.734
"2022-10-06",13.726
"2022-10-07",11.958
"2022-10-08",11.058
"2022-10-09",10.605
"2022-10-10",10.429
"2022-10-11",10.664
"2022-10-12",11.462
"2022-10-13",10.557
"2022-10-14",9.462
"2022-10-15",8.719
"2022-10-16",8.404
"2022-10-17",7.767
"2022-10-18",7.048
"2022-10-19",6.742
"2022-10-20",6.655
"2022-10-21",6.808
"2022-10-22",7.051
"2022-10-23",7.515
"2022-10-24",8.869
"2022-10-25",9.238
"2022-10-26",7.839
