"t","temp"
"2018-07-25",22.599
"2018-07-26",22.035
"2018-07-27",21.528
"2018-07-28",21.747
"2018-07-29",22.319
"2018-07-30",22.983
"2018-07-31",23.175
"2018-08-01",22.889
"2018-08-02",21.845
"2018-08-03",21.399
"2018-08-04",21.364
"2018-08-05",21.605
"2018-08-06",22.058
"2018-08-07",22.896
"2018-08-08",22.391
"2018-08-09",23.595
"2018-08-10",23.569
"2018-08-11",24.109
"2018-08-12",25.152
"2018-08-13",24.668
"2018-08-14",24.76
"2018-08-15",24.96
"2018-08-16",25.086
"2018-08-17",24.456
"2018-08-18",24.19
"2018-08-19",24.092
"2018-08-20",23.885
"2018-08-21",23.029
"2018-08-22",22.453
"2018-08-23",22.155
"2018-08-24",21.698
"2018-08-25",21.641
"2018-08-26",21.541
"2018-08-27",21.53
"2018-08-28",21.449
"2018-08-29",21
"2018-08-30",20.741
"2018-08-31",20.577
"2018-09-01",20.959
"2018-09-02",20.955
"2018-09-03",21.141
"2018-09-04",20.93
"2018-09-05",20.819
"2018-09-06",20.867
"2018-09-07",20.484
"2018-09-08",20.245
"2018-09-09",19.9
"2018-09-10",19.796
"2018-09-11",19.71
"2018-09-12",19.701
"2018-09-13",19.763
"2018-09-14",20.259
"2018-09-15",21.327
"2019-06-13",9.39
"2019-06-14",10.285
"2019-06-17",19.011
"2019-06-18",18.085
"2019-06-19",18.332
"2019-06-20",18.434
"2019-06-21",18.747
"2019-06-22",18.616
"2019-06-23",18.711
"2019-06-24",18.605
"2019-06-25",18.683
"2019-06-26",19.077
"2019-06-27",20.074
"2019-06-28",20.893
"2019-06-29",22.337
"2019-06-30",21.854
"2019-07-01",21.558
"2019-07-02",22.87
"2019-07-03",23.924
"2019-07-04",23.915
"2019-07-05",23.982
"2019-07-06",23.821
"2019-07-07",23.908
"2019-07-08",24.36
"2019-07-09",24.038
"2019-07-10",23.786
"2019-07-11",23.254
"2019-07-12",23.048
"2019-07-13",23.25
"2019-07-14",23.599
"2019-07-15",24.004
"2019-07-16",24.308
"2019-07-17",20.348
"2019-07-18",6.603
"2019-07-19",19.907
"2019-07-20",24.168
"2019-07-21",23.845
"2019-07-22",23.436
"2019-07-23",23.289
"2019-07-24",24.247
"2019-07-25",23.801
"2019-07-26",23.322
"2019-07-27",23.233
"2019-07-28",23.536
"2019-07-29",22.902
"2019-07-30",22.614
"2019-07-31",23.264
"2019-08-01",23.374
"2019-08-02",23.751
"2019-08-03",24.203
"2019-08-04",24.675
"2019-08-05",24.322
"2019-08-06",24.499
"2019-08-07",24.173
"2019-08-08",23.407
"2019-08-09",22.948
"2019-08-10",23.209
"2019-08-11",23.911
"2019-08-12",23.539
"2019-08-13",22.83
"2019-08-14",22.445
"2019-08-15",22.654
"2019-08-16",22.231
"2019-08-17",22.488
"2019-08-18",22.186
"2019-08-19",21.863
"2019-08-20",21.975
"2019-08-21",21.79
"2019-08-22",21.563
"2019-08-23",21.32
"2019-08-24",21.037
"2019-08-25",20.861
"2019-08-26",20.504
"2019-08-27",20.143
"2019-08-28",19.351
"2019-08-29",18.782
"2019-08-30",18.483
"2019-08-31",18.538
"2019-09-01",18.351
"2019-09-02",18.591
"2019-09-03",18.129
"2019-09-04",18.282
"2019-09-05",17.919
"2019-09-06",17.691
"2019-09-07",17.52
"2019-09-08",17.239
"2019-09-09",16.99
"2019-09-10",16.936
"2019-09-11",NA
"2019-09-12",16.436
"2019-09-13",16.207
"2019-09-14",16.19
"2019-09-15",16.538
"2020-06-04",17.52
"2020-06-05",17.783
"2020-06-06",17.863
"2020-06-07",17.237
"2020-06-08",17.408
"2020-06-09",18.585
"2020-06-10",17.576
"2020-06-11",17.158
"2020-06-12",16.896
"2020-06-13",17.138
"2020-06-14",16.909
"2020-06-15",16.706
"2020-06-16",17.162
"2020-06-17",17.932
"2020-06-18",18.629
"2020-06-19",19.374
"2020-06-20",19.418
"2020-06-21",19.716
"2020-06-22",20.042
"2020-06-23",19.546
"2020-06-24",19.498
"2020-06-25",19.881
"2020-06-26",20.517
"2020-06-27",21.349
"2020-06-28",22.181
"2020-06-29",22.188
"2020-06-30",22.336
"2021-06-18",22.855
"2021-06-19",22.469
"2021-06-20",23.372
"2021-07-09",23.062
"2021-07-10",23.345
"2021-07-11",23.112
"2021-07-12",23.341
"2021-07-13",23.686
"2021-07-14",23.929
"2021-07-15",23.255
"2021-07-16",23.951
"2021-07-17",24.338
"2021-07-18",24.532
"2021-07-19",24.21
"2021-07-20",24.023
"2021-07-21",23.446
"2021-07-22",23.303
"2021-07-23",23.419
"2021-07-24",23.443
"2021-07-25",23.502
"2021-07-26",23.854
"2021-07-27",24.446
"2021-07-28",23.936
"2021-07-29",23.773
"2021-07-30",23.857
"2021-07-31",23.487
"2021-08-01",22.988
"2021-08-02",22.898
"2021-08-03",22.933
"2021-08-04",23.188
"2021-08-05",22.93
"2021-08-06",22.929
"2021-08-07",22.371
"2021-08-08",22.312
"2021-08-09",23.073
"2021-08-10",22.794
"2021-08-11",22.699
"2021-08-12",22.346
"2021-08-13",22.057
"2021-08-14",22.259
"2021-08-15",22.206
"2021-08-16",22.258
"2021-08-17",22.287
"2021-08-18",22.954
"2021-08-19",23.741
"2021-08-20",23.666
"2021-08-21",23.196
"2021-08-22",23.048
"2021-08-23",22.744
"2021-08-24",22.801
"2021-08-25",23.051
"2021-08-26",23
"2021-08-27",22.282
"2021-08-28",22.351
"2021-08-29",22.235
"2021-08-30",22.041
"2021-08-31",22.08
"2021-09-01",22.025
"2021-09-02",22.029
"2021-09-03",21.455
"2021-09-04",21.027
"2021-09-05",20.619
"2021-09-06",20.363
"2021-09-07",20.096
"2021-09-08",19.684
"2021-09-09",19.756
"2021-09-10",19.648
"2021-09-11",19.592
"2021-09-12",19.649
"2021-09-13",19.686
"2021-09-14",19.211
"2021-09-15",19.075
"2022-06-26",20.429
"2022-06-27",20.177
"2022-06-28",20.06
"2022-06-30",20.438
"2022-07-01",20.491
"2022-07-02",20.694
"2022-07-03",21.196
"2022-07-04",21.17
"2022-07-05",21.458
"2022-07-06",21.734
"2022-07-07",22.175
"2022-07-08",22.37
"2022-07-09",22.55
"2022-07-10",22.693
"2022-07-11",22.53
"2022-07-12",22.329
"2022-07-13",22.338
"2022-07-14",22.354
"2022-07-15",22.251
"2022-07-16",22.991
"2022-07-17",23.526
"2022-07-18",23.521
"2022-07-19",23.64
"2022-07-20",23.159
"2022-07-21",22.879
"2022-07-22",22.878
"2022-07-23",23.17
"2022-07-24",22.789
"2022-07-25",22.454
"2022-07-26",22.428
"2022-07-27",22.363
"2022-07-28",21.998
"2022-07-29",21.904
"2022-07-30",22.138
"2022-07-31",22.227
"2022-08-01",22.193
"2022-08-02",22.096
"2022-08-03",22.101
"2022-08-04",22.966
"2022-08-05",22.38
"2022-08-06",22.671
"2022-08-07",22.645
"2022-08-08",22.335
"2022-08-09",22.438
"2022-08-10",22.577
"2022-08-11",22.702
"2022-08-12",22.169
"2022-08-13",21.656
"2022-08-14",21.531
"2022-08-15",21.88
"2022-08-16",22.179
"2022-08-17",22.235
"2022-08-18",22.073
"2022-08-19",22.127
"2022-08-20",22.09
"2022-08-21",22.112
"2022-08-22",22.452
"2022-08-23",23.248
"2022-08-24",23.45
"2022-08-25",22.705
"2022-08-26",22.448
"2022-08-27",22.111
"2022-08-28",21.695
"2022-08-29",21.654
"2022-08-30",21.329
"2022-08-31",21.084
"2022-09-01",21.444
"2022-09-02",21.564
"2022-09-03",21.419
"2022-09-04",21.368
"2022-09-05",21.186
"2022-09-06",21.563
"2022-09-07",21.933
"2022-09-08",21.522
"2022-09-09",21.313
"2022-09-10",20.894
"2022-09-11",20.481
"2022-09-12",20.08
"2022-09-13",20.144
"2022-09-14",19.978
"2022-09-15",19.547
