"t","temp"
"2020-07-16",24.125
"2020-07-17",24.965
"2020-07-18",26.578
"2020-07-19",26.77
"2020-07-20",25.023
"2020-07-21",23.002
"2020-07-22",21.968
"2020-07-23",22.669
"2020-07-24",23.56
"2020-07-25",25
"2020-07-26",25.363
"2020-07-27",25.149
"2020-07-28",24.785
"2020-07-29",24.775
"2020-07-30",24.459
"2020-07-31",24.283
"2020-08-01",24.679
"2020-08-02",23.7
"2020-08-03",21.789
"2020-08-04",21.47
"2020-08-05",21.303
"2020-08-06",21.874
"2020-08-07",22.896
"2020-08-08",23.306
"2020-08-09",24.503
"2020-08-10",24.641
"2020-08-11",23.858
"2020-08-12",24.139
"2020-08-13",24.392
"2020-08-14",24.701
"2020-08-15",24.221
"2020-08-16",23.541
"2020-08-17",23.01
"2020-08-18",22.697
"2020-08-19",22.723
"2020-08-20",22.675
"2020-08-21",23.505
"2020-08-22",23.439
"2020-08-23",23.414
"2020-08-24",23.979
"2020-08-25",23.85
"2020-08-26",23.991
"2020-08-27",24.525
"2020-08-28",23.258
"2020-08-29",21.743
"2020-08-30",21.383
"2020-08-31",20.267
"2020-09-01",19.541
"2020-09-02",19.755
"2020-09-03",18.986
"2020-09-04",18.766
"2020-09-05",18.948
"2020-09-06",18.795
"2020-09-07",17.837
"2020-09-08",16.581
"2020-09-09",15.487
"2020-09-10",15.654
"2020-09-11",15.937
"2020-09-12",15.992
"2020-09-13",16.303
"2020-09-14",16.124
"2021-06-11",24.013
"2021-06-12",24.385
"2021-06-13",24.273
"2021-06-14",23.35
"2021-06-15",22.685
"2021-06-16",22.195
"2021-06-17",22.885
"2021-06-18",23.698
"2021-06-19",23.345
"2021-06-20",22.135
"2021-06-21",20.252
"2021-06-22",19.812
"2021-06-23",19.857
"2021-06-24",20.608
"2021-06-25",21.341
"2021-06-26",22.137
"2021-06-27",22.42
"2021-06-28",22.712
"2021-06-29",22.98
"2021-06-30",23.072
"2021-07-01",23.558
"2021-07-02",23.391
"2021-07-03",24.038
"2021-07-04",24.771
"2021-07-05",25.514
"2021-07-06",25.352
"2021-07-07",22.526
"2021-07-08",21.341
"2021-07-09",21.658
"2021-07-10",22.282
"2021-07-11",22.762
"2021-07-12",23.308
"2021-07-13",23.685
"2021-07-14",24.085
"2021-07-15",23.744
"2021-07-16",23.652
"2021-07-17",23.932
"2021-07-18",24.257
"2021-07-19",24.339
"2021-07-20",24.707
"2021-07-21",23.514
"2021-07-22",23.227
"2021-07-23",23.771
"2021-07-24",24.57
"2021-07-25",24.595
"2021-07-26",24.55
"2021-07-27",24.953
"2021-07-28",25.344
"2021-07-29",24.672
"2021-07-30",23.962
"2021-07-31",24.248
"2021-08-01",23.75
"2021-08-02",22.857
"2021-08-03",23.062
"2021-08-04",23.178
"2021-08-05",23.332
"2021-08-06",22.743
"2021-08-07",22.938
"2021-08-08",22.504
"2021-08-09",22.807
"2021-08-10",23.293
"2021-08-11",23.33
"2021-08-12",23.018
"2021-08-13",22.458
"2021-08-14",21.902
"2021-08-15",22.382
"2021-08-16",22.854
"2021-08-17",23.048
"2021-08-18",23.544
"2021-08-19",23.965
"2021-08-20",24.226
"2021-08-21",24.66
"2021-08-22",23.45
"2021-08-23",23.555
"2021-08-24",23.482
"2021-08-25",23.41
"2021-08-26",23.055
"2021-08-27",22.09
"2021-08-28",21.943
"2021-08-29",22.523
"2021-08-30",22.3
"2021-08-31",21.901
"2021-09-01",21.403
"2021-09-02",21.109
"2021-09-03",20.812
"2021-09-04",20.049
"2021-09-05",19.625
"2021-09-06",19.164
"2021-09-07",19.53
"2021-09-08",19.235
"2021-09-09",18.978
"2021-09-10",18.888
"2021-09-11",19.238
"2021-09-12",19.224
"2021-09-13",18.793
"2021-09-14",18.831
"2021-09-15",18.256
"2022-06-03",19.854
"2022-06-04",19.104
"2022-06-05",19.948
"2022-06-06",19.763
"2022-06-07",20.172
"2022-06-08",19.944
"2022-06-09",20.115
"2022-06-10",21.025
"2022-06-11",19.445
"2022-06-12",20.414
"2022-06-13",19.172
"2022-06-14",21.813
"2022-06-15",23.662
"2022-06-16",21.271
"2022-06-17",21.88
"2022-06-18",21.914
"2022-06-19",21.579
"2022-06-20",25.217
"2022-06-21",26.874
"2022-06-22",24.984
"2022-06-23",25.066
"2022-06-24",25.5
"2022-06-25",24.476
"2022-06-26",22.268
"2022-06-27",22.195
"2022-06-28",21.899
"2022-06-29",22.578
"2022-06-30",23.417
"2022-07-01",23.586
"2022-07-02",23.311
"2022-07-03",23.954
"2022-07-04",23.657
"2022-07-05",24.528
"2022-07-06",24.501
"2022-07-07",25.557
"2022-07-08",26.159
"2022-07-09",25.437
"2022-07-10",25.076
"2022-07-11",24.646
"2022-07-12",24.255
"2022-07-13",24.962
"2022-07-14",25.125
"2022-07-15",23.868
"2022-07-16",25.25
"2022-07-17",26.421
"2022-07-18",26.143
"2022-07-19",26.113
"2022-07-20",24.747
"2022-07-21",25.16
"2022-07-22",25.764
"2022-07-23",24.933
"2022-07-24",24.045
"2022-07-25",24.056
"2022-07-26",24.015
"2022-07-27",24.454
"2022-07-28",23.307
"2022-07-29",23.587
"2022-07-30",24.662
"2022-07-31",25.09
"2022-08-01",24.6
"2022-08-02",23.862
"2022-08-03",24.941
"2022-08-04",25.655
"2022-08-05",25.83
"2022-08-06",25.349
"2022-08-07",25.164
"2022-08-08",24.756
"2022-08-09",25.246
"2022-08-10",25.28
"2022-08-11",25.021
"2022-08-12",23.069
"2022-08-13",21.785
"2022-08-14",21.84
"2022-08-15",22.512
"2022-08-16",23.768
"2022-08-17",23.21
"2022-08-18",23.673
"2022-08-19",24.078
"2022-08-20",23.681
"2022-08-21",24.372
"2022-08-22",24.324
"2022-08-23",25.099
"2022-08-24",25.081
"2022-08-25",23.816
"2022-08-26",24.049
"2022-08-27",22.436
"2022-08-28",22.127
"2022-08-29",23.224
"2022-08-30",22.671
"2022-08-31",22.924
"2022-09-01",23.991
"2022-09-02",24.507
"2022-09-03",23.604
"2022-09-04",22.804
"2022-09-05",22.739
"2022-09-06",22.721
"2022-09-07",23.258
"2022-09-08",22.987
"2022-09-09",22.278
"2022-09-10",20.748
"2022-09-11",20.202
"2022-09-12",20.255
"2022-09-13",20.635
"2022-09-14",19.609
"2022-09-15",19.871
