"datetime"	"wtr_0.5"	"wtr_1.0"	"wtr_1.5"	"wtr_2.0"	"wtr_2.5"	"wtr_3.0"	"wtr_3.5"	"wtr_4.0"	"wtr_5.0"
"2014-05-16 00:00:00"	9.54	9.50916666666667	7.80666666666667	6.14916666666667	5.24	4.67	4.3	4.105	4.02
"2014-05-16 01:00:00"	9.45666666666667	9.4125	7.74833333333333	6.235	5.30333333333333	4.65333333333333	4.31166666666667	4.11	4.055
"2014-05-16 02:00:00"	9.345	9.305	7.86333333333333	6.1175	5.215	4.715	4.32333333333333	4.12166666666667	4.035
"2014-05-16 03:00:00"	9.25	9.2175	7.78	6.225	5.24	4.67416666666667	4.3575	4.12166666666667	4.015
"2014-05-16 04:00:00"	9.12	9.09166666666667	7.90083333333333	6.13916666666667	5.17	4.62666666666667	4.3	4.11	4.015
"2014-05-16 05:00:00"	9.015	8.97333333333333	8.11166666666667	6.1	5.235	4.665	4.3	4.11	4.01
"2014-05-16 06:00:00"	8.92916666666667	8.89083333333333	7.88583333333333	6.145	5.2875	4.69333333333333	4.32583333333333	4.1	4.03
"2014-05-16 07:00:00"	8.90583333333333	8.865	7.67333333333333	6.185	5.245	4.675	4.30583333333333	4.105	4.02
"2014-05-16 08:00:00"	8.99	8.855	7.78416666666667	6.225	5.29583333333333	4.73	4.335	4.15666666666667	4.04
"2014-05-16 09:00:00"	9.03	8.92416666666667	7.97083333333333	6.14833333333333	5.13333333333333	4.59166666666667	4.27583333333333	4.095	4.015
"2014-05-16 10:00:00"	9.175	8.9175	8.38916666666667	6.20666666666667	5.27416666666667	4.65583333333333	4.30666666666667	4.10583333333333	4.015
"2014-05-16 11:00:00"	9.32	9.05333333333333	8.00916666666667	6.2575	5.31666666666667	4.72416666666667	4.3875	4.16583333333333	4.04
"2014-05-16 12:00:00"	9.40833333333333	9.22833333333333	8.1475	6.15333333333333	5.23	4.76	4.38916666666667	4.1625	4.035
"2014-05-16 13:00:00"	9.545	9.13083333333333	8.06833333333333	6.41916666666667	5.40416666666667	4.57916666666667	4.23083333333333	4.075	4.015
"2014-05-16 14:00:00"	9.65083333333333	9.1775	8.37333333333333	6.30333333333333	5.11166666666667	4.48916666666667	4.22666666666667	4.08166666666667	4.02
"2014-05-16 15:00:00"	9.75	9.3575	8.4525	6.0875	5.28416666666667	4.8075	4.51666666666667	4.22333333333333	4.035
"2014-05-16 16:00:00"	9.8425	9.3425	8.11416666666667	6.28833333333333	5.53916666666667	4.78583333333333	4.36166666666667	4.11	4.015
