"datetime"	"wtr_0.5"	"wtr_1.0"	"wtr_1.5"	"wtr_2.0"	"wtr_2.5"	"wtr_3.0"	"wtr_3.5"	"wtr_4.0"	"wtr_5.0"
"2015-05-09 00:00:00"	17.1191666666667	16.7875	10.5241666666667	7.53416666666667	6.09416666666667	5.55	5.23	4.805	4.265
"2015-05-09 01:00:00"	16.965	16.8541666666667	10.5441666666667	7.49583333333333	6.15833333333333	5.555	5.2	4.825	4.26
"2015-05-09 02:00:00"	16.8208333333333	16.7875	10.5275	7.50666666666667	6.11583333333333	5.53416666666667	5.195	4.78	4.26
"2015-05-09 03:00:00"	16.6783333333333	16.685	10.6008333333333	7.455	6.14333333333333	5.55	5.205	4.805	4.265
"2015-05-09 04:00:00"	16.55	16.5733333333333	10.5525	7.53833333333333	6.15833333333333	5.56	5.22166666666667	4.81	4.25916666666667
"2015-05-09 05:00:00"	16.4158333333333	16.445	10.6208333333333	7.5075	6.13	5.56666666666667	5.185	4.775	4.265
"2015-05-09 06:00:00"	16.28	16.3391666666667	10.56	7.53916666666667	6.10916666666667	5.575	5.225	4.84	4.26
"2015-05-09 07:00:00"	16.1616666666667	16.2158333333333	10.6625	7.5325	6.14833333333333	5.54	5.185	4.785	4.27
"2015-05-09 08:00:00"	16.1	16.155	10.6108333333333	7.50166666666667	6.14333333333333	5.565	5.23	4.795	4.265
"2015-05-09 09:00:00"	16.1058333333333	16.125	10.6725	7.54416666666667	6.13166666666667	5.54	5.21	4.805	4.26
"2015-05-09 10:00:00"	16.23	16.0533333333333	10.6633333333333	7.54333333333333	6.1625	5.59166666666667	5.22	4.83	4.26
"2015-05-09 11:00:00"	16.33	15.9925	10.7241666666667	7.53833333333333	6.1525	5.57	5.205	4.825	4.27
"2015-05-09 12:00:00"	16.5258333333333	16.0166666666667	10.7316666666667	7.5875	6.14833333333333	5.56083333333333	5.215	4.805	4.26
"2015-05-09 13:00:00"	16.8066666666667	16.105	10.8133333333333	7.55583333333333	6.15333333333333	5.565	5.21833333333333	4.825	4.29
"2015-05-09 14:00:00"	17.1508333333333	16.255	10.8358333333333	7.61916666666667	6.185	5.56083333333333	5.19166666666667	4.795	4.265
"2015-05-09 15:00:00"	17.2333333333333	16.2508333333333	10.8475	7.62916666666667	6.17833333333333	5.56083333333333	5.22	4.805	4.275
"2015-05-09 16:00:00"	17.5558333333333	16.285	10.7791666666667	7.58583333333333	6.1825	5.59916666666667	5.23666666666667	4.83333333333333	4.28916666666667
"2015-05-09 17:00:00"	17.8183333333333	16.3175	11.1225	7.59833333333333	6.11416666666667	5.57083333333333	5.21666666666667	4.79166666666667	4.27916666666667
