"datetime"	"wtr_0.5"	"wtr_1.0"	"wtr_1.5"	"wtr_2.0"	"wtr_2.5"	"wtr_3.0"	"wtr_3.5"	"wtr_4.0"	"wtr_4.5"	"wtr_5.0"	"wtr_6.0"
"2019-05-11 00:00:00"	8.76	8.78	8.49166666666667	8.08833333333333	6.87	5.84666666666667	5.42166666666667	4.70916666666667	4.26	4.24	4.32
"2019-05-11 01:00:00"	8.655	8.705	8.545	7.985	6.9425	5.74416666666667	5.37	4.89333333333333	4.27	4.235	4.32
"2019-05-11 02:00:00"	8.5925	8.63333333333333	8.63	8.07666666666667	6.84583333333333	5.71333333333333	5.31	4.69666666666667	4.26	4.24666666666667	4.32
"2019-05-11 03:00:00"	8.5	8.535	8.595	8.04416666666667	6.71416666666667	5.75	5.46	5.00083333333333	4.39333333333333	4.24	4.32
"2019-05-11 04:00:00"	8.375	8.455	8.545	8.14	6.65916666666667	5.72416666666667	5.42	4.86833333333333	4.32166666666667	4.24666666666667	4.32
"2019-05-11 05:00:00"	8.30333333333333	8.33833333333333	8.47833333333333	8.08833333333333	6.70083333333333	5.92166666666667	5.405	4.8075	4.29	4.24666666666667	4.32
"2019-05-11 06:00:00"	8.23	8.28	8.4	8.13833333333333	6.87166666666667	5.815	5.355	4.805	4.265	4.26	4.32
"2019-05-11 07:00:00"	8.28083333333333	8.28	8.395	8.07083333333333	6.79	5.845	5.39666666666667	4.795	4.31	4.24666666666667	4.32
"2019-05-11 08:00:00"	8.41083333333333	8.3	8.385	7.99583333333333	6.975	5.86	5.405	4.6825	4.26	4.24	4.32
"2019-05-11 09:00:00"	8.53166666666667	8.36166666666667	8.4275	8.15	6.94333333333333	5.78416666666667	5.445	4.62916666666667	4.26	4.24	4.32583333333333
"2019-05-11 10:00:00"	8.83416666666667	8.6025	8.515	8.18	6.62833333333333	5.89666666666667	5.41	4.6975	4.26	4.24	4.32
"2019-05-11 11:00:00"	9.085	8.82583333333333	8.605	8.14333333333333	6.85416666666667	5.945	5.385	4.79833333333333	4.27	4.24	4.315
"2019-05-11 12:00:00"	9.34166666666667	8.98083333333333	8.6	8.16	7.24916666666667	5.76583333333333	5.37	4.6175	4.26	4.26	4.32
"2019-05-11 13:00:00"	9.96083333333333	8.98083333333333	8.71	8.30583333333333	6.96333333333333	5.75416666666667	5.39	4.845	4.30583333333333	4.27333333333333	4.32
"2019-05-11 14:00:00"	10.2808333333333	9.04833333333333	8.855	8.30416666666667	6.69833333333333	5.865	5.445	5.16833333333333	4.45181818181818	4.26	4.32
"2019-05-11 15:00:00"	10.5666666666667	9.20166666666667	8.85	8.2275	7.08333333333333	5.90083333333333	5.385	4.97333333333333	4.32666666666667	4.24666666666667	4.32
"2019-05-11 16:00:00"	10.8391666666667	9.3475	8.815	8.26833333333333	7.0875	6.02	5.395	4.90916666666667	4.305	4.24666666666667	4.32
"2019-05-11 17:00:00"	10.805	9.36083333333333	8.83	8.2675	7.205	5.96333333333333	5.35	4.745	4.285	4.29333333333333	4.32
"2019-05-11 18:00:00"	10.9333333333333	9.545	8.86083333333333	8.34666666666667	7.03166666666667	5.72583333333333	5.375	4.98916666666667	4.363	4.30666666666667	4.34916666666667
"2019-05-11 19:00:00"	10.9708333333333	9.46083333333333	8.84	8.4075	7.29166666666667	5.885	5.28666666666667	4.7125	4.31583333333333	4.32	4.39
"2019-05-11 20:00:00"	11.04	9.70333333333333	8.865	8.30583333333333	6.85	5.92666666666667	5.4925	5.1975	4.365	4.31333333333333	4.36083333333333
"2019-05-11 21:00:00"	10.9283333333333	9.745	8.92916666666667	8.2775	7.10916666666667	5.97416666666667	5.345	4.5425	4.315	4.325	4.39
"2019-05-11 22:00:00"	10.785	9.83583333333333	8.78	8.2525	7.175	5.86583333333333	5.39	5.00083333333333	4.365	4.325	4.39
"2019-05-11 23:00:00"	10.69	9.59833333333333	8.95083333333333	8.455	6.965	5.93833333333333	5.385	4.7925	4.34333333333333	4.325	4.36666666666667
"2019-05-12 00:00:00"	10.4325	9.69333333333333	8.9125	8.35583333333333	6.995	5.9675	5.37	4.84166666666667	4.32583333333333	4.32	4.3725
"2019-05-12 01:00:00"	10.15	9.60916666666667	8.865	8.33666666666667	7.0375	5.96416666666667	5.38	4.88333333333333	4.37583333333333	4.32	4.3725
"2019-05-12 02:00:00"	9.97083333333333	9.59916666666667	8.86	8.31083333333333	7.12583333333333	5.93166666666667	5.365	4.88083333333333	4.37	4.32	4.39
"2019-05-12 03:00:00"	9.895	9.74666666666667	8.93333333333333	8.32	6.85833333333333	5.995	5.47333333333333	5.0325	4.34333333333333	4.31333333333333	4.3725
"2019-05-12 04:00:00"	9.835	9.72583333333333	8.9175	8.37666666666667	6.9575	5.95333333333333	5.36	4.6525	4.32583333333333	4.32	4.32
"2019-05-12 05:00:00"	9.75	9.525	8.87	8.32083333333333	7.11	6	5.32166666666667	4.67666666666667	4.3375	4.3	4.37833333333333
"2019-05-12 06:00:00"	9.63	9.6	8.865	8.225	6.98916666666667	5.97	5.55083333333333	5	4.3975	4.31333333333333	4.38416666666667
"2019-05-12 07:00:00"	9.62416666666667	9.33833333333333	8.875	8.35333333333333	7.125	5.89	5.41	4.64916666666667	4.32	4.32	4.37833333333333
"2019-05-12 08:00:00"	9.61	9.40333333333333	8.98833333333333	8.39416666666667	6.94416666666667	5.9	5.43	4.845	4.32	4.32	4.37833333333333
"2019-05-12 09:00:00"	9.89333333333333	9.52333333333333	9.06	8.37	7.01583333333333	5.91083333333333	5.43	4.75	4.315	4.32	4.3725
"2019-05-12 10:00:00"	9.975	9.70166666666667	9.075	8.33083333333333	7.185	5.97916666666667	5.425	4.79666666666667	4.36666666666667	4.32	4.3725
"2019-05-12 11:00:00"	10.195	9.73833333333333	9.08583333333333	8.35166666666667	6.98583333333333	5.99583333333333	5.43	5.05916666666667	4.415	4.32	4.37833333333333
"2019-05-12 12:00:00"	10.56	9.90833333333333	9.06	8.4725	7.185	5.92	5.33727272727273	4.75666666666667	4.33166666666667	4.32	4.32
"2019-05-12 13:00:00"	11.0075	10.2233333333333	9.1575	8.35166666666667	6.9375	6.005	5.385	5.0475	4.40333333333333	4.31333333333333	4.36666666666667
"2019-05-12 14:00:00"	11.365	10.095	9.2175	8.43583333333333	7.16833333333333	6.22666666666667	5.44083333333333	4.87083333333333	4.365	4.32	4.34333333333333
"2019-05-12 15:00:00"	11.4758333333333	10.1216666666667	9.30583333333333	8.49	7.2925	6.04833333333333	5.38	4.58583333333333	4.31	4.31333333333333	4.3725
"2019-05-12 16:00:00"	11.7275	10.2	9.295	8.56916666666667	6.99833333333333	5.70833333333333	5.405	5.05166666666667	4.34916666666667	4.32	4.355
"2019-05-12 17:00:00"	11.9733333333333	10.44	9.17333333333333	8.47833333333333	7.13166666666667	6.15	5.435	4.91833333333333	4.32	4.32	4.3375
"2019-05-12 18:00:00"	11.7958333333333	10.3875	9.375	8.465	7.02166666666667	6.0825	5.47833333333333	5.07916666666667	4.3375	4.33	4.355
"2019-05-12 19:00:00"	11.7466666666667	10.2691666666667	9.4	8.61333333333333	7.14166666666667	6.08916666666667	5.37	4.81416666666667	4.32	4.335	4.355
"2019-05-12 20:00:00"	11.7525	10.3366666666667	9.25416666666667	8.44	7.15583333333333	6.215	5.39	4.94333333333333	4.355	4.36	4.37166666666667
"2019-05-12 21:00:00"	11.72	10.3033333333333	9.305	8.50833333333333	7.29833333333333	6.01166666666667	5.38	4.8675	4.33166666666667	4.345	4.39
"2019-05-12 22:00:00"	11.5216666666667	10.325	9.32	8.66416666666667	6.90583333333333	6.00083333333333	5.45166666666667	4.9775	4.33166666666667	4.35	4.34333333333333
"2019-05-12 23:00:00"	11.345	10.3716666666667	9.22833333333333	8.38333333333333	7.25666666666667	6.09	5.40916666666667	4.805	4.32583333333333	4.35	4.34333333333333
"2019-05-13 00:00:00"	11.1633333333333	10.285	9.2475	8.5025	7.15666666666667	6.12833333333333	5.43	5.01166666666667	4.42583333333333	4.365	4.38916666666667
