"datetime"	"wtr_0.5"	"wtr_1.0"	"wtr_2.0"	"wtr_3.0"	"wtr_3.5"	"wtr_4.0"	"wtr_5.0"	"wtr_6.0"
"2023-07-26 09:00:00"	23.436	23.196	21.9505	18.711	15.091	11.722	8.032	5.962
"2023-07-26 10:00:00"	23.5325	23.244	21.9985	18.6635	15.378	11.7705	8.0825	6.064
"2023-07-26 11:00:00"	23.5805	23.388	21.9985	18.6635	15.1385	11.8675	8.1825	6.064
"2023-07-26 12:00:00"	24.014	23.966	22.094	18.806	15.139	11.819	8.132	6.064
"2023-07-26 13:00:00"	25.0765	24.062	22.238	18.6635	15.2825	11.9645	8.132	6.013
"2023-07-26 14:00:00"	25.319	23.9175	22.238	18.806	15.473	11.916	8.182	6.115
"2023-07-26 15:00:00"	24.738	24.062	22.19	18.711	15.33	11.8675	8.132	6.013
"2023-07-26 16:00:00"	25.077	23.9655	22.2855	18.7585	15.33	11.8675	8.1325	6.064
"2023-07-26 17:00:00"	25.1735	24.1585	22.2855	18.8535	15.2345	11.9645	8.0325	6.013
"2023-07-26 18:00:00"	24.6415	23.9175	22.238	18.616	15.33	12.1585	8.182	6.064
"2023-07-26 19:00:00"	24.593	23.869	22.238	18.9485	15.282	11.7705	8.182	6.064
"2023-07-26 20:00:00"	24.3995	23.773	22.238	18.7585	15.091	12.0615	8.132	5.911
"2023-07-26 21:00:00"	24.448	23.773	22.238	18.711	15.4735	11.819	8.132	6.166
"2023-07-26 22:00:00"	24.448	23.773	22.238	18.7585	15.2345	11.916	8.232	6.013
"2023-07-26 23:00:00"	24.448	23.773	22.238	18.711	15.33	12.013	8.0325	6.013
"2023-07-27 00:00:00"	24.448	23.773	22.238	18.8535	15.2345	11.8675	8.182	6.064
"2023-07-27 01:00:00"	24.303	23.773	22.19	18.6635	15.378	11.8675	8.182	6.013
"2023-07-27 02:00:00"	24.11	23.773	22.238	18.806	15.139	11.9645	8.0825	6.115
"2023-07-27 03:00:00"	23.966	23.869	22.238	18.6635	15.33	11.916	8.232	6.013
"2023-07-27 04:00:00"	23.821	23.821	22.238	18.711	15.2345	11.9645	8.082	6.115
"2023-07-27 05:00:00"	23.725	23.725	22.238	18.7585	15.33	11.8675	8.132	6.013
"2023-07-27 06:00:00"	23.677	23.677	22.19	18.7585	15.2825	11.916	8.182	6.064
"2023-07-27 07:00:00"	23.5325	23.5325	22.19	18.711	15.282	11.8675	8.132	6.064
"2023-07-27 08:00:00"	23.484	23.484	22.238	18.7585	15.282	12.013	8.132	6.013
"2023-07-27 09:00:00"	23.677	23.821	22.19	18.7585	15.33	11.9645	8.282	6.064
"2023-07-27 10:00:00"	24.352	23.9655	22.3335	18.711	15.4255	12.013	8.182	6.064
"2023-07-27 11:00:00"	24.158	24.062	22.333	18.901	15.33	11.916	8.232	6.166
"2023-07-27 12:00:00"	24.2545	24.062	22.381	18.7585	15.4735	11.9645	8.132	6.064
"2023-07-27 13:00:00"	24.787	24.159	22.429	18.7585	15.4255	11.8675	8.232	6.115
"2023-07-27 14:00:00"	24.158	23.773	22.3335	18.806	15.2825	11.9645	8.132	6.013
"2023-07-27 15:00:00"	24.255	23.9175	22.381	18.9485	15.33	12.1585	8.182	6.166
"2023-07-27 16:00:00"	25.1255	24.062	22.477	18.711	15.4735	11.9645	8.232	6.115
"2023-07-27 17:00:00"	24.2545	23.821	22.429	18.7585	15.4255	12.013	8.132	6.166
"2023-07-27 18:00:00"	24.158	23.821	22.429	19.044	15.33	12.013	8.282	6.013
"2023-07-27 19:00:00"	24.2065	24.158	22.3335	19.1865	15.8555	12.1095	8.232	5.9615
"2023-07-27 20:00:00"	24.158	23.9175	22.525	18.521	15.4255	12.642	8.38	6.2165
"2023-07-27 21:00:00"	24.014	23.869	22.6685	19.044	14.995	11.9645	8.281	6.217
"2023-07-27 22:00:00"	23.869	23.869	22.238	18.711	15.569	12.835	8.282	6.0125
"2023-07-27 23:00:00"	23.773	23.773	22.333	18.7585	16.332	11.722	8.3315	5.8595
"2023-07-28 00:00:00"	23.677	23.677	22.525	19.044	15.187	12.11	8.73	5.962
"2023-07-28 01:00:00"	23.581	23.629	22.429	19.0915	15.521	12.448	7.983	6.165
"2023-07-28 02:00:00"	23.484	23.5325	22.477	18.6635	15.76	11.8675	8.381	6.217
"2023-07-28 03:00:00"	23.388	23.436	22.381	18.806	15.7595	12.0615	8.332	5.911
"2023-07-28 04:00:00"	23.34	23.34	22.429	18.9485	15.2825	12.207	7.982	6.115
"2023-07-28 05:00:00"	23.196	23.244	22.429	19.044	15.4255	12.1585	8.3815	6.319
"2023-07-28 06:00:00"	23.196	23.196	22.525	18.901	15.712	12.013	8.232	6.064
"2023-07-28 07:00:00"	23.292	23.196	22.477	18.9485	15.569	12.1585	8.431	5.9105
"2023-07-28 08:00:00"	23.725	23.244	22.669	18.806	15.76	12.2555	8.2815	6.268
"2023-07-28 09:00:00"	23.8215	23.34	22.717	19.139	15.4255	12.304	8.232	6.166
"2023-07-28 10:00:00"	24.3515	23.629	22.621	18.9485	15.7595	12.11	8.382	5.911
"2023-07-28 11:00:00"	24.641	23.725	22.573	18.996	15.712	12.11	8.332	6.166
"2023-07-28 12:00:00"	25.4645	23.9175	22.621	18.9965	15.664	12.304	8.332	6.217
"2023-07-28 13:00:00"	25.7565	24.1585	22.7645	19.4245	15.4255	12.1585	8.082	6.166
"2023-07-28 14:00:00"	25.7565	24.255	22.86	18.949	15.855	12.401	8.382	6.013
"2023-07-28 15:00:00"	25.6105	24.11	22.86	18.806	15.8075	12.207	8.4315	6.064
"2023-07-28 16:00:00"	25.7565	24.303	22.908	19.1865	15.4255	12.207	8.282	6.166
"2023-07-28 17:00:00"	25.61	24.3515	22.908	19.1395	15.712	12.4005	7.982	6.268
"2023-07-28 18:00:00"	25.319	24.2065	22.908	19.1395	15.951	11.916	8.332	6.115
"2023-07-28 19:00:00"	25.222	24.062	22.812	19.092	15.712	12.304	8.5305	5.9105
"2023-07-28 20:00:00"	25.1735	24.062	22.908	19.044	15.712	12.3525	8.132	6.217
"2023-07-28 21:00:00"	25.319	24.062	22.86	18.949	15.76	12.3525	8.382	6.268
"2023-07-28 22:00:00"	25.416	24.062	22.812	18.996	15.8075	12.207	8.232	6.064
"2023-07-28 23:00:00"	25.028	24.062	22.86	19.1395	15.6165	12.207	8.382	6.064
"2023-07-29 00:00:00"	24.883	24.062	22.812	18.996	15.7595	12.304	8.3815	6.166
"2023-07-29 01:00:00"	24.6895	24.062	22.812	19.092	15.569	12.352	8.232	6.217
"2023-07-29 02:00:00"	24.448	24.11	22.812	18.996	15.76	12.1585	8.382	6.013
"2023-07-29 03:00:00"	24.2065	24.158	22.812	18.9965	15.8075	12.304	8.382	6.013
"2023-07-29 04:00:00"	24.014	24.014	22.86	19.044	15.6165	12.2555	8.382	6.115
"2023-07-29 05:00:00"	23.821	23.869	22.812	18.9965	15.712	12.304	8.182	6.217
"2023-07-29 06:00:00"	23.773	23.725	22.812	18.996	15.76	12.207	8.332	6.166
"2023-07-29 07:00:00"	23.8215	23.677	22.86	19.044	15.7595	12.304	8.4315	6.064
"2023-07-29 08:00:00"	24.2545	23.725	22.956	19.187	15.6165	12.3525	8.332	6.115
"2023-07-29 09:00:00"	23.9175	23.677	23.004	18.9965	15.8075	12.304	8.382	6.115
"2023-07-29 10:00:00"	24.545	23.8695	22.956	19.044	15.903	12.2555	8.332	6.115
"2023-07-29 11:00:00"	24.8345	24.1585	22.956	19.1395	15.903	12.449	8.382	6.115
"2023-07-29 12:00:00"	24.5445	24.158	23.052	19.1395	15.8555	12.401	8.332	6.166
"2023-07-29 13:00:00"	25.0285	24.1585	23.148	19.1395	15.76	12.4005	8.382	6.166
"2023-07-29 14:00:00"	25.2715	24.2065	23.1	19.092	15.855	12.304	8.282	6.115
"2023-07-29 15:00:00"	25.9025	24.545	23.244	19.044	16.094	12.4975	8.382	6.166
"2023-07-29 16:00:00"	25.7565	24.3515	23.148	19.2345	15.6645	12.449	8.4315	6.166
"2023-07-29 17:00:00"	25.562	24.4965	23.1	19.0915	15.903	12.3515	8.332	6.268
"2023-07-29 18:00:00"	25.125	24.448	23.148	19.2345	15.855	12.352	8.5805	6.115
"2023-07-29 19:00:00"	24.9315	24.351	23.1	19.187	15.8075	12.3525	8.282	6.064
"2023-07-29 20:00:00"	24.641	24.2545	23.148	19.092	15.712	12.3525	8.3815	6.166
"2023-07-29 21:00:00"	24.448	24.2065	23.1	19.044	15.855	12.401	8.4815	6.217
"2023-07-29 22:00:00"	24.2065	24.2065	23.196	19.2345	15.6645	12.449	8.282	6.115
"2023-07-29 23:00:00"	24.014	24.014	23.1	19.1395	15.903	12.1585	8.4815	6.166
"2023-07-30 00:00:00"	23.869	23.9175	23.1	19.1395	15.903	12.401	8.382	6.217
"2023-07-30 01:00:00"	23.725	23.725	23.1	19.1395	15.76	12.449	8.332	6.115
"2023-07-30 02:00:00"	23.629	23.629	23.196	19.044	15.855	12.352	8.382	6.115
"2023-07-30 03:00:00"	23.484	23.484	23.1	19.1395	15.76	12.3525	8.481	6.064
"2023-07-30 04:00:00"	23.34	23.388	23.004	19.044	15.855	12.3525	8.282	6.166
"2023-07-30 05:00:00"	23.244	23.244	22.956	19.1395	15.76	12.401	8.382	6.166
"2023-07-30 06:00:00"	23.148	23.148	22.812	19.092	15.8075	12.4005	8.382	6.217
"2023-07-30 07:00:00"	23.1	23.1	22.717	19.092	15.903	12.3525	8.3815	6.115
"2023-07-30 08:00:00"	23.244	23.1	22.717	19.092	15.903	12.3525	8.481	6.013
"2023-07-30 09:00:00"	23.725	23.244	22.669	19.092	15.8075	12.449	8.282	6.217
"2023-07-30 10:00:00"	23.4845	23.34	22.812	19.282	15.855	12.4005	8.382	6.166
"2023-07-30 11:00:00"	23.629	23.388	22.86	19.187	15.951	12.401	8.4315	6.115
"2023-07-30 12:00:00"	23.773	23.629	22.908	19.044	15.9505	12.449	8.4315	6.166
"2023-07-30 13:00:00"	24.593	23.629	22.908	19.187	15.9505	12.4975	8.382	6.217
"2023-07-30 14:00:00"	25.319	23.725	22.956	19.472	15.903	12.594	8.4315	6.166
"2023-07-30 15:00:00"	25.7075	23.821	23.004	19.282	15.998	12.352	8.4315	6.217
"2023-07-30 16:00:00"	25.7565	24.062	23.1	19.044	16.237	12.449	8.5805	6.268
"2023-07-30 17:00:00"	25.513	24.062	23.004	19.187	15.8075	12.497	8.4315	6.064
"2023-07-30 18:00:00"	25.2705	24.062	23.052	19.3295	15.8555	12.594	8.3815	6.2165
"2023-07-30 19:00:00"	24.7865	23.821	23.004	19.472	15.903	12.3525	8.531	6.217
"2023-07-30 20:00:00"	24.4965	23.773	23.004	19.3295	15.903	12.5455	8.332	6.064
"2023-07-30 21:00:00"	24.2065	23.773	22.956	19.1395	15.951	12.3525	8.4315	6.166
"2023-07-30 22:00:00"	23.9175	23.869	23.004	19.1395	15.903	12.642	8.382	6.268
"2023-07-30 23:00:00"	23.725	23.725	23.004	19.282	15.8075	12.5455	8.4315	6.115
"2023-07-31 00:00:00"	23.581	23.581	23.004	19.2345	15.9505	12.3525	8.531	6.013
"2023-07-31 01:00:00"	23.388	23.436	23.004	19.282	15.903	12.449	8.382	6.268
"2023-07-31 02:00:00"	23.244	23.292	22.908	19.282	15.8075	12.497	8.332	6.268
"2023-07-31 03:00:00"	23.148	23.148	22.908	19.092	15.9985	12.449	8.4315	6.166
"2023-07-31 04:00:00"	23.052	23.1	22.86	19.2345	15.8555	12.497	8.531	6.115
"2023-07-31 05:00:00"	22.908	22.956	22.669	19.187	15.903	12.5455	8.4315	6.115
"2023-07-31 06:00:00"	22.812	22.86	22.669	19.187	15.9985	12.4005	8.382	6.268
"2023-07-31 07:00:00"	22.86	22.812	22.525	19.2345	15.951	12.497	8.332	6.217
"2023-07-31 08:00:00"	23.052	22.908	22.477	19.187	15.951	12.497	8.481	6.115
"2023-07-31 09:00:00"	23.34	22.956	22.477	19.2345	15.951	12.497	8.481	6.166
"2023-07-31 10:00:00"	23.244	23.148	22.573	19.282	15.9985	12.5455	8.4315	6.217
"2023-07-31 11:00:00"	23.8215	23.244	22.669	19.377	15.9985	12.5455	8.4315	6.166
"2023-07-31 12:00:00"	24.2065	23.292	22.717	19.282	16.046	12.497	8.481	6.166
"2023-07-31 13:00:00"	24.448	23.388	22.717	19.2345	15.9985	12.5935	8.5805	6.166
"2023-07-31 14:00:00"	24.4965	23.436	22.717	19.377	15.9505	12.5455	8.4315	6.166
"2023-07-31 15:00:00"	24.6895	23.581	22.7645	19.4245	15.903	12.69	8.4315	6.268
"2023-07-31 16:00:00"	24.641	23.629	22.812	19.4245	16.0935	12.449	8.481	6.217
"2023-07-31 17:00:00"	24.3995	23.581	22.812	19.2345	16.189	12.642	8.5805	6.115
"2023-07-31 18:00:00"	24.303	23.484	22.7645	19.282	15.998	12.5455	8.3815	6.166
"2023-07-31 19:00:00"	24.2065	23.484	22.7645	19.4245	15.903	12.642	8.382	6.4205
"2023-07-31 20:00:00"	24.255	23.388	22.717	19.472	15.9985	12.5455	8.5805	6.115
"2023-07-31 21:00:00"	24.2065	23.388	22.717	19.2345	16.141	12.3525	8.4315	6.166
"2023-07-31 22:00:00"	24.062	23.388	22.7645	19.3295	15.9505	12.642	8.531	6.268
"2023-07-31 23:00:00"	23.821	23.388	22.717	19.3295	15.9505	12.642	8.382	6.268
"2023-08-01 00:00:00"	23.629	23.388	22.717	19.3295	16.046	12.449	8.531	6.064
"2023-08-01 01:00:00"	23.436	23.436	22.717	19.3295	16.0935	12.4975	8.531	6.166
"2023-08-01 02:00:00"	23.292	23.34	22.717	19.282	15.951	12.594	8.332	6.319
"2023-08-01 03:00:00"	23.148	23.148	22.717	19.282	15.9985	12.5455	8.382	6.217
"2023-08-01 04:00:00"	23.052	23.052	22.717	19.282	15.9985	12.594	8.531	6.166
"2023-08-01 05:00:00"	22.908	22.956	22.717	19.3295	15.951	12.5455	8.6305	6.115
"2023-08-01 06:00:00"	22.86	22.908	22.621	19.3295	15.951	12.5455	8.382	6.217
"2023-08-01 07:00:00"	22.908	22.812	22.621	19.3295	16.0935	12.497	8.382	6.268
"2023-08-01 08:00:00"	22.956	22.908	22.525	19.282	15.9985	12.5455	8.481	6.166
"2023-08-01 09:00:00"	23.292	22.908	22.525	19.3295	16.046	12.594	8.481	6.166
"2023-08-01 10:00:00"	23.388	23.052	22.669	19.377	16.046	12.69	8.531	6.217
"2023-08-01 11:00:00"	23.677	23.244	22.717	19.3295	16.141	12.594	8.4315	6.268
"2023-08-01 12:00:00"	24.0135	23.292	22.812	19.377	16.0935	12.5455	8.581	6.217
"2023-08-01 13:00:00"	24.1585	23.388	22.812	19.3295	16.0935	12.69	8.531	6.217
"2023-08-01 14:00:00"	24.8345	23.5325	22.908	19.472	16.189	12.594	8.581	6.217
"2023-08-01 15:00:00"	24.738	23.581	22.86	19.472	15.9985	12.7385	8.531	6.217
"2023-08-01 16:00:00"	24.6415	23.581	22.908	19.5195	16.189	12.594	8.531	6.268
"2023-08-01 17:00:00"	24.593	23.581	22.86	19.472	16.1415	12.4975	8.6305	6.166
"2023-08-01 18:00:00"	24.303	23.484	22.86	19.282	16.1415	12.7385	8.4315	6.268
"2023-08-01 19:00:00"	24.11	23.484	22.812	19.472	16.0935	12.5935	8.531	6.268
"2023-08-01 20:00:00"	24.062	23.484	22.812	19.377	16.046	12.7385	8.5805	6.166
"2023-08-01 21:00:00"	24.062	23.388	22.812	19.4245	16.0935	12.5455	8.481	6.166
"2023-08-01 22:00:00"	24.062	23.388	22.812	19.4245	16.189	12.642	8.6305	6.217
"2023-08-01 23:00:00"	24.062	23.388	22.812	19.4245	15.9985	12.69	8.481	6.268
"2023-08-02 00:00:00"	23.9175	23.436	22.812	19.377	16.0935	12.5935	8.5805	6.166
"2023-08-02 01:00:00"	23.725	23.436	22.812	19.3295	16.1415	12.642	8.531	6.166
"2023-08-02 02:00:00"	23.629	23.388	22.812	19.4245	16.046	12.6905	8.481	6.217
"2023-08-02 03:00:00"	23.436	23.388	22.812	19.4245	16.046	12.642	8.481	6.319
"2023-08-02 04:00:00"	23.34	23.34	22.812	19.377	16.0935	12.642	8.581	6.217
"2023-08-02 05:00:00"	23.196	23.244	22.812	19.3295	16.0935	12.642	8.581	6.166
"2023-08-02 06:00:00"	23.196	23.196	22.812	19.377	16.189	12.642	8.581	6.217
"2023-08-02 07:00:00"	23.148	23.148	22.812	19.472	15.9985	12.69	8.531	6.217
"2023-08-02 08:00:00"	23.292	23.196	22.812	19.377	16.141	12.5935	8.531	6.217
"2023-08-02 09:00:00"	23.34	23.244	22.812	19.377	16.189	12.642	8.6305	6.217
"2023-08-02 10:00:00"	23.8215	23.436	22.908	19.5195	16.141	12.7385	8.531	6.268
"2023-08-02 11:00:00"	24.98	23.629	23.004	19.5195	16.1415	12.7865	8.581	6.268
"2023-08-02 12:00:00"	24.98	23.629	23.004	19.5195	16.332	12.5935	8.6305	6.268
"2023-08-02 13:00:00"	25.2715	23.773	23.1	19.4245	16.4275	12.69	8.5805	6.217
"2023-08-02 14:00:00"	24.835	23.773	23.1	19.5675	15.9985	12.9315	8.481	6.217
"2023-08-02 15:00:00"	25.6105	23.966	23.148	19.71	16.2365	12.642	8.531	6.268
"2023-08-02 16:00:00"	24.9315	23.966	23.148	19.52	16.2845	12.835	8.7795	6.369
"2023-08-02 17:00:00"	25.3675	24.11	23.1	19.5675	16.1415	12.5935	8.5805	6.319
"2023-08-02 18:00:00"	25.222	24.014	23.1	19.6145	16.189	12.594	8.5305	6.166
"2023-08-02 19:00:00"	24.8345	23.869	23.1	19.615	16.141	12.9795	8.4815	6.4205
"2023-08-02 20:00:00"	24.641	23.869	23.1	19.6625	16.141	12.642	8.63	6.37
"2023-08-02 21:00:00"	24.641	23.869	23.1	19.4245	16.332	12.642	8.5805	6.319
"2023-08-02 22:00:00"	24.545	23.869	23.1	19.472	16.141	12.883	8.481	6.268
"2023-08-02 23:00:00"	24.738	23.869	23.052	19.567	16.1415	12.7385	8.68	6.268
"2023-08-03 00:00:00"	24.593	23.869	23.1	19.5195	16.0935	12.9315	8.5805	6.166
"2023-08-03 01:00:00"	24.6895	23.869	23.1	19.5195	16.2845	12.4975	8.5805	6.217
"2023-08-03 02:00:00"	24.641	23.869	23.1	19.472	16.189	12.69	8.531	6.268
"2023-08-03 03:00:00"	24.448	23.821	23.1	19.5195	16.1415	12.835	8.481	6.319
"2023-08-03 04:00:00"	24.303	23.869	23.1	19.5195	16.1415	12.7385	8.68	6.217
"2023-08-03 05:00:00"	24.11	23.821	23.1	19.4245	16.141	12.7865	8.531	6.319
"2023-08-03 06:00:00"	24.014	23.869	23.1	19.567	16.237	12.642	8.6305	6.166
"2023-08-03 07:00:00"	24.1105	23.966	23.1	19.472	16.189	12.835	8.481	6.319
"2023-08-03 08:00:00"	24.3515	23.9175	23.196	19.567	16.2845	12.69	8.581	6.319
"2023-08-03 09:00:00"	24.448	24.11	23.196	19.567	16.2845	12.787	8.68	6.166
"2023-08-03 10:00:00"	24.883	24.303	23.292	19.6145	16.284	12.835	8.6305	6.268
"2023-08-03 11:00:00"	25.854	24.3995	23.34	19.472	16.332	12.835	8.581	6.3695
"2023-08-03 12:00:00"	26.1945	24.351	23.436	19.758	16.332	12.7385	8.63	6.319
"2023-08-03 13:00:00"	26.488	24.6415	23.388	19.7575	16.141	12.98	8.581	6.319
"2023-08-03 14:00:00"	26.83	24.7865	23.34	19.6145	16.475	12.7385	8.68	6.319
"2023-08-03 15:00:00"	27.4195	24.883	23.436	19.71	16.2845	12.9315	8.7295	6.217
"2023-08-03 16:00:00"	26.977	24.931	23.484	19.9005	16.237	13.1245	8.5805	6.4205
"2023-08-03 17:00:00"	26.7325	24.835	23.5325	19.948	16.427	12.4975	8.6305	6.217
"2023-08-03 18:00:00"	26.781	24.835	23.581	19.4245	16.427	12.787	8.481	6.319
"2023-08-03 19:00:00"	26.683	24.738	23.436	19.71	16.3795	12.835	8.6305	6.217
"2023-08-03 20:00:00"	26.439	24.835	23.484	19.71	16.1415	12.98	8.7295	6.4205
"2023-08-03 21:00:00"	26.0975	24.7865	23.484	19.71	16.2845	12.9795	8.63	6.268
"2023-08-03 22:00:00"	25.8535	24.738	23.484	19.662	16.427	12.7385	8.829	6.268
"2023-08-03 23:00:00"	25.5615	24.738	23.484	19.567	16.332	12.8835	8.531	6.3695
"2023-08-04 00:00:00"	25.3675	24.7865	23.484	19.662	16.2365	12.98	8.68	6.268
"2023-08-04 01:00:00"	25.1735	24.7865	23.436	19.6145	16.2845	12.7385	8.73	6.319
"2023-08-04 02:00:00"	24.9795	24.835	23.484	19.6625	16.332	12.835	8.68	6.217
"2023-08-04 03:00:00"	24.7865	24.7865	23.484	19.7575	16.2845	12.8835	8.531	6.37
"2023-08-04 04:00:00"	24.593	24.593	23.484	19.567	16.332	12.835	8.6305	6.3695
"2023-08-04 05:00:00"	24.3995	24.4965	23.484	19.662	16.332	12.787	8.68	6.217
"2023-08-04 06:00:00"	24.351	24.303	23.436	19.71	16.2845	12.883	8.68	6.268
"2023-08-04 07:00:00"	24.3515	24.255	23.484	19.6145	16.38	12.883	8.7295	6.319
"2023-08-04 08:00:00"	24.738	24.303	23.484	19.662	16.3795	12.7865	8.581	6.3695
"2023-08-04 09:00:00"	25.125	24.351	23.629	19.8055	16.332	12.883	8.6305	6.268
"2023-08-04 10:00:00"	25.4645	24.4965	23.677	19.71	16.332	12.98	8.7295	6.268
"2023-08-04 11:00:00"	25.7565	24.7865	23.5325	19.71	16.5225	12.98	8.779	6.319
"2023-08-04 12:00:00"	26.4385	24.931	23.677	19.7575	16.4275	12.98	8.68	6.319
"2023-08-04 13:00:00"	26.83	25.028	23.821	20.043	16.3795	12.9315	8.68	6.4205
"2023-08-04 14:00:00"	26.879	25.1735	23.821	19.9005	16.475	13.1245	8.8785	6.3695
"2023-08-04 15:00:00"	26.537	25.125	23.8695	19.6625	16.6175	12.835	8.68	6.268
"2023-08-04 16:00:00"	26.5855	25.125	23.821	19.7575	16.332	13.028	8.5805	6.319
"2023-08-04 17:00:00"	26.341	25.125	23.869	20.043	16.2845	13.0765	8.6305	6.4715
"2023-08-04 18:00:00"	26	25.125	23.9175	19.853	16.475	13.028	8.879	6.268
"2023-08-04 19:00:00"	26	25.028	23.869	19.8055	16.475	12.9315	8.7295	6.217
"2023-08-04 20:00:00"	26.0975	25.028	23.869	19.7575	16.5705	13.028	8.63	6.37
"2023-08-04 21:00:00"	26.0485	25.028	23.821	19.7575	16.332	12.9315	8.779	6.37
"2023-08-04 22:00:00"	25.7565	25.028	23.869	19.948	16.332	13.0765	8.7295	6.319
"2023-08-04 23:00:00"	25.4645	25.028	23.869	19.9005	16.57	12.835	8.779	6.268
"2023-08-05 00:00:00"	25.2705	24.931	23.869	19.71	16.5225	12.9315	8.7295	6.37
"2023-08-05 01:00:00"	25.0765	25.028	23.869	19.8055	16.38	12.98	8.581	6.3695
"2023-08-05 02:00:00"	24.883	24.931	23.773	19.758	16.475	12.883	8.779	6.268
"2023-08-05 03:00:00"	24.7865	24.7865	23.869	19.853	16.427	12.9315	8.7295	6.268
"2023-08-05 04:00:00"	24.593	24.641	23.821	19.9005	16.427	12.9315	8.6305	6.3185
"2023-08-05 05:00:00"	24.4965	24.4965	23.869	19.71	16.523	12.98	8.7295	6.37
"2023-08-05 06:00:00"	24.448	24.448	23.773	19.758	16.427	13.028	8.779	6.319
"2023-08-05 07:00:00"	24.4965	24.3995	23.9175	19.8055	16.427	12.98	8.779	6.319
"2023-08-05 08:00:00"	24.6415	24.448	23.869	19.853	16.3795	12.98	8.779	6.37
"2023-08-05 09:00:00"	25.222	24.4965	23.869	19.9005	16.5705	12.98	8.6305	6.4205
"2023-08-05 10:00:00"	25.4165	24.6895	23.966	19.9005	16.5705	12.9795	8.779	6.319
"2023-08-05 11:00:00"	25.805	24.738	23.966	19.853	16.618	12.9795	8.779	6.319
"2023-08-05 12:00:00"	26.0005	24.835	23.966	19.948	16.5705	13.076	8.7295	6.319
"2023-08-05 13:00:00"	25.659	25.028	24.062	19.9955	16.6655	13.1245	8.829	6.319
"2023-08-05 14:00:00"	26.5375	25.222	24.158	20.091	16.5705	13.076	8.7795	6.268
"2023-08-05 15:00:00"	26.537	25.1735	24.158	20.043	16.618	13.028	8.779	6.3695
"2023-08-05 16:00:00"	26.439	25.222	24.158	19.853	16.856	13.076	8.68	6.4715
"2023-08-05 17:00:00"	26.5855	25.2705	24.2065	20.1385	16.332	13.1725	9.0275	6.268
"2023-08-05 18:00:00"	26.195	25.222	24.2065	19.9955	16.5705	13.2685	8.73	6.4205
"2023-08-05 19:00:00"	26.146	25.1735	24.158	19.9955	16.5705	12.835	8.7295	6.3695
"2023-08-05 20:00:00"	26	25.125	24.158	19.948	16.6175	13.1245	8.7795	6.217
"2023-08-05 21:00:00"	25.951	25.125	24.2065	20.043	16.5705	13.0765	8.6305	6.37
"2023-08-05 22:00:00"	25.951	25.125	24.158	19.9955	16.5705	13.0765	8.779	6.522
"2023-08-05 23:00:00"	25.659	25.0765	24.158	19.9955	16.475	12.9795	8.73	6.37
"2023-08-06 00:00:00"	25.4645	25.125	24.158	20.043	16.618	12.9795	8.73	6.3695
"2023-08-06 01:00:00"	25.2705	25.028	24.158	19.948	16.523	13.269	8.73	6.4205
"2023-08-06 02:00:00"	25.028	24.9795	24.158	19.9955	16.618	12.9795	8.829	6.3185
"2023-08-06 03:00:00"	24.883	24.883	24.158	19.948	16.57	12.98	8.829	6.319
"2023-08-06 04:00:00"	24.6895	24.738	24.11	19.948	16.475	13.1725	8.68	6.4205
"2023-08-06 05:00:00"	24.593	24.593	24.158	19.9955	16.5705	12.9795	8.829	6.37
"2023-08-06 06:00:00"	24.4965	24.545	24.11	19.853	16.618	13.1725	8.7295	6.268
"2023-08-06 07:00:00"	24.4965	24.448	24.062	19.948	16.5705	13.028	8.779	6.37
"2023-08-06 08:00:00"	24.545	24.448	24.014	19.948	16.523	13.076	8.829	6.4205
"2023-08-06 09:00:00"	24.641	24.4965	24.062	19.9955	16.5225	13.076	8.779	6.319
"2023-08-06 10:00:00"	25.2705	24.6895	24.062	19.948	16.6655	13.076	8.779	6.37
"2023-08-06 11:00:00"	25.319	24.6895	24.158	19.9955	16.6655	13.1245	8.829	6.4205
"2023-08-06 12:00:00"	25.562	24.835	24.11	19.9955	16.618	13.1725	8.829	6.37
"2023-08-06 13:00:00"	25.6105	24.883	24.158	19.9955	16.6655	13.1245	8.829	6.37
"2023-08-06 14:00:00"	25.805	24.9795	24.158	20.0905	16.7605	13.1245	8.879	6.4205
"2023-08-06 15:00:00"	25.902	25.028	24.255	20.043	16.6655	13.1725	8.779	6.37
"2023-08-06 16:00:00"	25.9995	25.028	24.255	20.0905	16.6655	13.1245	8.779	6.4205
"2023-08-06 17:00:00"	25.708	24.9795	24.255	20.138	16.618	13.221	8.779	6.4205
"2023-08-06 18:00:00"	25.659	24.931	24.158	20.043	16.713	13.0765	8.879	6.37
"2023-08-06 19:00:00"	25.4645	24.931	24.255	20.043	16.6655	13.173	8.829	6.3695
"2023-08-06 20:00:00"	25.2705	24.883	24.255	20.0905	16.5705	13.221	8.779	6.37
"2023-08-06 21:00:00"	25.0765	24.931	24.255	19.948	16.713	13.1245	8.829	6.37
"2023-08-06 22:00:00"	24.931	24.931	24.158	20.043	16.5705	13.173	8.829	6.37
"2023-08-06 23:00:00"	24.7865	24.835	24.158	19.9955	16.618	13.1245	8.779	6.37
"2023-08-07 00:00:00"	24.6895	24.6895	24.2065	19.9955	16.713	13.028	8.779	6.4205
"2023-08-07 01:00:00"	24.593	24.593	24.158	19.948	16.618	13.173	8.829	6.37
