"datetime"	"wtr_0.5"	"wtr_1.0"	"wtr_2.0"	"wtr_3.0"	"wtr_3.5"	"wtr_4.0"	"wtr_4.5"	"wtr_5.0"	"wtr_6.0"
"2023-05-30 17:00:00"	22.621	21.282	12.787	7.431	6.013	5.3985	5.141	4.727	4.311
"2023-05-30 18:00:00"	23.292	21.4255	13.173	7.5815	6.166	5.45	5.1925	4.727	4.311
"2023-05-30 19:00:00"	23.292	21.091	13.076	7.5815	6.013	5.3985	5.1925	4.727	4.311
"2023-05-30 20:00:00"	23.1	21.282	12.883	7.3305	5.911	5.2955	5.1405	4.675	4.311
"2023-05-30 21:00:00"	22.956	21.0435	12.9315	7.632	6.064	5.3985	5.141	4.727	4.311
"2023-05-30 22:00:00"	22.669	21.139	13.028	7.5315	6.064	5.4495	5.1925	4.727	4.311
"2023-05-30 23:00:00"	22.477	21.139	13.1245	7.5315	5.962	5.3985	5.141	4.727	4.311
"2023-05-31 00:00:00"	22.333	21.0435	13.1245	7.5315	6.013	5.347	5.1925	4.779	4.311
"2023-05-31 01:00:00"	22.19	20.996	13.076	7.5315	6.064	5.3985	5.089	4.675	4.311
"2023-05-31 02:00:00"	21.9985	21.0435	12.9315	7.481	5.911	5.3985	5.141	4.675	4.311
"2023-05-31 03:00:00"	21.855	20.9485	13.076	7.5315	6.013	5.3985	5.141	4.675	4.311
"2023-05-31 04:00:00"	21.712	20.948	13.0765	7.582	6.115	5.3985	5.141	4.675	4.311
"2023-05-31 05:00:00"	21.521	20.853	13.028	7.5815	5.962	5.45	5.141	4.727	4.311
"2023-05-31 06:00:00"	21.473	21.044	12.9795	7.632	6.064	5.3985	5.1925	4.779	4.311
"2023-05-31 07:00:00"	21.521	20.9005	13.0765	7.5315	6.064	5.347	5.141	4.675	4.311
"2023-05-31 08:00:00"	21.6165	20.996	13.076	7.582	6.064	5.45	5.141	4.675	4.311
"2023-05-31 09:00:00"	21.8075	21.33	13.269	7.632	6.013	5.3985	5.1925	4.727	4.311
"2023-05-31 10:00:00"	22.0945	21.712	13.221	7.732	6.115	5.45	5.1925	4.675	4.311
"2023-05-31 11:00:00"	22.333	21.9505	13.317	7.632	6.064	5.3985	5.1925	4.779	4.311
"2023-05-31 12:00:00"	22.812	22.2855	13.654	7.782	6.115	5.4495	5.141	4.675	4.311
"2023-05-31 13:00:00"	23.1	22.381	13.557	7.682	6.115	5.4495	5.244	4.779	4.311
"2023-05-31 14:00:00"	23.629	22.381	13.4615	7.8815	6.3695	5.6035	5.1925	4.675	4.311
"2023-05-31 15:00:00"	23.9655	22.0465	13.413	7.632	6.013	5.3985	5.347	4.831	4.311
"2023-05-31 16:00:00"	24.158	22.1895	13.2205	7.682	6.064	5.347	5.1925	4.727	4.311
"2023-05-31 17:00:00"	24.448	22.0945	13.269	7.8825	6.37	5.5525	5.1925	4.727	4.311
"2023-05-31 18:00:00"	24.448	21.9985	13.5575	7.732	5.911	5.347	5.244	4.779	4.311
"2023-05-31 19:00:00"	24.3995	21.903	13.3165	7.682	6.166	5.4495	5.089	4.675	4.311
"2023-05-31 20:00:00"	24.3995	21.9505	13.3655	7.682	6.115	5.4495	5.1925	4.779	4.311
"2023-05-31 21:00:00"	24.303	21.903	13.365	7.632	6.166	5.4495	5.141	4.727	4.311
"2023-05-31 22:00:00"	24.11	21.9505	13.317	7.682	6.115	5.3985	5.1925	4.675	4.311
"2023-05-31 23:00:00"	23.966	21.9985	13.413	7.6315	6.013	5.3985	5.244	4.779	4.311
"2023-06-01 00:00:00"	23.821	21.8075	13.2205	7.632	6.166	5.347	5.141	4.727	4.311
"2023-06-01 01:00:00"	23.629	21.903	13.4135	7.682	6.115	5.3985	5.089	4.623	4.311
"2023-06-01 02:00:00"	23.436	21.855	13.4615	7.782	6.115	5.3985	5.1925	4.727	4.311
"2023-06-01 03:00:00"	23.292	21.8075	13.365	7.682	6.115	5.4495	5.1925	4.727	4.311
"2023-06-01 04:00:00"	23.148	21.8075	13.413	7.682	6.115	5.3985	5.244	4.779	4.311
"2023-06-01 05:00:00"	22.956	21.8075	13.365	7.782	6.115	5.45	5.089	4.675	4.311
"2023-06-01 06:00:00"	22.86	21.8075	13.4135	7.732	6.166	5.45	5.1925	4.779	4.311
"2023-06-01 07:00:00"	22.908	21.855	13.365	7.732	6.166	5.3985	5.141	4.727	4.311
"2023-06-01 08:00:00"	23.052	22.142	13.4615	7.732	6.166	5.501	5.141	4.727	4.311
"2023-06-01 09:00:00"	23.1	22.525	13.461	NA	NA	NA	5.244	4.727	4.311
"2023-06-01 10:00:00"	23.5325	22.956	13.5575	7.832	6.166	5.45	5.141	4.727	4.311
"2023-06-01 11:00:00"	23.8695	22.7645	13.75	7.832	6.217	5.552	5.1925	4.727	4.311
"2023-06-01 12:00:00"	24.158	22.7165	13.413	7.782	6.115	5.3985	5.1925	4.727	4.311
"2023-06-01 13:00:00"	24.448	23.148	13.846	7.882	6.3185	5.5525	5.1925	4.727	4.311
"2023-06-01 14:00:00"	24.448	22.669	13.702	7.8825	6.166	5.5525	5.141	4.727	4.311
"2023-06-01 15:00:00"	24.9315	22.7645	13.6055	8.032	6.3185	5.552	5.244	4.727	4.311
"2023-06-01 16:00:00"	24.593	22.7165	13.989	7.882	6.166	5.501	5.1405	4.675	4.311
"2023-06-01 17:00:00"	25.1735	22.573	13.75	7.682	6.217	5.6035	5.2955	4.831	4.311
"2023-06-01 18:00:00"	24.8345	22.669	13.7495	7.632	6.013	5.45	5.1925	4.727	4.311
"2023-06-01 19:00:00"	24.9315	22.717	13.5575	8.132	6.4205	5.501	5.244	4.779	4.311
"2023-06-01 20:00:00"	24.7865	22.621	13.798	7.782	6.166	5.4495	5.141	4.675	4.311
"2023-06-01 21:00:00"	24.7865	22.669	13.5575	7.932	6.2675	5.6035	5.1925	4.779	4.311
"2023-06-01 22:00:00"	24.593	22.573	13.702	7.682	6.268	5.501	5.347	4.8305	4.311
"2023-06-01 23:00:00"	24.3995	22.621	13.4615	7.882	6.217	5.552	5.1925	4.779	4.311
"2023-06-02 00:00:00"	24.303	22.381	13.75	7.8825	6.268	5.501	5.244	4.779	4.311
"2023-06-02 01:00:00"	24.2065	22.429	13.846	7.782	6.217	5.501	5.244	4.727	4.311
"2023-06-02 02:00:00"	24.11	22.621	13.5575	7.832	6.217	5.501	5.1925	4.779	4.311
"2023-06-02 03:00:00"	23.966	22.525	13.702	7.932	6.217	5.501	5.244	4.727	4.311
"2023-06-02 04:00:00"	23.821	22.333	13.654	7.782	6.217	5.501	5.244	4.779	4.311
"2023-06-02 05:00:00"	23.677	22.573	13.606	8.0325	6.217	5.6035	5.1925	4.727	4.311
"2023-06-02 06:00:00"	23.581	22.525	13.75	7.882	6.268	5.501	5.244	4.779	4.311
"2023-06-02 07:00:00"	23.581	22.477	13.654	7.832	6.268	5.501	5.244	4.831	4.311
"2023-06-02 08:00:00"	23.581	22.573	13.894	7.932	6.319	5.6035	5.1925	4.727	4.311
"2023-06-02 09:00:00"	23.677	22.573	13.6055	7.9325	6.319	5.552	5.244	4.779	4.311
"2023-06-02 10:00:00"	23.5325	22.621	13.75	7.832	6.166	5.501	5.244	4.831	4.311
"2023-06-02 11:00:00"	23.436	22.621	13.75	7.832	6.268	5.552	5.244	4.779	4.311
"2023-06-02 12:00:00"	23.388	22.4775	13.846	7.8825	6.319	5.552	5.244	4.727	4.311
"2023-06-02 13:00:00"	23.6285	22.7645	13.798	7.9325	6.268	5.552	5.244	4.779	4.311
"2023-06-02 14:00:00"	23.9175	23.148	13.702	8.082	6.319	5.552	5.244	4.779	4.311
"2023-06-02 15:00:00"	24.835	23.244	13.894	7.983	6.319	5.6035	5.244	4.779	4.311
"2023-06-02 16:00:00"	24.98	22.908	14.038	8.132	6.319	5.655	5.244	4.727	4.311
"2023-06-02 17:00:00"	24.6415	23.196	13.942	8.032	6.3695	5.6035	5.244	4.831	4.311
"2023-06-02 18:00:00"	24.6415	23.052	13.894	7.9325	6.3185	5.5525	5.2955	4.779	4.311
"2023-06-02 19:00:00"	24.5445	23.148	13.99	7.882	6.268	5.6035	5.1925	4.727	4.311
"2023-06-02 20:00:00"	24.5445	22.86	13.798	7.932	6.4205	5.6545	5.347	4.934	4.311
"2023-06-02 21:00:00"	24.351	23.004	13.894	8.082	6.217	5.501	5.244	4.779	4.311
"2023-06-02 22:00:00"	24.3995	22.956	13.846	7.8825	6.319	5.5525	5.141	4.623	4.311
"2023-06-02 23:00:00"	24.4965	22.956	14.134	8.032	6.268	5.5525	5.1925	4.727	4.311
"2023-06-03 00:00:00"	24.303	22.908	13.75	8.082	6.268	5.6035	5.244	4.727	4.311
"2023-06-03 01:00:00"	24.11	22.8605	13.846	7.832	6.37	5.552	5.2955	4.779	4.311
"2023-06-03 02:00:00"	23.966	22.956	13.942	7.982	6.37	5.6035	5.1925	4.727	4.311
"2023-06-03 03:00:00"	23.821	22.956	13.99	8.0325	6.319	5.6035	5.2955	4.779	4.311
"2023-06-03 04:00:00"	23.629	23.148	13.894	7.983	6.319	5.6035	5.347	4.831	4.311
"2023-06-03 05:00:00"	23.5325	23.244	13.99	8.182	6.319	5.552	5.141	4.727	4.311
"2023-06-03 06:00:00"	23.484	23.244	13.894	7.983	6.268	5.5525	5.089	4.623	4.311
"2023-06-03 07:00:00"	23.5325	23.244	13.942	7.982	6.37	5.6035	5.347	4.8825	4.311
"2023-06-03 08:00:00"	23.725	23.196	13.99	8.132	6.37	5.552	5.244	4.779	4.311
