"slopeLength","daysAfterStart","numSlopes","all.all.other.days","all.during.heatwave","all.after.heatwave","R.all.other.days","R.during.heatwave","R.after.heatwave","L.all.other.days","L.during.heatwave","L.after.heatwave","T.all.other.days","T.during.heatwave","T.after.heatwave"
3,0,3,3.53242762228206,NA,18.3695747609544,4.70893337263258,NA,30.625617546924,0.998536012017815,NA,4.665481450459,8.36312435903387,NA,22.4241162296264
3,0,4,3.57864961950832,NA,13.89867552199,4.90052848414194,NA,20.8824869251381,1.10803094258184,NA,1.88342073802588,7.68313569039743,NA,27.9867169882747
3,0,5,3.3285298870203,NA,15.0816792323381,4.62268791833037,NA,21.4170971206942,0.865946429923443,NA,4.97919194892123,7.52059057495762,NA,25.6294735385085
3,0,6,3.43953215405132,NA,12.0712624716763,4.63085553980756,NA,18.6954259792474,1.02796594771123,NA,2.52540538583386,7.82389298614912,NA,20.4333509887978
3,0,7,3.5323177555044,NA,10.0617889972139,4.64542338493206,NA,16.6521507067837,1.28224706721123,NA,-0.0983410299848233,7.62360147126449,NA,20.4465695575887
3,0,8,2.99175640264458,NA,13.6435449141435,4.02489904180395,NA,20.3494440826953,0.815881105714474,NA,3.92132297526405,7.11016490125032,NA,22.5294687510548
3,1,3,4.05466639752176,NA,6.72206753136602,5.83125863052642,NA,4.75869255546602,1.22687309462716,NA,-0.597144643965972,7.79570549918888,NA,32.7133115548156
3,1,4,3.81556390864134,NA,9.99497416695722,5.57115390325861,NA,9.4579038923292,0.990085199689786,NA,3.89271071515119,7.63831234862231,NA,28.5851086009726
3,1,5,3.93167011312533,NA,7.31330678197185,5.59230315183823,NA,8.43719095361411,1.15140921350088,NA,1.14575377751,7.93763899950469,NA,21.8138546763281
3,1,6,4.02998867624473,NA,5.7018856306025,5.62011977834706,NA,7.67136935820825,1.40358346530936,NA,-1.70722408847028,7.7429708113685,NA,21.6322188913274
3,1,7,3.50514370336888,NA,10.4052408549962,5.02293794223336,NA,13.1424760477434,0.946077062977881,NA,3.12497439923959,7.24147408531702,NA,23.8923649170553
3,1,8,3.0822040014359,NA,13.0327732872321,4.67176441689969,NA,15.0980734966262,0.393250929032408,NA,7.47982169041935,7.03300948573716,NA,23.4957274494884
3,2,3,3.85531967327472,NA,11.1681035630576,5.91553531583837,NA,2.8163156178001,0.694424389663547,NA,11.6745302704335,7.77244427817912,NA,33.1351150291259
3,2,4,3.9702142929061,NA,7.5276074525875,5.94106243759435,NA,3.10561479593715,0.849358741983864,NA,6.38900876287149,8.06818844571752,NA,23.6240560868059
3,2,5,4.06756070184043,NA,5.54130631308194,5.97327867975467,NA,3.20139596103302,1.09361675636661,NA,1.94626611845851,7.87918517699623,NA,23.0881166249828
3,2,6,3.55142538187902,NA,11.0913710715,5.39003829834914,NA,10.3355291668246,0.638667428756748,NA,7.02729678070991,7.38942822437847,NA,25.5511196578965
3,2,7,3.1358350384322,NA,14.0208426077025,5.04944199352221,NA,12.9705805916255,0.089927802049662,NA,11.4910554667557,7.18734698243199,NA,24.8764755354522
3,2,8,3.53180620298056,NA,9.4366703839329,5.56732461179646,NA,7.63765717034522,0.600107995747446,NA,5.80033234011756,6.74311714730886,NA,26.053315656565
3,3,3,4.10804152450967,NA,5.57612792335832,5.75756349058041,NA,6.47425412943235,1.18562915835665,NA,0.333132344022738,8.62610305447205,NA,18.3003882307672
3,3,4,4.20581085203789,NA,3.53424303998921,5.78681266819949,NA,5.78389872000794,1.43088288739576,NA,-3.80353629255224,8.44890898567129,NA,18.7986139975573
3,3,5,3.69952210114419,NA,10.6443336652059,5.20966062951874,NA,13.907663702134,0.987337324674463,NA,3.45483557290303,7.97699233493198,NA,22.6013000156652
3,3,6,3.29249252286083,NA,14.1656529588465,4.87167017261953,NA,16.4233772642872,0.451732174763968,NA,9.2802769752754,7.78778719510024,NA,22.2507350454018
3,3,7,3.68446209778832,NA,8.86100854100882,5.37912597483318,NA,9.80499916943142,0.959252536546285,NA,3.04191940365139,7.36154533673309,NA,23.9738139187068
3,3,8,3.9836750772634,NA,5.72290145159918,5.54312359016719,NA,7.86358222800002,1.44862266579072,NA,-1.38699820115364,7.46962734724872,NA,21.2151720661083
3,4,3,4.15036618602657,NA,4.61588554269295,5.58282086766561,NA,10.7296800010876,1.31695400078404,NA,-2.8728075051998,9.10996026812655,NA,8.84634274114867
3,4,4,3.65096579996765,NA,13.36974621304,5.01134096601159,NA,19.7862290038878,0.878349464554013,NA,6.07457816932702,8.65657616695583,NA,16.1091767072668
3,4,5,3.24949577927392,NA,17.1161711292631,4.67563198238675,NA,21.6776795500917,0.349186719216802,NA,12.6197093577555,8.48114682045963,NA,16.911738802826
3,4,6,3.63476813278887,NA,10.3712599851897,5.17271949490757,NA,13.0217923027873,0.847643304428695,NA,4.72629321682795,8.0736249918378,NA,19.8336728496042
3,4,7,3.92855377354731,NA,6.53425581936715,5.33129308970378,NA,10.3303954927291,1.32796974976577,NA,-0.614599453613661,8.19065238439933,NA,17.1704570319511
3,4,8,4.03136503098932,NA,5.35015741622135,5.52480703094638,NA,8.06777184270888,1.32819980448319,NA,-0.392460983742765,8.3463620516722,NA,14.8835032720263
3,5,3,3.89154768225642,NA,11.0069653307867,5.27871352740881,NA,18.4331437580818,1.11601679986944,NA,2.02258379177679,8.79373841372833,NA,16.0711254438598
3,5,4,3.49943567123417,NA,16.3743523195345,4.95153874949264,NA,21.1721023012537,0.597812252646867,NA,11.3428642791697,8.62357030604974,NA,17.1340010101331
3,5,5,3.88228994829703,NA,8.29392448571061,5.44505754539662,NA,10.7529855581436,1.09230454128905,NA,2.00469675437493,8.2258136575233,NA,20.7419661271444
3,5,6,4.17500870063055,NA,4.09969213940048,5.60504784011688,NA,7.95665198320788,1.56882843924894,NA,-3.84121826701916,8.34293085122526,NA,17.3725314678902
3,5,7,4.27949121412913,NA,3.05546169652033,5.79918771812857,NA,5.65856378889845,1.57219662821392,NA,-3.15430908226983,8.49798633135891,NA,14.6483253314161
3,5,8,4.51158605499354,NA,1.16395496373581,5.97398334626743,NA,4.11908395361096,1.85733845890305,NA,-5.13657098168089,8.75550792469343,NA,11.8274077595245
3,6,3,3.39137795292297,NA,23.3278129967006,4.93933849623367,NA,26.8827118419552,0.446724354928344,NA,18.6862495363359,8.32297415691601,NA,26.8594729958088
3,6,4,3.76749818341005,NA,11.4889130351292,5.42599471631393,NA,12.4311635278922,0.932456160874609,NA,5.1776938160509,7.92665161170164,NA,28.938061395654
3,6,5,4.05454919558752,NA,5.81683650967333,5.58352184636811,NA,8.73992764401963,1.40022573119549,NA,-2.4720036219572,8.03753241230213,NA,23.2555207508471
3,6,6,4.1559751841701,NA,4.32649957435473,5.77467980547398,NA,5.93178159963535,1.40137846576263,NA,-1.88250685719492,8.18558479100525,NA,19.0967820444678
3,6,7,4.38310986603175,NA,1.98676826602216,5.94668885585208,NA,4.13059556673459,1.68026984938512,NA,-4.32579158124915,8.43430448266119,NA,15.23738243187
3,6,8,4.16445019482225,NA,4.2112098999233,5.71849571314878,NA,6.40692342713756,1.46042386021595,NA,-1.66452632243996,8.25227262769174,NA,16.0822508520168
3,7,3,3.6759246141245,NA,16.3184802424363,5.40163650855041,NA,15.372676714787,0.694380655216398,NA,12.5202426753179,8.11015346725977,NA,31.736613800431
3,7,4,3.95778187346983,NA,8.02099278378965,5.55669546596197,NA,10.0232535632226,1.15257195206366,NA,1.12248366299106,8.2221061653504,NA,23.9337998932281
3,7,5,4.05654354307289,NA,5.81155798539797,5.74488622630119,NA,6.40407924372218,1.15056736009913,NA,1.15775559216788,8.37070568074784,NA,18.8076576170968
3,7,6,4.27917417687891,NA,2.83674954775184,5.91411835954333,NA,4.22022228770627,1.42235454537574,NA,-2.18350085300554,8.6184580902454,NA,14.3532121402945
3,7,7,4.06239551132347,NA,5.28747833077633,5.68875104067074,NA,6.82535897862131,1.20253123173756,NA,0.604560386882269,8.44135157467069,NA,15.4214873958233
3,7,8,3.84876052521174,NA,7.11910370959133,5.52004330827787,NA,8.26779535234418,0.97339519402493,NA,2.80404758777333,8.12161376990461,NA,17.4625610078708
3,8,3,4.45235470726747,NA,-2.80758105198573,6.12028547224935,NA,-2.519839791666,1.58705342251216,NA,-9.7050203258151,8.68016116072204,NA,18.6739374919206
3,8,4,4.55608905355315,NA,-3.00924446520825,6.31297737981593,NA,-4.11023265812408,1.59051268596048,NA,-7.11310951536431,8.83332828467998,NA,13.5812252470834
3,8,5,4.78210161946433,NA,-4.90365416663801,6.48708498941501,NA,-4.74200068725192,1.86414370492425,NA,-9.56842869858325,9.08429972330765,NA,9.28117714892332
3,8,6,4.57425392115202,NA,-0.891334995599019,6.27158135438209,NA,-0.346982513817484,1.652565459483,NA,-5.19281337194009,8.91517029470826,NA,11.1968091868969
3,8,7,4.36971676063435,NA,2.00875515119473,6.11217560466158,NA,2.24424714549626,1.43200147041412,NA,-1.90668564212397,8.60577887836815,NA,14.0393569941355
3,8,8,3.95514179003756,NA,6.21971051350831,5.93859738502258,NA,4.32322983561563,0.655708124258288,NA,5.92168575638093,8.60425350732228,NA,13.6653539537549
3,9,3,4.93356211662965,NA,-15.1066618803172,6.62160701681427,NA,-15.5704889122192,2.09490724328563,NA,-22.9925463137134,9.00044536721486,NA,11.3340910931268
3,9,4,5.16130396998438,NA,-14.5709388526077,6.79721478966252,NA,-13.6160551279375,2.3711377741675,NA,-22.2751836529655,9.25017910316957,NA,6.5208145089159
3,9,5,4.96071180708867,NA,-7.99087718312607,6.58825801981206,NA,-6.6841544118442,2.16833450444006,NA,-14.6756781010016,9.08543085312982,NA,9.27558423488506
3,9,6,4.76355323693249,NA,-3.49746619842877,6.43477521046052,NA,-2.65688480184473,1.95687583664242,NA,-9.3474507530287,8.78263697392414,NA,12.8969441368959
3,9,7,4.35893657289373,NA,2.02979517750781,6.26710487111601,NA,0.349391722969296,1.1971132632908,NA,0.629414295349507,8.78247973092123,NA,12.5558083278886
3,9,8,4.4644257640045,NA,1.22041554388491,6.02526958446315,NA,3.40571699067359,1.6155532803844,NA,-3.48418294391694,8.99473347581375,NA,10.1348512274699
3,10,3,4.76703439565431,NA,-11.2720383885458,6.29323837583778,NA,-7.53506751381126,1.86718253825112,NA,-17.682041328806,9.62725033941713,NA,-3.03018951984192
3,10,4,4.56469406587728,NA,-3.65657727327228,6.08134262205383,NA,-0.119336682013319,1.66135737134217,NA,-9.07693147247172,9.46908373168952,NA,2.36938627213726
3,10,5,4.36569961989171,NA,1.03128100403218,5.92409452053218,NA,3.57134835005147,1.44692521691707,NA,-3.61852204636633,9.17507102033701,NA,7.94652581283072
3,10,6,3.96265844228676,NA,6.97743733455076,5.75331356217833,NA,6.2413823140484,0.692239590702879,NA,7.40776269132048,9.17785571390652,NA,8.03220467442842
3,10,7,4.06256098807235,NA,5.42844927612991,5.50933643410453,NA,9.05482558895984,1.09941381085975,NA,1.75922560306449,9.38988959837037,NA,5.58231025152097
3,10,8,4.24670620786201,NA,3.36075011774132,5.55436560256405,NA,8.19048001929948,1.3738870312675,NA,-1.15524578926794,9.72774103342459,NA,2.19731988795586
3,11,3,4.27579698153728,NA,1.2378272892751,5.91992450854017,NA,2.07420131007086,1.19826202807108,NA,-0.164925623336509,9.33946452067401,NA,3.03994194505281
3,11,4,4.07623343344861,NA,6.09809721049889,5.76295506476866,NA,6.28336433135122,0.981437310608165,NA,4.7049459375272,9.04833530094188,NA,10.0668594246054
3,11,5,3.67581868045422,NA,12.5670248954963,5.5928122174221,NA,9.08893904032962,0.232156332274156,NA,16.8045703493389,9.05014357306095,NA,9.90891630013066
3,11,6,3.77140618167148,NA,9.88843304978593,5.35049471775656,NA,12.0250973957113,0.628849517000596,NA,8.61968388642363,9.25807500466403,NA,6.70607738038796
3,11,7,3.94996369076582,NA,6.88962564853636,5.39319648112674,NA,10.6220780040365,0.894464284727521,NA,4.30399261338181,9.58987761976459,NA,2.53171223122313
3,11,8,3.90729928821373,NA,7.05338592063141,5.39892296199557,NA,10.0061141392146,0.685571838963869,NA,6.21622505306992,9.946340768621,NA,-1.12039702649796
3,12,3,3.9790853453587,NA,9.60008790421462,5.5780128778152,NA,11.7759668509268,0.985484400460533,NA,5.90295016773653,8.89316928233726,NA,14.7723677894188
3,12,4,3.58278221680738,NA,17.1098773883938,5.40806909081918,NA,14.0983795442685,0.245553155706785,NA,21.030198457722,8.89382277218111,NA,13.7775255626503
3,12,5,3.67620804652152,NA,12.9973238498668,5.16686077392557,NA,16.7593433667834,0.637407062208967,NA,10.2439246126065,9.09756238206927,NA,9.10693134262119
3,12,6,3.85148586572777,NA,8.94044558169522,5.20707970368184,NA,14.3535319061895,0.899742969723799,NA,4.86525361240326,9.42328294659569,NA,3.588868160886
3,12,7,3.80845984244339,NA,8.88206493278712,5.21094517199205,NA,13.176271445515,0.693576476483232,NA,7.02262906969499,9.77320690607751,NA,-0.992282701846772
3,12,8,3.78556075192387,NA,8.59479682064619,5.12024155250056,NA,13.3285278165686,0.759110854118213,NA,5.58631960891245,9.66556720221781,NA,1.52125630547262
3,13,3,3.37644639420998,NA,28.7754222260272,5.25058339877177,NA,22.1704024275111,-0.00290191647690303,NA,36.4178485895917,8.65277849955175,NA,24.6257959658339
3,13,4,3.46663891559645,NA,20.7076188416843,5.01073834931849,NA,23.6697314175915,0.38152761233947,NA,18.8860559954266,8.85183562935034,NA,15.9173099771564
3,13,5,3.6375724628638,NA,14.2091967689542,5.04882382249528,NA,19.379811917859,0.637906499615395,NA,10.6042048830956,9.17103133655478,NA,7.42482929575364
3,13,6,3.59313071438121,NA,13.3639802236152,5.05113956630559,NA,17.2293769386088,0.431863788975367,NA,12.3392515543426,9.51398020791203,NA,0.986783738687553
3,13,7,3.56852757549968,NA,12.4505466438043,4.96006381168934,NA,16.8866208384453,0.494055797760145,NA,9.97315186654266,9.40601616980549,NA,3.88132419277
3,13,8,3.54681933779313,NA,11.7040686505461,5.04780092903703,NA,14.4939338828565,0.374762936286693,NA,10.2990985679698,9.33035334654564,NA,5.62591771560179
3,14,3,3.67970828610218,NA,20.0434919860378,5.23336471850325,NA,23.2599800730473,0.600471447632058,NA,18.5377913974431,9.01379120589359,NA,12.4671473502003
3,14,4,3.85082874107234,NA,11.9203472650216,5.27331533459737,NA,17.9190459135193,0.856199427367107,NA,8.11892281545843,9.3307075031393,NA,1.91054258098686
3,14,5,3.80883515710534,NA,11.2971719489184,5.27770915176915,NA,15.5584531196152,0.654564118984168,NA,10.6830305265544,9.671085743044,NA,-5.28073599804874
3,14,6,3.78649726056136,NA,10.5249622316928,5.18983104128534,NA,15.4066800240134,0.718144341095388,NA,8.12843749442048,9.56545054867683,NA,-0.753990864295525
3,14,7,3.76706272398835,NA,9.90993945969796,5.27873885584698,NA,12.8228152863425,0.602385469394999,NA,8.75126424091813,9.49179455345933,NA,1.95756337071136
3,14,8,3.99037249388043,NA,6.40206107838995,5.41857873811892,NA,10.2466166105739,0.835037856231123,NA,4.97977611284265,9.95856060888889,NA,-4.56939972343487
4,0,3,5.60940065239206,NA,23.5104812484506,7.46920493894021,NA,31.2430140044017,2.62637224763436,NA,12.0673753895112,9.62091536028329,NA,33.9000859368182
4,0,4,5.48169925620116,NA,21.0987495697025,7.42344245468743,NA,26.0644489748328,2.55441468528575,NA,10.9098438604403,9.01605452284362,NA,35.7237272212721
4,0,5,5.46491272241529,NA,18.1889863006406,7.29028309945458,NA,24.0901466068707,2.58728351358096,NA,8.80582860129244,9.25468867130214,NA,27.9385790013711
4,0,6,5.52171673714586,NA,15.6284400553122,7.19919600211438,NA,22.4564110151337,2.91902427733526,NA,4.19867871704049,8.85909290425475,NA,28.7990814832907
4,0,7,5.30181956096208,NA,16.274611343623,6.84581379666457,NA,23.6885637329856,2.86775096927504,NA,4.50394305355915,8.51757207290627,NA,28.9486939638446
4,0,8,4.72593664878445,NA,19.5230070298866,6.36043791102053,NA,25.6117853646508,2.23664349901827,NA,9.42135038512831,7.81930237292,NA,31.3447296187878
4,1,3,5.92005216449939,NA,16.7138027108296,8.35609491147048,NA,11.1824074828836,2.60261641071159,NA,12.6047097960978,9.06788433170193,NA,43.7071695103276
4,1,4,5.91030716919864,NA,14.1728353392205,8.23887718590453,NA,12.4350398959183,2.63571457721174,NA,9.55097423824864,9.30293985296504,NA,31.9798736631875
4,1,5,5.97257352388042,NA,11.8344279997363,8.16253217143174,NA,12.66571139053,2.9631056477208,NA,3.86865056182339,8.91579149277325,NA,32.3460983852043
4,1,6,5.76270158185781,NA,13.1844743619092,7.82834856057251,NA,15.6604157324035,2.91325089364723,NA,4.2783547365016,8.58191650534104,NA,32.0157106798694
4,1,7,5.2028884673937,NA,17.333325755822,7.36478785255368,NA,18.9656481730254,2.29265290343554,NA,9.95130260242567,7.89870193077513,NA,34.4027498163944
4,1,8,4.9946319873306,NA,17.5527986753227,7.21530679808846,NA,18.7927784321099,2.05392085235446,NA,10.983494149359,7.59264060206107,NA,33.5407729828518
4,2,3,6.00385487875474,NA,14.8803009019701,8.36070967468317,NA,11.0780259340253,2.57043510301807,NA,13.3326203272606,9.84872980664134,NA,29.860176421402
4,2,4,6.06647312556301,NA,11.7791694610482,8.28719566614073,NA,11.6881625637128,2.89202883291705,NA,5.31004336670607,9.47730244498261,NA,30.7690281211675
4,2,5,5.86122737638809,NA,13.4198402641792,7.95982936695167,NA,15.486308016393,2.84192945542853,NA,5.52853801170811,9.15860349920156,NA,30.6410900910271
4,2,6,5.31173680846214,NA,18.255734615399,7.50526876913614,NA,19.3907584135191,2.229850886914,NA,11.9813486868328,8.49791971537688,NA,33.673821006737
4,2,7,5.10843532061513,NA,18.381921418718,7.36015184237479,NA,19.1333502736756,1.9939315557665,NA,12.8865198354659,8.20756709779073,NA,32.7668709819337
4,2,8,5.62498226994504,NA,12.6005429737695,7.85449319995674,NA,13.6142504506201,2.72044689068197,NA,5.55409255475302,8.05342388615424,NA,31.043499968391
4,3,3,6.34278067749587,NA,7.50008507488826,8.26106809054348,NA,13.4555006358835,3.32305240216322,NA,-3.86193738646607,10.2658902656347,NA,23.333719568797
4,3,4,6.14457669376309,NA,10.5892849898298,7.93822574626474,NA,17.8128801885508,3.27967445077815,NA,-1.3787265410702,9.96524396628528,NA,24.8225339863666
4,3,5,5.60771470253834,NA,16.9924945450286,7.49024136607135,NA,22.0817614412249,2.68301186593794,NA,7.76264814357486,9.32977246349325,NA,29.6024412201307
4,3,6,5.41191118771742,NA,17.3448177280285,7.34713790502801,NA,21.3420188849066,2.45717363496959,NA,9.51176308149814,9.05816170504591,NA,29.1474438500354
4,3,7,5.92458221058817,NA,10.8242153110308,7.83359276628999,NA,14.6833482073481,3.17907376670465,NA,1.5472697348885,8.92064436786043,NA,27.6194346184887
4,3,8,6.21416047616949,NA,7.85003843614477,8.10783999805478,NA,11.5509909613352,3.54784626236357,NA,-1.33498478152842,8.98563552492119,NA,24.9474353009439
4,4,3,6.26185398138277,NA,9.42744740983261,7.97632174832152,NA,20.3623243943995,3.34081525699064,NA,-4.46431807607439,10.5478821586052,NA,18.5255658754946
4,4,4,5.73490551225839,NA,17.8319662554499,7.5355440021531,NA,25.133499285968,2.75389506476867,NA,7.84860256215719,9.93327395234061,NA,26.1929677335121
4,4,5,5.54396811499462,NA,18.0956784170535,7.39524009048737,NA,23.6357417634358,2.53246635520243,NA,9.9518114650707,9.67617111599952,NA,26.279061177512
4,4,6,6.05041606584979,NA,10.2761377463308,7.87492053811661,NA,15.4196054288304,3.24436890043009,NA,0.503475892651219,9.55099606135209,NA,24.9043913272596
4,4,7,6.33717704726623,NA,6.91836692811031,8.14549865853589,NA,11.7065487771279,3.60834808697701,NA,-2.66988996377388,9.62470329376469,NA,22.1461912020319
4,4,8,6.59762379034668,NA,4.66352242745281,8.41261654443515,NA,9.01488258384282,3.86115535786,NA,-4.10406304007271,9.89710121944996,NA,18.5813234080011
4,5,3,5.74727144995974,NA,21.9687117001708,7.66272501354888,NA,28.3429318529741,2.71916496508248,NA,10.5261330740645,9.68912362091731,NA,38.4408767384058
4,5,4,5.55944450129305,NA,21.2707583450351,7.5262696209379,NA,25.6395737787778,2.50055382002475,NA,12.5262078997856,9.43318649346684,NA,35.4918971324322
4,5,5,6.05820995059302,NA,11.0959027411572,8.00054322674302,NA,15.2530416767275,3.20125733764669,NA,0.527966917132766,9.30668552611101,NA,31.9309926286327
4,5,6,6.34054441122076,NA,6.98591310712515,8.2687635804952,NA,10.9012995846853,3.55904816650452,NA,-3.21905926375659,9.37515626707214,NA,27.4270672604203
4,5,7,6.59685870105331,NA,4.36423609909211,8.53337540060835,NA,7.89829632032597,3.80727572470675,NA,-4.80310335637087,9.63822542700564,NA,22.4712050662572
4,5,8,6.72992601552297,NA,3.48508292873605,8.60687783216733,NA,7.33166676028577,4.05312420142004,NA,-5.93526605540903,9.58882761286485,NA,21.2514593526338
4,6,3,5.50407886273737,NA,27.8458658913781,7.60993210436177,NA,29.6329739672129,2.18531261515966,NA,23.5712943426913,9.80112754182105,NA,35.9301221781469
4,6,4,5.9950942268925,NA,13.4835194999449,8.07880364145311,NA,15.6514587925413,2.87196583342806,NA,5.81222150364884,9.68208985017405,NA,31.3694352869689
