"lake","year","doy","avg.schmidt.stability"
"Paul",2011,224,204.99358444591
"Paul",2011,225,208.251884787508
"Paul",2011,226,198.459244704343
"Paul",2011,227,206.59080015799
"Paul",2011,228,219.274017732136
"Paul",2011,229,224.147698985347
"Paul",2011,230,220.150379825286
"Paul",2011,231,219.94413972686
"Paul",2011,232,211.998662431385
"Paul",2011,233,203.426219754275
"Paul",2011,234,192.717034221631
"Paul",2011,235,191.057031518991
"Paul",2011,236,191.175763882173
"Paul",2011,237,179.620305820999
"Paul",2011,238,183.870892475886
"Paul",2011,239,184.082329810865
"Paul",2011,240,184.079227378831
"Paul",2011,241,178.071535455462
"Paul",2011,242,183.500261624449
"Paul",2011,243,181.828180580126
"Paul",2011,244,176.907704273159
"Paul",2011,245,189.998704954051
"Paul",2011,246,189.848016127276
"Paul",2013,137,35.094463604598
"Paul",2013,138,40.2449522854634
"Paul",2013,139,44.5049623324241
"Paul",2013,140,55.230434796567
"Paul",2013,141,65.911866063301
"Paul",2013,142,50.3349697561525
"Paul",2013,143,40.6471034741872
"Paul",2013,144,40.2682186700806
"Paul",2013,145,48.2325070254797
"Paul",2013,146,56.3327086542621
"Paul",2013,147,62.27884479435
"Paul",2013,148,68.2897743970012
"Paul",2013,149,67.801245390567
"Paul",2013,150,83.9242574330578
"Paul",2013,151,97.2138406567607
"Paul",2013,152,91.5131716615714
"Paul",2013,153,75.0233129597356
"Paul",2013,154,73.3923135898977
"Paul",2013,155,78.6589123570343
"Paul",2013,156,69.9034804000994
"Paul",2013,157,65.2832369709304
"Paul",2013,158,62.7934720692084
"Paul",2013,159,71.4119654491326
"Paul",2013,160,81.4444602607076
"Paul",2013,161,81.0442973502665
"Paul",2013,162,94.6874038970902
"Paul",2013,163,105.310282294046
"Paul",2013,164,112.767266696221
"Paul",2013,165,115.203365980266
"Paul",2013,166,128.664903260979
"Paul",2013,167,120.141640037241
"Paul",2013,168,126.605422965393
"Paul",2013,169,119.223439642527
"Paul",2013,170,127.047801256794
"Paul",2013,171,137.808127665945
"Paul",2013,172,132.252053305926
"Paul",2013,173,128.032619438166
"Paul",2013,174,133.231545205172
"Paul",2013,175,150.216870845456
"Paul",2013,176,170.315233561343
"Paul",2013,177,186.503710243881
"Paul",2013,178,187.822591537392
"Paul",2013,179,178.328515761587
"Paul",2013,180,166.163505940196
"Paul",2013,181,152.177700139812
"Paul",2013,182,162.419630324125
"Paul",2013,183,165.56083764029
"Paul",2013,184,170.666316583404
"Paul",2013,185,184.422882461535
"Paul",2013,186,194.644559438525
"Paul",2013,187,200.76918257721
"Paul",2013,188,212.024264518791
"Paul",2013,189,220.972335775242
"Paul",2013,190,224.643858705524
"Paul",2013,191,202.371960109521
"Paul",2013,192,190.568763042155
"Paul",2013,193,198.93411382509
"Paul",2013,194,205.516256178848
"Paul",2013,195,216.418226353571
"Paul",2013,196,225.818716820935
"Paul",2013,197,244.784197100161
"Paul",2013,198,254.159549923536
"Paul",2013,199,261.634112450419
"Paul",2013,200,262.446943650483
"Paul",2013,201,242.968099241152
"Paul",2013,202,224.237419160213
"Paul",2013,203,215.572528407059
"Paul",2013,204,193.081102000986
"Paul",2013,205,183.330538838559
"Paul",2013,206,174.878170141684
"Paul",2013,207,168.855243511608
"Paul",2013,208,144.01845969691
"Paul",2013,209,119.629921049967
"Paul",2013,210,110.952689220757
"Paul",2013,211,123.810517024354
"Paul",2013,212,128.153294138019
"Paul",2013,213,130.605380611125
"Paul",2013,214,139.285027136588
"Paul",2013,215,142.515769408577
"Paul",2013,216,139.514024713931
"Paul",2013,217,136.867324297647
"Paul",2013,218,134.103630128349
"Paul",2013,219,147.708615166026
"Paul",2013,220,143.080601245763
"Paul",2013,221,140.020679925248
"Paul",2013,222,136.721038089337
"Paul",2013,223,138.689701099631
"Paul",2013,224,142.189838980345
"Paul",2013,225,136.494800664599
"Paul",2013,226,128.847136741492
"Paul",2013,227,126.631747721555
"Paul",2013,228,131.932539093716
"Paul",2013,229,141.494862311316
"Paul",2013,230,149.364050159491
"Paul",2013,231,155.576147407389
"Paul",2013,232,166.227813529103
"Paul",2013,233,177.232415556616
"Paul",2013,234,176.881100257868
"Paul",2013,235,173.6549459803
"Paul",2013,236,177.719911602963
"Paul",2013,237,182.567293966669
"Paul",2013,238,199.759565278136
"Paul",2013,239,210.090068653604
"Paul",2013,240,209.020922943237
"Paul",2013,241,219.838641514982
"Paul",2013,242,208.758076355696
"Paul",2013,243,196.66539186683
"Paul",2013,244,190.341886139786
"Paul",2013,245,157.285656562867
"Paul",2013,246,143.514143588952
"Paul",2013,247,145.945023507157
"Paul",2013,248,139.194302476624
"Paul",2013,249,139.10140292392
"Paul",2014,136,9.08162034778852
"Paul",2014,137,9.79860239582777
"Paul",2014,138,15.9469912747
"Paul",2014,139,23.5994398123164
"Paul",2014,140,24.7218110203406
"Paul",2014,141,31.4226956211705
"Paul",2014,142,34.3137600719418
"Paul",2014,143,39.5799552978819
"Paul",2014,144,53.2977628752199
"Paul",2014,145,67.9344207103285
"Paul",2014,146,85.3463600225047
"Paul",2014,147,93.1548575125971
"Paul",2014,148,87.9751262817587
"Paul",2014,149,98.0113753337341
"Paul",2014,150,112.994007111462
"Paul",2014,151,125.90071739248
"Paul",2014,152,137.530299894419
"Paul",2014,153,140.652013710505
"Paul",2014,154,123.455095635488
"Paul",2014,155,115.566422687901
"Paul",2014,156,119.592725096512
"Paul",2014,157,129.764868911836
"Paul",2014,158,126.549356700837
"Paul",2014,159,114.011385176514
"Paul",2014,160,120.383296191574
"Paul",2014,161,113.862865836984
"Paul",2014,162,123.668508160673
"Paul",2014,163,121.059428051434
"Paul",2014,164,106.020644679453
"Paul",2014,165,112.482041749767
"Paul",2014,166,103.720337482016
"Paul",2014,167,105.893327596308
"Paul",2014,168,130.100816057288
"Paul",2014,169,150.709757260788
"Paul",2014,170,138.947660771738
"Paul",2014,171,141.226490444809
"Paul",2014,172,133.709355883597
"Paul",2014,173,138.545830773265
"Paul",2014,174,156.040628562209
"Paul",2014,175,168.16694434288
"Paul",2014,176,160.405868311543
"Paul",2014,177,148.956397903387
"Paul",2014,178,155.772958640228
"Paul",2014,179,166.955334034959
"Paul",2014,180,184.818370138013
"Paul",2014,181,188.185234401645
"Paul",2014,182,184.247651985917
"Paul",2014,183,167.547620975028
"Paul",2014,184,165.19776654182
"Paul",2014,185,162.948068545424
"Paul",2014,186,171.848744913466
"Paul",2014,187,184.709396726407
"Paul",2014,188,183.327077417222
"Paul",2014,189,174.302729365782
"Paul",2014,190,161.854367905327
"Paul",2014,191,159.504639168938
"Paul",2014,192,169.108091478675
"Paul",2014,193,168.518232261146
"Paul",2014,194,171.972841449485
"Paul",2014,195,165.737553640454
"Paul",2014,196,151.019138927411
"Paul",2014,197,141.618124646004
"Paul",2014,198,144.865885883134
"Paul",2014,199,154.756882900473
"Paul",2014,200,163.622151542132
"Paul",2014,201,168.680378114422
"Paul",2014,202,182.345474350093
"Paul",2014,203,199.039027199139
"Paul",2014,204,185.664517450774
"Paul",2014,205,179.4835952693
"Paul",2014,206,188.568687823642
"Paul",2014,207,186.664651418631
"Paul",2014,208,184.729071679365
"Paul",2014,209,170.811257610732
"Paul",2014,210,170.097905664197
"Paul",2014,211,169.357492259775
"Paul",2014,212,170.613717539303
"Paul",2014,213,176.571879885467
"Paul",2014,214,177.749579529959
"Paul",2014,215,187.060336065997
"Paul",2014,216,193.971265745919
"Paul",2014,217,187.194788720387
"Paul",2014,218,186.760474791689
"Paul",2014,219,192.099462334045
"Paul",2014,220,198.319435245974
"Paul",2014,221,203.746953121357
"Paul",2014,222,209.650720360521
"Paul",2014,223,194.203332718868
"Paul",2014,224,178.579253935914
"Paul",2014,225,179.823847441036
"Paul",2014,226,171.118854068012
"Paul",2014,227,166.501443710198
"Paul",2014,228,178.249237246579
"Paul",2014,229,167.401922435159
"Paul",2014,230,163.575103722176
"Paul",2014,231,160.238241552785
"Paul",2014,232,152.880526396933
"Paul",2014,233,152.257585135786
"Paul",2014,234,154.798281082299
"Paul",2014,235,158.176728820711
"Paul",2014,236,161.684774180835
"Paul",2014,237,170.69608556934
"Paul",2014,238,171.218583610427
"Paul",2014,239,164.548154756867
"Paul",2014,240,156.205454207889
"Paul",2014,241,158.703344730395
"Paul",2014,242,147.804561779471
"Paul",2014,243,139.424805076223
"Paul",2014,244,147.487618107712
"Paul",2014,245,138.904932949347
"Paul",2014,246,138.504308183187
"Paul",2014,247,139.808081949507
"Paul",2014,248,131.916778414671
"Paul",2014,249,120.673577175999
"Paul",2014,250,117.637416256128
"Paul",2015,129,74.0802576669022
"Paul",2015,130,66.1335811146169
"Paul",2015,131,65.4948407682911
"Paul",2015,132,53.6621018545889
"Paul",2015,133,46.7949625087323
"Paul",2015,134,51.0722379416817
"Paul",2015,135,49.9686538896907
"Paul",2015,136,50.9085193004284
"Paul",2015,137,65.5205850947773
"Paul",2015,138,62.5924070033784
"Paul",2015,139,48.672274594585
"Paul",2015,140,44.9417392710633
"Paul",2015,141,50.6824308401918
"Paul",2015,142,58.4354002213206
"Paul",2015,143,68.4307724011928
"Paul",2015,144,84.6662286476534
"Paul",2015,145,89.7178571270092
"Paul",2015,146,89.4576818578245
"Paul",2015,147,86.7704703193086
"Paul",2015,148,97.3586955925841
"Paul",2015,149,113.671485125014
"Paul",2015,150,101.943731730536
"Paul",2015,151,88.1270430007505
"Paul",2015,152,89.1846075535981
"Paul",2015,153,97.5650351438865
"Paul",2015,154,106.051886107718
"Paul",2015,155,117.514099630454
"Paul",2015,156,116.838449785285
"Paul",2015,157,119.406979013101
"Paul",2015,158,128.941542835237
"Paul",2015,159,128.723681267495
"Paul",2015,160,131.281604504173
"Paul",2015,161,138.341550752849
"Paul",2015,162,138.876767964712
"Paul",2015,163,134.494147823815
"Paul",2015,164,145.562242221832
"Paul",2015,165,141.343283127173
"Paul",2015,166,139.593736364726
"Paul",2015,167,135.726307490101
"Paul",2015,168,143.047789795594
"Paul",2015,169,138.557360376095
"Paul",2015,170,133.845054342285
"Paul",2015,171,140.242258682922
"Paul",2015,172,134.429344612371
"Paul",2015,173,145.340102191489
"Paul",2015,174,138.919581643516
"Paul",2015,175,158.42250897516
"Paul",2015,176,158.518285206375
"Paul",2015,177,162.409259462024
"Paul",2015,178,172.675618480535
"Paul",2015,179,184.604548327597
"Paul",2015,180,191.471894700267
"Paul",2015,181,172.246744577444
"Paul",2015,182,157.393998103419
"Paul",2015,183,160.833059725371
"Paul",2015,184,171.238294898711
"Paul",2015,185,171.238609549356
"Paul",2015,186,188.009949764713
"Paul",2015,187,182.59900661034
"Paul",2015,188,169.349461645819
"Paul",2015,189,167.672873731895
"Paul",2015,190,173.67253015232
"Paul",2015,191,176.470343321063
"Paul",2015,192,192.934955384636
"Paul",2015,193,206.056518323248
"Paul",2015,194,214.506892402085
"Paul",2015,195,204.083986636245
"Paul",2015,196,191.434449291874
"Paul",2015,197,198.87308580131
"Paul",2015,198,200.656142119759
"Paul",2015,199,210.307023657906
"Paul",2015,200,217.136205004885
"Paul",2015,201,215.489357131275
"Paul",2015,202,205.148955105726
"Paul",2015,203,198.638418890086
"Paul",2015,204,208.038523277738
"Paul",2015,205,217.959886426891
"Paul",2015,206,220.515486076522
"Paul",2015,207,232.537217393299
"Paul",2015,208,243.15141500925
"Paul",2015,209,251.238553977556
"Paul",2015,210,238.21613420226
"Paul",2015,211,219.531377645323
"Paul",2015,212,213.282309186296
"Paul",2015,213,202.595508695065
"Paul",2015,214,201.667951393692
"Paul",2015,215,191.001695991324
"Paul",2015,216,180.17730665334
"Paul",2015,217,168.045251755423
"Paul",2015,218,170.618023586613
"Paul",2015,219,170.740565759967
"Paul",2015,220,164.06424924586
"Paul",2015,221,165.111932587183
"Paul",2015,222,166.486869333173
"Paul",2015,223,169.824461789087
"Paul",2015,224,171.585864137268
"Paul",2015,225,183.737592876899
"Paul",2015,226,195.536851026401
"Paul",2015,227,207.703465028652
"Paul",2015,228,217.192760194853
"Paul",2015,229,212.733609524806
"Paul",2015,230,198.216398907154
"Paul",2015,231,183.085189215218
"Paul",2015,232,159.496075634646
"Paul",2015,233,148.080006223475
"Paul",2015,234,151.36841185085
"Paul",2015,235,140.181796201448
"Paul",2015,236,106.871751066447
"Paul",2015,237,89.1440292061289
"Paul",2015,238,83.6392487057554
"Paul",2015,239,85.5406310761072
"Paul",2015,240,95.5059181717838
"Paul",2015,241,96.879429768371
"Paul",2015,242,107.00372769186
"Paul",2015,243,117.859498036955
"Paul",2015,244,130.218715723921
"Paul",2015,245,133.571495130731
"Paul",2015,246,125.982887063932
"Paul",2015,247,133.104729379093
"Paul",2018,138,67.9444030071289
"Paul",2018,139,71.0125883491459
"Paul",2018,140,59.6906066149448
"Paul",2018,141,69.5188298869757
"Paul",2018,142,82.4767443582807
"Paul",2018,143,94.9945502392499
"Paul",2018,144,112.795119226652
"Paul",2018,145,117.350697762217
"Paul",2018,146,127.325681196655
"Paul",2018,147,143.029415234484
"Paul",2018,148,158.336050603126
"Paul",2018,149,168.937611674208
"Paul",2018,150,181.884611981998
"Paul",2018,151,171.974798587375
"Paul",2018,152,149.818205774159
"Paul",2018,153,132.027669109084
"Paul",2018,154,127.418762435695
"Paul",2018,155,115.255807924658
"Paul",2018,156,113.186674627887
"Paul",2018,157,118.628071125477
"Paul",2018,158,115.099180289297
"Paul",2018,159,127.56931487044
"Paul",2018,160,129.635056713575
"Paul",2018,161,131.782231431315
"Paul",2018,162,142.244375190787
"Paul",2018,163,154.525644607305
"Paul",2018,164,159.353714517048
"Paul",2018,165,166.539734779489
"Paul",2018,166,156.426936539463
"Paul",2018,167,150.892770992685
"Paul",2018,168,158.347465984422
"Paul",2018,169,173.506532501197
"Paul",2018,170,180.760118358104
"Paul",2018,171,184.625513673666
"Paul",2018,172,188.964390158249
"Paul",2018,173,192.192199797727
"Paul",2018,174,199.378511853466
"Paul",2018,175,202.326269355059
"Paul",2018,176,195.360963321924
"Paul",2018,177,200.677197472413
"Paul",2018,178,205.18556519946
"Paul",2018,179,209.404507642562
"Paul",2018,180,223.524899934873
"Paul",2018,181,242.394714934713
"Paul",2018,182,243.578022051197
"Paul",2018,183,225.636852441862
"Paul",2018,184,241.759783214032
"Paul",2018,185,242.722101951283
"Paul",2018,186,245.705180699309
"Paul",2018,187,237.362943927749
"Paul",2018,188,240.688136524641
"Paul",2018,189,236.736097135874
"Paul",2018,190,253.364177313392
"Paul",2018,191,253.468051011719
"Paul",2018,192,253.808865303059
"Paul",2018,193,239.96827974366
"Paul",2018,194,237.498992071478
"Paul",2018,195,237.581475411976
"Paul",2018,196,251.247555753633
"Paul",2018,197,258.550878970066
"Paul",2018,198,245.448259781474
"Paul",2018,199,237.839605020404
"Paul",2018,200,240.525890701847
"Paul",2018,201,224.446823093015
"Paul",2018,202,201.607873716263
"Paul",2018,203,191.858827187465
"Paul",2018,204,197.480496988798
"Paul",2018,205,210.97637107002
"Paul",2018,206,218.421817339374
"Paul",2018,207,205.00296712241
"Paul",2018,208,193.815599975603
"Paul",2018,209,184.13695622466
"Paul",2018,210,187.367350614668
"Paul",2018,211,193.239426090271
"Paul",2018,212,204.270804937335
"Paul",2018,213,204.638795200144
"Paul",2018,214,184.073608664721
"Paul",2018,215,173.99927376335
"Paul",2018,216,177.561788883326
"Paul",2018,217,178.155231597447
"Paul",2018,218,192.888825733902
"Paul",2018,219,192.222103683736
"Paul",2018,220,198.584110601151
"Paul",2018,221,206.832622377218
"Paul",2018,222,217.722817608365
"Paul",2018,223,225.794831604611
"Paul",2018,224,232.981180173339
"Paul",2018,225,241.558138916188
"Paul",2018,226,250.265438626854
"Paul",2018,227,244.118750676084
"Paul",2018,228,241.43796186962
"Paul",2018,229,233.952981486126
"Paul",2018,230,227.487268029854
"Paul",2018,231,224.42320803902
"Paul",2018,232,222.143630623666
"Paul",2018,233,204.552026445954
"Paul",2018,234,189.803116538281
"Peter",2009,142,88.024597301079
"Peter",2009,143,85.4795402291067
"Peter",2009,144,89.6601700700965
"Peter",2009,145,94.8345927535142
"Peter",2009,146,91.9735824529474
"Peter",2009,147,79.2502771193177
"Peter",2009,148,75.1993516773863
"Peter",2009,149,86.8976673903649
"Peter",2009,150,93.0297348596251
"Peter",2009,151,83.1215885976933
"Peter",2009,152,74.1413848317951
"Peter",2009,153,68.3933035580548
"Peter",2009,154,70.6477761346235
"Peter",2009,155,80.0425368531381
"Peter",2009,156,89.6764232976487
"Peter",2009,157,90.0717977239686
"Peter",2009,158,86.6837116168293
"Peter",2009,159,73.9816514986302
"Peter",2009,160,70.1585707449407
"Peter",2009,161,72.3851894869003
"Peter",2009,162,70.0366689463943
"Peter",2009,163,75.2506541708516
"Peter",2009,164,89.1622220504778
"Peter",2009,165,91.2012907174146
"Peter",2009,166,102.429165040433
"Peter",2009,167,118.52953487336
"Peter",2009,168,130.383990810354
"Peter",2009,169,143.072818859626
"Peter",2009,170,148.585890735078
"Peter",2009,171,159.087076323039
"Peter",2009,172,173.328139547874
"Peter",2009,173,186.325738454077
"Peter",2009,174,198.550046811256
"Peter",2009,175,221.335025664363
"Peter",2009,176,219.064207799778
"Peter",2009,177,219.206540187484
"Peter",2009,178,202.439920951588
"Peter",2009,179,174.230030842684
"Peter",2009,180,145.525326047189
"Peter",2009,181,128.224636118369
"Peter",2009,182,118.281379297381
"Peter",2009,183,114.075149518601
"Peter",2009,184,113.923147296117
"Peter",2009,185,127.382208380838
"Peter",2009,186,139.101547936814
"Peter",2009,187,144.606580025401
"Peter",2009,188,145.893433617303
"Peter",2009,189,149.53771586398
"Peter",2009,190,158.948221432055
"Peter",2009,191,168.818912885055
"Peter",2009,192,177.705962441962
"Peter",2009,193,172.914925898164
"Peter",2009,194,169.021314819501
"Peter",2009,195,169.308044475491
"Peter",2009,196,161.577890298392
"Peter",2009,197,148.029581314527
"Peter",2009,198,139.046093875148
"Peter",2009,199,127.218430478787
"Peter",2009,200,122.370952792466
"Peter",2009,201,127.402385833967
"Peter",2009,202,135.878914464875
"Peter",2009,203,139.398722454821
"Peter",2009,204,150.431748123249
"Peter",2009,205,156.758949912945
"Peter",2009,206,155.119070498683
"Peter",2009,207,158.332458810412
"Peter",2009,208,170.785804407719
"Peter",2009,209,160.122186727079
"Peter",2009,210,152.440340111561
"Peter",2009,211,151.197039990205
"Peter",2009,212,145.73854760203
"Peter",2009,213,144.899613492979
"Peter",2009,214,134.002887836431
"Peter",2009,215,135.986474871545
"Peter",2009,216,143.500877099512
"Peter",2009,217,141.914774944512
"Peter",2009,218,144.778224768531
"Peter",2009,219,144.543089028198
"Peter",2009,220,139.536520272771
"Peter",2009,221,150.95161213813
"Peter",2009,222,155.568056201016
"Peter",2009,223,156.022688781417
"Peter",2009,224,162.999777954562
"Peter",2009,225,172.953217856003
"Peter",2009,226,187.900473220373
"Peter",2009,227,195.729956515453
"Peter",2009,228,197.973406246139
"Peter",2009,229,186.28364743836
"Peter",2009,230,174.856506699304
"Peter",2009,231,162.845942988302
"Peter",2009,232,150.938240248555
"Peter",2009,233,126.771480527145
"Peter",2009,234,118.680847826148
"Peter",2009,235,114.136409911461
"Peter",2009,236,120.07204862167
"Peter",2009,237,121.123890796561
"Peter",2009,238,116.563632208345
"Peter",2009,239,119.2330712774
"Peter",2009,240,124.108384561386
"Peter",2009,241,94.7237313363333
"Peter",2009,242,84.2942658588126
"Peter",2009,243,75.7589240419394
"Peter",2010,134,38.5463727051842
"Peter",2010,135,35.0329721098038
"Peter",2010,136,46.2880310984097
"Peter",2010,137,57.309428727619
"Peter",2010,138,67.2136849389367
"Peter",2010,139,78.8173086628271
"Peter",2010,140,90.1735407724141
"Peter",2010,141,104.334759077709
"Peter",2010,142,105.218008625421
"Peter",2010,143,104.236172377
"Peter",2010,144,122.914997745041
"Peter",2010,145,143.722286228004
"Peter",2010,146,152.288516099353
"Peter",2010,147,148.682953390092
"Peter",2010,148,148.082250015129
"Peter",2010,149,156.418495446372
"Peter",2010,150,169.53218762344
"Peter",2010,151,174.642349637082
"Peter",2010,152,176.749742444227
"Peter",2010,153,173.11901247334
"Peter",2010,154,160.725881259367
"Peter",2010,155,151.246834185027
"Peter",2010,156,144.222756085812
"Peter",2010,157,139.228261590029
"Peter",2010,158,130.209435282267
"Peter",2010,159,116.936781703168
"Peter",2010,160,112.910590843972
"Peter",2010,161,113.002666808808
"Peter",2010,162,115.229902408251
"Peter",2010,163,110.758304383082
"Peter",2010,164,110.17059974911
"Peter",2010,165,109.432092183253
"Peter",2010,166,114.093470428728
"Peter",2010,167,115.781992147694
"Peter",2010,168,113.696905475255
"Peter",2010,169,134.543427198119
"Peter",2010,170,149.978939918088
"Peter",2010,171,144.433107471446
"Peter",2010,172,161.537063911599
"Peter",2010,173,160.665727049377
"Peter",2010,174,179.62515450062
"Peter",2010,175,172.39496931455
"Peter",2010,176,180.420766417615
"Peter",2010,177,179.254985442156
"Peter",2010,178,184.157806977963
"Peter",2010,179,183.463408824362
"Peter",2010,180,168.551849101364
"Peter",2010,181,164.469335018466
"Peter",2010,182,164.195423627818
"Peter",2010,183,169.277353059251
"Peter",2010,184,178.476864859526
"Peter",2010,185,201.166898848022
"Peter",2010,186,201.219257919082
"Peter",2010,187,201.82494827848
"Peter",2010,188,216.119897620916
"Peter",2010,189,220.763778064362
"Peter",2010,190,227.958920792509
"Peter",2010,191,229.342163062219
"Peter",2010,192,226.738944885827
"Peter",2010,193,214.568641523441
"Peter",2010,194,211.656183955495
"Peter",2010,195,195.96892893077
"Peter",2010,196,189.474454189486
"Peter",2010,197,197.83963484036
"Peter",2010,198,205.301508991574
"Peter",2010,199,210.525625097325
"Peter",2010,200,212.264783779512
"Peter",2010,201,210.71796464919
"Peter",2010,202,205.610933772586
"Peter",2010,203,207.14904170838
"Peter",2010,204,199.582583101278
"Peter",2010,205,200.952179181657
"Peter",2010,206,194.177496975752
"Peter",2010,207,202.58062344749
"Peter",2010,208,203.840855647989
"Peter",2010,209,193.476344453147
"Peter",2010,210,197.961342740339
"Peter",2010,211,198.793236020751
"Peter",2010,212,203.469765792278
"Peter",2010,213,202.353574430692
"Peter",2010,214,196.6533713159
"Peter",2010,215,196.742478606719
"Peter",2010,216,205.333098855529
"Peter",2010,217,203.99154241375
"Peter",2010,218,194.16215932149
"Peter",2010,219,188.563047486827
"Peter",2010,220,190.740794537146
"Peter",2010,221,199.839210250517
"Peter",2010,222,212.125933711931
"Peter",2010,223,215.728913620713
"Peter",2010,224,223.176933841271
"Peter",2010,225,229.874350118475
"Peter",2010,226,217.910945225465
"Peter",2010,227,199.014135221162
"Peter",2010,228,172.722183977818
"Peter",2010,229,153.382977010372
"Peter",2010,230,142.280958672337
"Peter",2010,231,136.105586088752
"Peter",2010,232,129.785498191839
"Peter",2010,233,130.858306995301
"Peter",2010,234,130.82249442181
"Peter",2010,235,140.921937400328
"Peter",2010,236,149.918480512474
"Peter",2010,237,134.614325111248
"Peter",2010,238,123.523912291168
"Peter",2010,239,124.968989999884
"Peter",2010,240,129.555021737825
"Peter",2010,241,132.959436527012
"Peter",2010,242,145.212388505604
"Peter",2010,243,156.977235191495
"Peter",2010,244,155.866314726584
"Peter",2010,245,145.704403859028
"Peter",2010,246,104.429313450773
"Peter",2010,247,89.5387629844411
"Peter",2011,132,44.1618932148887
"Peter",2011,133,31.2783841886969
"Peter",2011,134,23.1655558901249
"Peter",2011,135,18.4930409899243
"Peter",2011,136,24.1226020353528
"Peter",2011,137,30.2471752131463
"Peter",2011,138,39.5915177423672
"Peter",2011,139,47.7754545665169
"Peter",2011,140,52.1297315351123
"Peter",2011,141,63.3757584809961
"Peter",2011,142,67.6696605260655
"Peter",2011,143,77.9169343521226
"Peter",2011,144,66.6490626288768
"Peter",2011,145,68.5408218179569
"Peter",2011,146,60.7413034883544
"Peter",2011,152,80.6772909785817
"Peter",2011,153,81.2191707523239
"Peter",2011,154,97.2264035258153
"Peter",2011,156,114.942385739249
"Peter",2011,157,128.54097547623
"Peter",2011,158,152.302598758356
"Peter",2011,159,165.575863924932
"Peter",2011,160,138.082917547101
"Peter",2011,161,114.373697173924
"Peter",2011,162,107.25121582105
"Peter",2011,163,105.851617331715
"Peter",2011,164,114.10126365297
"Peter",2011,165,126.65812433913
"Peter",2011,166,131.807382352251
"Peter",2011,167,130.130898727743
"Peter",2011,168,127.287401997131
"Peter",2011,169,140.924451680713
"Peter",2011,171,123.853996047052
"Peter",2011,172,116.338526566906
"Peter",2011,173,112.970263643023
"Peter",2011,174,108.390656629868
"Peter",2011,180,132.21568005203
"Peter",2011,181,132.683936590878
"Peter",2011,182,151.98904679418
"Peter",2011,183,168.8461679917
"Peter",2011,184,172.74952516019
"Peter",2011,185,179.745535209445
"Peter",2011,186,193.692835859909
"Peter",2011,187,190.172205372345
"Peter",2011,188,195.746379094114
"Peter",2011,189,192.408114185083
"Peter",2011,190,193.389079071981
"Peter",2011,191,192.590158876311
"Peter",2011,192,213.52513583409
"Peter",2011,193,211.092437681408
"Peter",2011,194,194.355468307744
"Peter",2011,195,181.082672347507
"Peter",2011,196,172.470314090113
"Peter",2011,197,175.054930143054
"Peter",2011,198,196.035600922711
"Peter",2011,199,212.969059609223
"Peter",2011,200,221.208625463547
"Peter",2011,201,227.180894513523
"Peter",2011,202,240.906716485969
"Peter",2011,203,239.125893219716
"Peter",2011,204,237.194206772275
"Peter",2011,205,224.845361900459
"Peter",2011,206,222.111404186608
"Peter",2011,207,215.931408789806
"Peter",2011,208,208.552135406577
"Peter",2011,209,205.875631622357
"Peter",2011,210,214.610448772439
"Peter",2011,211,224.42459534864
"Peter",2011,212,220.4391202246
"Peter",2011,213,227.336752573927
"Peter",2011,214,221.052494819123
"Peter",2011,215,214.315238962447
"Peter",2011,216,217.938172509317
"Peter",2011,217,225.943866439199
"Peter",2011,218,237.481169416282
"Peter",2011,219,235.192278355755
"Peter",2011,220,232.521295538548
"Peter",2011,221,220.003510562508
"Peter",2011,222,204.738533666473
"Peter",2011,223,200.046965805072
"Peter",2011,224,202.059496306398
"Peter",2011,225,203.99372119744
"Peter",2011,226,195.726854834773
"Peter",2011,227,203.562575422528
"Peter",2011,228,215.466740269552
"Peter",2011,229,218.309842416135
"Peter",2011,230,214.533061185746
"Peter",2011,231,215.289909659655
"Peter",2011,232,207.992264624427
"Peter",2011,233,199.270910674152
"Peter",2011,234,191.217937289471
"Peter",2011,235,188.920212083114
"Peter",2011,236,187.161236682427
"Peter",2011,237,177.036331684282
"Peter",2011,238,180.644381323478
"Peter",2011,239,181.216750428185
"Peter",2011,240,180.879846381912
"Peter",2011,241,176.062410388296
"Peter",2011,242,181.667046664479
"Peter",2011,243,178.293294918284
"Peter",2011,244,173.632487444803
"Peter",2011,245,187.568830736462
"Peter",2011,246,185.618290681845
"Peter",2013,137,35.9187880459308
"Peter",2013,138,42.3654910105474
"Peter",2013,139,45.9709259149501
"Peter",2013,140,62.7523592966882
"Peter",2013,141,71.5587819146535
"Peter",2013,142,54.1416299245865
"Peter",2013,143,43.0982092334264
"Peter",2013,144,44.0304622120611
"Peter",2013,145,51.5096838277775
"Peter",2013,146,60.1684236093439
"Peter",2013,147,65.6232206435118
"Peter",2013,148,70.8594493696999
"Peter",2013,149,70.429421830653
"Peter",2013,150,85.9701552536941
"Peter",2013,151,98.760685284784
"Peter",2013,152,97.072311629728
"Peter",2013,153,79.4451289905101
"Peter",2013,154,77.1446512749365
"Peter",2013,155,81.7067221272407
"Peter",2013,156,72.4476379291334
"Peter",2013,157,68.1076093194577
"Peter",2013,158,65.9176878583141
"Peter",2013,159,74.8235884127018
"Peter",2013,160,83.9984537029193
"Peter",2013,161,83.4885778584223
"Peter",2013,162,98.6986305859818
"Peter",2013,163,107.165191909369
"Peter",2013,164,113.758365545142
