"year","lake","doy","manual_chl","cumulative.load","daily.load"
"2013","T",145,NA,0,0
"2013","T",146,NA,0,0
"2013","T",147,6.403399118,0,0
"2013","T",148,7.726156222,0,0
"2013","T",149,8.722245636,0,0
"2013","T",150,5.087651064,0,0
"2013","T",151,5.403805179,0,0
"2013","T",152,6.207030816,0,0
"2013","T",153,9.472903399,0,0
"2013","T",154,7.984399498,0.5,0.5
"2013","T",155,7.770680925,1,0.5
"2013","T",156,9.920563378,1.5,0.5
"2013","T",157,11.34161953,2,0.5
"2013","T",158,11.6694937,2.5,0.5
"2013","T",159,7.180829153,3,0.5
"2013","T",160,7.184620935,3.5,0.5
"2013","T",161,5.680317946,4.3125,0.8125
"2013","T",162,5.337046851,5.125,0.8125
"2013","T",163,5.011987795,5.9375,0.8125
"2013","T",164,4.901336728,6.75,0.8125
"2013","T",165,5.134761072,7.5625,0.8125
"2013","T",166,7.891098702,8.375,0.8125
"2013","T",167,7.356572464,9.1875,0.8125
"2013","T",168,7.625329315,10.3125,1.125
"2013","T",169,6.685599557,11.4375,1.125
"2013","T",170,6.087245003,12.5625,1.125
"2013","T",171,5.274482462,13.6875,1.125
"2013","T",172,6.795159051,14.8125,1.125
"2013","T",173,6.978141216,15.9375,1.125
"2013","T",174,8.915626474,17.0625,1.125
"2013","T",175,11.72694493,18.5,1.4375
"2013","T",176,9.552013741,19.9375,1.4375
"2013","T",177,7.07605,21.375,1.4375
"2013","T",178,4.600751896,22.8125,1.4375
"2013","T",179,4.69209935,24.25,1.4375
"2013","T",180,5.050020509,25.6875,1.4375
"2013","T",181,5.809755566,27.125,1.4375
"2013","T",182,7.01663354,28.875,1.75
"2013","T",183,6.582244795,30.625,1.75
"2013","T",184,5.966252714,32.375,1.75
"2013","T",185,4.332282301,34.125,1.75
"2013","T",186,4.780689146,35.875,1.75
"2013","T",187,4.123159826,37.625,1.75
"2013","T",188,4.82481169,39.375,1.75
"2013","T",189,6.791539624,41.4375,2.0625
"2013","T",190,8.047423497,43.5,2.0625
"2013","T",191,10.93118795,45.5625,2.0625
"2013","T",192,10.31806843,47.625,2.0625
"2013","T",193,8.978650473,49.6875,2.0625
"2013","T",194,9.718507404,51.75,2.0625
"2013","T",195,10.75624896,53.8125,2.0625
"2013","T",196,7.664970663,56.1875,2.375
"2013","T",197,6.493137938,58.5625,2.375
"2013","T",198,5.54823757,60.9375,2.375
"2013","T",199,6.591494443,63.3125,2.375
"2013","T",200,8.49669211,65.6875,2.375
"2013","T",201,8.168243432,68.0625,2.375
"2013","T",202,11.72125726,70.4375,2.375
"2013","T",203,9.457046859,73.125,2.6875
"2013","T",204,12.33627267,75.8125,2.6875
"2013","T",205,13.50649676,78.5,2.6875
"2013","T",206,12.20557112,81.1875,2.6875
"2013","T",207,13.50873736,83.875,2.6875
"2013","T",208,18.06214944,86.5625,2.6875
"2013","T",209,18.24220159,89.25,2.6875
"2013","T",210,21.4884833,92.25,3
"2013","T",211,23.26366884,95.25,3
"2013","T",212,20.73070159,98.25,3
"2013","T",213,17.79006042,101.25,3
"2013","T",214,22.24396697,104.25,3
"2013","T",215,21.30383505,107.25,3
"2013","T",216,18.53508796,110.25,3
"2013","T",217,21.81032509,113.5625,3.3125
"2013","T",218,30.52274657,116.875,3.3125
"2013","T",219,23.71810806,120.1875,3.3125
"2013","T",220,22.85582256,123.5,3.3125
"2013","T",221,14.2959341,126.8125,3.3125
"2013","T",222,14.50413736,130.125,3.3125
"2013","T",223,20.40041447,133.4375,3.3125
"2013","T",224,22.38926113,137.0625,3.625
"2013","T",225,16.05646957,140.6875,3.625
"2013","T",226,28.84620479,144.3125,3.625
"2013","T",227,16.57467966,147.9375,3.625
"2013","T",228,18.56323906,151.5625,3.625
"2013","T",229,21.27510944,155.1875,3.625
"2013","T",230,22.19806344,158.8125,3.625
"2013","T",231,18.83343219,162.75,3.9375
"2013","T",232,22.25074622,166.6875,3.9375
"2013","T",233,21.64699125,170.625,3.9375
"2013","T",234,15.68108324,174.5625,3.9375
"2013","T",235,15.31735951,178.5,3.9375
"2013","T",236,16.26944128,182.4375,3.9375
"2013","T",237,15.93582199,186.375,3.9375
"2013","T",238,19.53157953,190.625,4.25
"2013","T",239,15.12805771,194.875,4.25
"2013","T",240,10.08901038,199.125,4.25
"2013","T",241,11.80812352,203.375,4.25
"2013","T",242,14.60168954,207.625,4.25
"2013","T",243,11.41291651,211.875,4.25
"2013","T",244,13.36861381,216.125,4.25
"2013","T",245,NA,220.6875,4.5625
"2013","T",246,NA,225.25,4.5625
"2013","T",247,NA,229.8125,4.5625
"2013","T",248,NA,234.375,4.5625
"2013","T",249,NA,238.9375,4.5625
"2014","T",136,NA,0,0
"2014","T",137,NA,0,0
"2014","T",138,NA,0,0
"2014","T",139,NA,0,0
"2014","T",140,NA,0,0
"2014","T",141,NA,0,0
"2014","T",142,NA,0,0
"2014","T",143,NA,0,0
"2014","T",144,NA,0,0
"2014","T",145,NA,0,0
"2014","T",146,4.57676600743007,0,0
"2014","T",147,4.8352965393981,0,0
"2014","T",148,6.04375442266067,0,0
"2014","T",149,1.77662181568432,0,0
"2014","T",150,3.85219110316767,0,0
"2014","T",151,3.75248449467199,0,0
"2014","T",152,4.60192964587496,0,0
"2014","T",153,8.94834494932151,3,3
"2014","T",154,10.9136940533425,6,3
"2014","T",155,8.72868017399268,9,3
"2014","T",156,10.3294150510947,12,3
"2014","T",157,8.89663884292791,15,3
"2014","T",158,9.81993754942974,18,3
"2014","T",159,12.0651028658841,21,3
"2014","T",160,10.6488726117632,24,3
"2014","T",161,7.45515877351815,27,3
"2014","T",162,9.53391660422911,30,3
"2014","T",163,10.7193652701465,33,3
"2014","T",164,11.4961633418665,36,3
"2014","T",165,12.7675303212413,39,3
"2014","T",166,13.1218033268815,42,3
"2014","T",167,12.0192567848818,45,3
"2014","T",168,12.6877305637071,48,3
"2014","T",169,13.7368474624334,51,3
"2014","T",170,14.8335339790418,54,3
"2014","T",171,14.071299793956,57,3
"2014","T",172,16.8816128532925,60,3
"2014","T",173,13.5882785833958,63,3
"2014","T",174,13.4956384761072,66,3
"2014","T",175,14.4963239885115,69,3
"2014","T",176,12.0794082219863,72,3
"2014","T",177,8.92835192151598,75,3
"2014","T",178,5.12795310158591,78,3
"2014","T",179,13.5876753454878,81,3
"2014","T",180,11.3163122684607,84,3
"2014","T",181,10.5947535537379,87,3
"2014","T",182,11.5713957266692,90,3
"2014","T",183,10.4393767040251,93,3
"2014","T",184,11.4820303394522,96,3
"2014","T",185,12.1448164465743,99,3
"2014","T",186,10.2085089389777,102,3
"2014","T",187,15.8599001909549,105,3
"2014","T",188,16.3461099447428,108,3
"2014","T",189,9.62638435782967,111,3
"2014","T",190,19.813262908966,114,3
"2014","T",191,9.92766154738481,117,3
"2014","T",192,11.5053661272092,120,3
"2014","T",193,10.8806483269711,123,3
"2014","T",194,10.9501385318742,126,3
"2014","T",195,10.834625950896,129,3
"2014","T",196,11.8694103129594,132,3
"2014","T",197,10.880392857367,135,3
"2014","T",198,13.8377605467449,138,3
"2014","T",199,11.8066585107601,141,3
"2014","T",200,12.3720647841742,144,3
"2014","T",201,8.47351053894023,147,3
"2014","T",202,11.7344223081334,150,3
"2014","T",203,6.58115322177822,153,3
"2014","T",204,7.65414110628954,156,3
"2014","T",205,16.4348720940518,159,3
"2014","T",206,14.5109740519897,162,3
"2014","T",207,14.1499792525183,165,3
"2014","T",208,13.7647687598859,168,3
"2014","T",209,15.8318927166583,171,3
"2014","T",210,13.0170122845904,174,3
"2014","T",211,9.67059307879621,177,3
"2014","T",212,9.22083613001582,180,3
"2014","T",213,9.88258811500999,183,3
"2014","T",214,9.07390461101399,186,3
"2014","T",215,8.31589309128372,189,3
"2014","T",216,7.7588459717366,192,3
"2014","T",217,10.4996143179737,195,3
"2014","T",218,10.4435993693806,198,3
"2014","T",219,11.33811500999,201,3
"2014","T",220,11.0707082630911,204,3
"2014","T",221,11.079239770646,207,3
"2014","T",222,12.0604493163087,210,3
"2014","T",223,15.8662410831356,213,3
"2014","T",224,18.0874742282457,216,3
"2014","T",225,11.6520572526432,219,3
"2014","T",226,12.2817514516733,222,3
"2014","T",227,9.76176817973693,225,3
"2014","T",228,11.0365822328713,228,3
"2014","T",229,12.0364921536797,231,3
"2014","T",230,13.0340752997003,234,3
"2014","T",231,19.5367231401411,237,3
"2014","T",232,15.4638926015391,240,3
"2014","T",233,11.6904059482184,243,3
"2014","T",234,17.8922948795996,246,3
"2014","T",235,20.3778074139402,249,3
"2014","T",236,18.2683706267691,252,3
"2014","T",237,16.1206713208666,255,3
"2014","T",238,16.1897851497461,258,3
"2014","T",239,16.028462097798,261,3
"2014","T",240,16.3971266363844,264,3
"2014","T",241,16.3947998615967,267,3
"2014","T",242,NA,267,0
"2014","T",243,NA,267,0
"2014","T",244,NA,267,0
"2014","T",245,NA,267,0
"2014","T",246,NA,267,0
"2014","T",247,NA,267,0
"2014","T",248,NA,267,0
"2014","T",249,NA,267,0
"2014","T",250,NA,267,0
"2015","T",129,NA,0,0
"2015","T",130,NA,0,0
"2015","T",131,NA,0,0
"2015","T",132,NA,0,0
"2015","T",133,NA,0,0
"2015","T",134,NA,0,0
"2015","T",135,NA,0,0
"2015","T",136,NA,0,0
"2015","T",137,NA,0,0
"2015","T",138,NA,0,0
"2015","T",139,NA,0,0
"2015","T",140,NA,0,0
"2015","T",141,NA,0,0
"2015","T",142,NA,0,0
"2015","T",143,NA,0,0
"2015","T",144,NA,0,0
"2015","T",145,6.70414320953422,0,0
"2015","T",146,6.57529503695387,0,0
"2015","T",147,7.05870089942501,0,0
"2015","T",148,5.65290390093209,0,0
"2015","T",149,6.36100268389663,0,0
"2015","T",150,6.23650867368353,0,0
"2015","T",151,5.54131285032023,0,0
"2015","T",152,5.02042428120629,3,3
"2015","T",153,5.95107956735327,6,3
"2015","T",154,7.58083128065088,9,3
"2015","T",155,9.67312046975791,12,3
"2015","T",156,9.67788439884219,15,3
"2015","T",157,9.86555129926291,18,3
"2015","T",158,11.390333135218,21,3
"2015","T",159,12.2111263673397,24,3
"2015","T",160,12.0207099635276,27,3
"2015","T",161,11.2407328590118,30,3
"2015","T",162,9.81829205923014,33,3
"2015","T",163,9.86122372481242,36,3
"2015","T",164,10.1314046608842,39,3
"2015","T",165,11.3679695692376,42,3
"2015","T",166,12.1472793952426,45,3
"2015","T",167,11.9676123297746,48,3
"2015","T",168,13.3953834594672,51,3
"2015","T",169,12.3136462463531,54,3
"2015","T",170,11.9065383209954,57,3
"2015","T",171,12.0916371414567,60,3
"2015","T",172,13.9782844344222,63,3
"2015","T",173,13.9841494160591,66,3
"2015","T",174,14.5726025736304,69,3
"2015","T",175,8.85799906587791,72,3
"2015","T",176,14.6367826766845,75,3
"2015","T",177,8.82054138315675,78,3
"2015","T",178,7.17787732628729,81,3
"2015","T",179,7.18726129690637,84,3
"2015","T",180,10.5643106854688,87,3
"2015","T",181,11.426917326674,90,3
"2015","T",182,10.4429540494327,93,3
"2015","T",183,8.44822452886935,96,3
"2015","T",184,12.2018987962309,99,3
"2015","T",185,7.40317082090031,102,3
"2015","T",186,6.9805793440212,105,3
"2015","T",187,11.7458378241437,108,3
"2015","T",188,10.7862486285879,111,3
"2015","T",189,8.50689702316758,114,3
"2015","T",190,8.07914123445777,117,3
"2015","T",191,7.02618153124215,120,3
"2015","T",192,8.31741901641738,123,3
"2015","T",193,8.65827689120188,126,3
"2015","T",194,8.05363638431267,129,3
"2015","T",195,9.18901862946585,132,3
"2015","T",196,7.82740449263775,135,3
"2015","T",197,7.66498360117256,138,3
"2015","T",198,7.54643277235155,141,3
"2015","T",199,7.64652845895504,144,3
"2015","T",200,7.70768066748936,147,3
"2015","T",201,7.59820101026679,150,3
"2015","T",202,7.47832078560808,153,3
"2015","T",203,7.42107856483171,156,3
"2015","T",204,7.14591865034892,159,3
"2015","T",205,7.88871310068239,162,3
"2015","T",206,8.18188398277339,165,3
"2015","T",207,6.86891009365418,168,3
"2015","T",208,6.45632114745745,171,3
"2015","T",209,5.68152501132028,174,3
"2015","T",210,6.43122606402939,177,3
"2015","T",211,5.08611207553983,180,3
"2015","T",212,5.00806871989117,183,3
"2015","T",213,6.38102182121732,186,3
"2015","T",214,9.00522496291816,189,3
"2015","T",215,7.63565947498549,192,3
"2015","T",216,11.2013298009816,195,3
"2015","T",217,8.20542210907625,198,3
"2015","T",218,11.3075281964777,201,3
"2015","T",219,11.2962674317348,204,3
"2015","T",220,14.1389067315187,207,3
"2015","T",221,16.738188393248,210,3
"2015","T",222,14.588391104197,213,3
"2015","T",223,20.0662620571519,216,3
"2015","T",224,14.5573536213744,219,3
"2015","T",225,18.157682078857,222,3
"2015","T",226,29.2209807100099,225,3
"2015","T",227,26.6331944122891,228,3
"2015","T",228,29.7549286382354,231,3
"2015","T",229,27.5999779853195,234,3
"2015","T",230,26.7689093053699,237,3
"2015","T",231,33.2113578162622,240,3
"2015","T",232,34.6427261346921,243,3
"2015","T",233,34.3951457098588,246,3
"2015","T",234,55.9282302904345,249,3
"2015","T",235,58.1951629927381,252,3
"2015","T",236,47.1127718913631,255,3
"2015","T",237,49.8470263304967,258,3
"2015","T",238,67.7405379064634,261,3
"2015","T",239,50.5432387506771,264,3
"2015","T",240,74.6591048446435,267,3
"2015","T",241,65.5012879174861,267,0
"2015","T",242,56.5944140046338,267,0
"2015","T",243,44.2173477568468,267,0
"2015","T",244,57.1683220077456,267,0
"2015","T",245,64.9390316778931,267,0
"2015","T",246,57.9718244920041,267,0
"2015","T",247,NA,267,0
