"lake","year","doyCat","mean_temp","mean_chl","mean_pH","mean_doSat","mean_do","date"
"R",2010,165,18.5819754619004,3.9733045734375,7.15725649607986,101.549383999917,NA,2010-06-14
"R",2010,166,18.9028013871139,4.32470186815884,7.18181149174653,102.696929761804,NA,2010-06-15
"R",2010,167,18.8309129825064,4.39614313148129,7.24376227888542,103.191887488396,NA,2010-06-16
"R",2010,168,19.4492407081556,NA,NA,NA,NA,2010-06-17
"R",2010,169,21.3747492765155,3.49629643726498,7.29679157260069,103.01558995956,NA,2010-06-18
"R",2010,170,21.485826871392,4.02782920630703,7.25025643116667,100.775168616313,NA,2010-06-19
"R",2010,171,21.4447893983326,3.48190088831533,7.32597824454861,102.312013690488,NA,2010-06-20
"R",2010,172,22.3291909002309,3.68789899381063,7.15156117219444,101.856092482056,NA,2010-06-21
"R",2010,173,22.5827458263379,3.67996371105281,7.07624130920486,100.865779328218,NA,2010-06-22
"R",2010,174,23.4659924915801,4.4345330453395,7.05845618683333,102.191799219688,NA,2010-06-23
"R",2010,175,23.0792944790645,3.4584572888495,7.0124635690625,101.275683623503,NA,2010-06-24
"R",2010,176,23.231927771808,3.33965929916727,7.00828736022917,102.000092062098,NA,2010-06-25
"R",2010,177,23.1017172593735,3.46913065763256,6.9664704564375,101.318269412289,NA,2010-06-26
"R",2010,178,23.5322613420185,2.8930967331285,6.96361189424653,102.240188804415,NA,2010-06-27
"R",2010,179,23.1294562382424,2.88574669236763,6.8847116605625,100.668598051995,NA,2010-06-28
"R",2010,180,22.4771156056707,2.5067287409905,6.86452670177778,100.401852944551,NA,2010-06-29
"R",2010,181,22.4914574812426,2.25295288422616,6.85486257955556,100.673909635106,NA,2010-06-30
"R",2010,182,22.2513258519425,2.91543105439425,6.8899630860625,99.2238344564589,NA,2010-07-01
"R",2010,183,22.8477388530563,3.02843283251501,6.91781120971528,99.1415512442956,NA,2010-07-02
"R",2010,184,23.5623351484786,2.83617895297039,6.86403217718403,99.4374248780808,NA,2010-07-03
"R",2010,185,24.13789307015,3.11964162402913,6.81032241160417,98.278362635632,NA,2010-07-04
"R",2010,186,24.0564142053803,3.13610240975589,6.78216850325694,98.1025335689954,NA,2010-07-05
"R",2010,187,24.3350074115908,2.75567753349761,6.75654917224306,99.0848710683591,NA,2010-07-06
"R",2010,188,25.380657810882,2.47196815114621,6.70617292525,100.604899804424,NA,2010-07-07
"R",2010,189,25.8088011817237,1.87344963775804,6.66470675017708,100.338509802071,NA,2010-07-08
"R",2010,190,25.9370531462829,1.5981068287195,6.63569908928819,100.428410350719,NA,2010-07-09
"R",2010,191,25.9514479945591,1.56527868391316,6.60871593861806,100.291387095932,NA,2010-07-10
"R",2010,192,25.2436404353805,1.78933270392523,6.58949756591319,98.7317781203656,NA,2010-07-11
"R",2010,193,24.852075148778,1.70975564814998,6.60020361909028,99.2778859336363,NA,2010-07-12
"R",2010,194,24.7596982896382,1.65225996462513,6.59755591633333,99.8144368808678,NA,2010-07-13
"R",2010,195,23.9738071785254,1.80990288132813,6.50938886327431,98.077002964747,NA,2010-07-14
"R",2010,196,23.8863736356325,NA,NA,NA,NA,2010-07-15
"R",2010,197,24.3817181998618,1.46104425990834,6.48328569572352,92.3725079340069,NA,2010-07-16
"R",2010,198,24.7840524188243,1.30432473006855,6.48345880238324,92.6822419193334,NA,2010-07-17
"R",2010,199,24.8090399187022,1.30339383272815,6.49800690476519,92.3090263396724,NA,2010-07-18
"R",2010,200,24.8769468569969,1.26737004423866,6.48783278868185,91.7632064911969,NA,2010-07-19
"R",2010,201,24.5350674659566,1.27119537805,6.47436005672005,90.5293035016677,NA,2010-07-20
"R",2010,202,24.7109048321743,1.10061731272352,6.43776231919921,90.2308299734498,NA,2010-07-21
"R",2010,203,24.2531822235351,NA,NA,NA,NA,2010-07-22
"R",2010,204,24.1305931727522,1.3594789130362,6.49643035043403,90.933420503519,NA,2010-07-23
"R",2010,205,24.026719545556,1.40736077284255,6.51720827359028,91.5391361694055,NA,2010-07-24
"R",2010,206,24.2021371771397,1.19907978350852,6.49833273680556,92.5133545660554,NA,2010-07-25
"R",2010,207,24.7178402395949,1.11686335745455,6.48678318060417,93.9233008867636,NA,2010-07-26
"R",2010,208,24.5407221542643,1.14203090236672,6.46155387019444,93.4168659508944,NA,2010-07-27
"R",2010,209,24.4556769390196,1.14787261429288,6.40892782079514,92.2213009465857,NA,2010-07-28
"R",2010,210,24.5720294756043,1.18313485733544,6.42385675313368,91.1172837291754,NA,2010-07-29
"R",2010,211,24.7046001184344,1.15963066893821,6.44683308449653,91.0200348667388,NA,2010-07-30
"R",2010,212,24.70234556524,1.0374387270386,6.47264446180208,91.5220314189784,NA,2010-07-31
"R",2010,213,24.651934932334,1.1145252745217,6.44772667023958,91.284745430363,NA,2010-08-01
"R",2010,214,24.3151488074065,1.31858921790855,6.43697554146181,91.0329740442862,NA,2010-08-02
"R",2010,215,24.9667613348323,1.33088755786997,6.40532161725347,92.2718936171588,NA,2010-08-03
"R",2010,216,25.5715215435007,1.36647669603874,6.44748714104167,94.41699164684,NA,2010-08-04
"R",2010,217,24.9337314541692,1.52982034252733,6.47896934955208,93.8837623915892,NA,2010-08-05
"R",2010,218,24.6341797498143,1.58755406493987,6.45422793383333,92.8137701112739,NA,2010-08-06
"R",2010,219,24.400665762067,1.57260452700352,6.43140245243056,92.2977694075756,NA,2010-08-07
"R",2010,220,24.5059280477216,1.66560399094469,6.45302140997222,93.3585142202575,NA,2010-08-08
"R",2010,221,25.311253945605,1.54413751473827,6.4772097828125,95.9403160754977,NA,2010-08-09
"R",2010,222,25.8914250111475,1.4745996075353,6.50698844880903,97.1856157131419,NA,2010-08-10
"R",2010,223,26.0840851341393,1.69085808886652,6.52926712530556,97.0531585450397,NA,2010-08-11
"R",2010,224,26.5185698031942,1.62032657300661,6.58168467234722,98.4942664237406,NA,2010-08-12
"R",2010,225,26.6783597606554,1.66773755165408,6.56995660582986,98.2934128292458,NA,2010-08-13
"R",2010,226,26.3525645690868,1.58194105376574,6.53318738051736,97.3852673766962,NA,2010-08-14
"R",2010,227,25.310827084114,1.73591134524496,6.48949326388194,94.4498110214769,NA,2010-08-15
"R",2010,228,23.7053497459391,1.77271929340318,6.39204914641667,89.7958911731445,NA,2010-08-16
"R",2010,229,23.0061445024414,1.66535093170795,6.39158420467708,89.4499924608137,NA,2010-08-17
"R",2010,230,22.18130848685,1.69106887662837,6.37014702413542,87.7403508346902,NA,2010-08-18
"R",2010,231,22.1747841884476,NA,NA,NA,NA,2010-08-19
"R",2010,232,21.6665784952688,1.85462077799042,6.19950871305556,91.6605164089214,NA,2010-08-20
"R",2010,233,21.7620328845467,1.89946697123209,6.16075855960243,91.6143694174839,NA,2010-08-21
"R",2010,234,22.0820210948532,1.55582331515229,6.13367510218056,91.7875947075997,NA,2010-08-22
"R",2010,235,22.9186196519462,1.50171204403394,6.16114026617014,94.4289281111645,NA,2010-08-23
"R",2010,236,23.1752101827651,1.60875878211092,6.14336236070139,94.7117216518185,NA,2010-08-24
"R",2010,237,22.0025864999151,1.655122087318,6.10620942636458,92.5038842821805,NA,2010-08-25
"R",2010,238,21.8509387537352,1.72056790716372,6.05964220886762,91.2895382402823,NA,2010-08-26
"R",2010,239,22.3024408495859,1.51742578562778,6.01181696142375,93.1885102333282,NA,2010-08-27
"R",2010,240,22.5124573785152,1.51227194035477,6.06676961627792,94.8030714597872,NA,2010-08-28
"R",2010,241,22.8738184584415,1.52927088082908,6.09651394069458,96.1904111135234,NA,2010-08-29
"R",2010,242,23.7881654006021,1.66598229545684,6.14320271409042,98.3042141290548,NA,2010-08-30
"R",2010,243,23.920173335916,1.74617353476398,6.15805119972583,97.6540107064259,NA,2010-08-31
"R",2010,244,23.9329660200396,1.69794915957887,6.16921913377444,97.7902105219825,NA,2010-09-01
"R",2010,245,23.0005624711602,1.72014492212111,6.10979678317028,95.989339301593,NA,2010-09-02
"R",2010,246,21.6226789337122,1.76860671453952,5.95217998829875,90.7228430375791,NA,2010-09-03
"R",2010,247,20.1437027269884,1.72065615522515,5.84698759179944,85.0855286105348,NA,2010-09-04
"R",2011,134,11.2399734475245,5.25251990240922,7.0146429271017,98.6084918162598,NA,2011-05-14
"R",2011,135,11.2106291958842,4.02014789005822,6.86666051747222,102.078191541934,NA,2011-05-15
"R",2011,136,12.0786437631647,3.79484019651978,6.91616148946528,104.288685377859,NA,2011-05-16
"R",2011,137,13.1312177110372,3.6227455419224,6.94663327769444,106.022145491432,NA,2011-05-17
"R",2011,138,14.1214583219999,3.56701409555552,6.95720918343403,106.643101081806,NA,2011-05-18
"R",2011,139,14.8936750427336,3.74059786396365,7.01712090668056,105.579737910806,NA,2011-05-19
"R",2011,140,15.7101748656177,2.93002427898857,7.20891029021875,103.996231148969,NA,2011-05-20
"R",2011,141,16.9918137267302,3.6129492297601,7.06747665978125,104.120287411537,NA,2011-05-21
"R",2011,142,17.6367273101087,3.45756208996104,6.93029167384028,102.87547793772,NA,2011-05-22
"R",2011,143,18.317771558364,3.27831173829582,6.86022313439236,100.403837080839,NA,2011-05-23
"R",2011,144,16.9527418399306,2.52407938722659,6.89432328617014,99.1244684589084,NA,2011-05-24
"R",2011,145,16.5932737333576,2.3197126811617,6.90755326368056,98.8720565771266,NA,2011-05-25
"R",2011,146,15.9293512245534,NA,NA,NA,NA,2011-05-26
"R",2011,147,15.9491823753269,1.59017212551628,6.88867299209375,101.629755307208,NA,2011-05-27
"R",2011,148,16.2972031978062,1.71587061223767,6.86751864754861,100.472114136592,NA,2011-05-28
"R",2011,149,16.6862394401367,1.82858375036746,6.90251010772917,100.320833601538,NA,2011-05-29
"R",2011,150,16.5577296949139,2.10410547809813,6.86243214123958,98.7574023811323,NA,2011-05-30
"R",2011,151,17.5673943941783,2.18256909258863,6.82096525683681,98.8947535154184,NA,2011-05-31
"R",2011,152,17.2360624875194,1.9722873854588,6.82908173750694,97.056180028031,NA,2011-06-01
"R",2011,153,17.5018901393165,NA,NA,NA,NA,2011-06-02
"R",2011,154,17.9784332987947,1.98207358697913,6.88207812428125,99.50648945029,NA,2011-06-03
"R",2011,155,19.9575685585568,1.63630805554641,6.80862166941667,101.166138181687,NA,2011-06-04
"R",2011,156,20.780685861107,1.4180149241821,6.74444006250347,100.872768796665,NA,2011-06-05
"R",2011,157,21.8376746937635,1.1280840860545,6.63189340832986,99.8705675719603,NA,2011-06-06
"R",2011,158,23.6678020875769,1.16250949743374,6.50485119142535,99.3084186224926,NA,2011-06-07
"R",2011,159,24.6125887633869,0.91134249671684,6.51619083539236,96.4267994618028,NA,2011-06-08
"R",2011,160,21.6681684497003,NA,NA,NA,NA,2011-06-09
"R",2011,161,19.4271068255536,1.16038938501201,6.57196479255903,91.3055937558205,NA,2011-06-10
"R",2011,162,18.7580858781903,1.18582007170134,6.61615277254167,93.4209253268321,NA,2011-06-11
"R",2011,163,18.9332058803308,1.10137195963712,6.62704212828299,94.5662092109596,NA,2011-06-12
"R",2011,164,19.9389654726873,1.09159381242309,6.59654259410069,95.9941438975014,NA,2011-06-13
