"event_no","index_start","index_peak","index_end","duration","date_start","date_peak","date_end","intensity_mean","intensity_max","intensity_var","intensity_cumulative","intensity_mean_relThresh","intensity_max_relThresh","intensity_var_relThresh","intensity_cumulative_relThresh","intensity_mean_abs","intensity_max_abs","intensity_var_abs","intensity_cumulative_abs","rate_onset","rate_decline","lake","year","lake_year"
11,399,403,435,37,2011-07-17,2011-07-21,2011-08-22,1.6579,3.7298,0.8443,61.344,1.212,3.2407,0.828,44.844,25.0579,27.6044,1.1359,927.1428,0.7265,0.1025,"R",2011,"R_2011"
12,439,446,447,9,2011-08-26,2011-09-02,2011-09-03,1.0554,2.0637,0.4899,9.499,0.4995,1.4641,0.458,4.4958,22.4659,23.0716,0.3053,202.1933,0.2124,1.0572,"R",2011,"R_2011"
13,486,488,490,5,2013-06-24,2013-06-26,2013-06-28,2.1623,3.2422,0.95,10.8115,1.6563,2.7397,0.9537,8.2817,24.6362,25.7206,1.0363,123.1809,1.2809,0.8947,"R",2013,"R_2013"
14,496,510,514,19,2013-07-04,2013-07-18,2013-07-22,2.2213,4.7765,1.2992,42.2049,1.7225,4.2858,1.3018,32.7276,25.916,28.6459,1.386,492.4044,0.2707,0.9895,"R",2013,"R_2013"
15,543,552,556,14,2013-08-20,2013-08-29,2013-09-02,2.222,4.2129,1.1681,31.1079,1.7136,3.6712,1.1414,23.9901,24.0483,25.7684,1.021,336.6765,0.416,0.7999,"R",2013,"R_2013"
16,570,576,583,14,2014-05-25,2014-05-31,2014-06-07,2.7029,4.3282,1.0449,37.8412,2.0338,3.6471,1.0324,28.4726,21.1879,22.7979,1.1974,296.6312,0.5794,0.4419,"R",2014,"R_2014"
17,751,755,758,8,2015-07-23,2015-07-27,2015-07-30,1.6601,2.9398,0.8548,13.2804,1.1781,2.4573,0.8548,9.4251,25.4719,26.7479,0.8517,203.7755,0.5736,0.6979,"R",2015,"R_2015"
18,772,775,778,7,2015-08-13,2015-08-16,2015-08-19,1.6736,2.7435,0.8248,11.7155,1.2707,2.3415,0.8262,8.8948,24.5168,25.593,0.8456,171.6177,0.746,0.7138,"R",2015,"R_2015"
19,791,806,811,21,2015-09-01,2018-05-29,2018-06-03,2.8802,6.6714,2.1222,60.4837,2.1956,5.9801,2.1154,46.1082,20.899,24.7125,2.7538,438.8788,0.006,1.1182,"R",2015,"R_2015"
20,826,838,858,33,2018-06-18,2018-06-30,2018-07-20,1.9742,3.6358,0.6491,65.1496,1.4638,3.123,0.647,48.3046,25.0197,26.5259,1.0072,825.6508,0.22,0.1845,"R",2018,"R_2018"
21,878,883,891,14,2018-08-09,2018-08-14,2018-08-22,1.8567,3.0703,0.7984,25.9939,1.4473,2.679,0.8119,20.2619,24.7188,26.0607,0.9175,346.0635,0.51,0.5938,"R",2018,"R_2018"
22,940,948,986,47,2019-06-28,2019-07-06,2019-08-13,1.4619,2.6956,0.6654,68.7116,0.9864,2.1847,0.6555,46.3592,24.9984,26.4501,0.7964,1174.9238,0.2802,0.0641,"R",2019,"R_2019"
1,81,85,88,8,2008-08-01,2008-08-05,2008-08-08,0.809,1.2573,0.2471,6.4716,0.3763,0.8244,0.2449,3.0103,24.2223,24.6536,0.2877,193.7782,0.1666,0.2579,"L",2008,"L_2008"
2,115,117,119,5,2009-05-21,2009-05-23,2009-05-25,1.5079,1.9493,0.3922,7.5395,0.7898,1.2346,0.3908,3.9491,18.1312,18.615,0.6193,90.6562,0.3889,0.4086,"L",2009,"L_2009"
3,144,149,152,9,2009-06-19,2009-06-24,2009-06-27,2.99,4.8108,1.2929,26.9097,2.4654,4.298,1.3067,22.1888,25.0252,26.9836,1.541,225.2264,0.7593,1.0093,"L",2009,"L_2009"
4,199,201,204,6,2009-08-13,2009-08-15,2009-08-18,1.3178,2.1247,0.648,7.9071,0.9179,1.727,0.649,5.5076,24.1241,24.9713,0.6708,144.7446,0.8105,0.5695,"L",2009,"L_2009"
5,225,233,243,19,2010-05-18,2010-05-26,2010-06-05,3.9124,6.105,1.5518,74.3351,3.218,5.3883,1.5449,61.1412,21.3755,24.0045,2.1304,406.1346,0.5993,0.4993,"L",2010,"L_2010"
6,259,261,265,7,2010-06-21,2010-06-23,2010-06-27,0.8887,1.5027,0.3139,6.2206,0.3708,0.9786,0.3168,2.5958,23.0517,23.5525,0.4353,161.3621,0.5281,0.1853,"L",2010,"L_2010"
7,271,276,289,19,2010-07-03,2010-07-08,2010-07-21,1.2376,2.6111,0.7281,23.5152,0.7376,2.1061,0.727,14.0152,24.8202,26.0817,0.6905,471.5846,0.4137,0.1526,"L",2010,"L_2010"
8,294,312,315,22,2010-07-26,2010-08-13,2010-08-16,1.5262,3.6939,1.0232,33.5775,1.0934,3.305,1.0487,24.0541,24.8884,26.6752,0.8468,547.5447,0.1721,0.9783,"L",2010,"L_2010"
9,327,330,332,6,2010-08-28,2010-08-31,2010-09-02,2,2.8609,0.8598,12.0002,1.4371,2.2904,0.8418,8.6228,23.2762,24.074,0.7219,139.6572,0.6905,0.6638,"L",2010,"L_2010"
10,356,360,361,6,2011-06-04,2011-06-08,2011-06-09,2.621,5.0566,1.5736,15.7261,2.0076,4.4534,1.5836,12.0457,22.1839,24.8877,1.7713,133.1035,1.0918,3.1378,"L",2011,"L_2011"
11,383,393,394,12,2011-07-01,2011-07-11,2011-07-12,1.6849,2.8871,0.6232,20.2193,1.1782,2.3944,0.6233,14.1383,25.0222,26.5141,0.7216,300.2658,0.2923,1.1814,"L",2011,"L_2011"
12,399,403,422,24,2011-07-17,2011-07-21,2011-08-09,1.906,3.9266,0.8704,45.7434,1.4403,3.4375,0.8625,34.5666,25.5407,27.7262,0.9396,612.9765,0.7612,0.1629,"L",2011,"L_2011"
13,428,430,434,7,2011-08-15,2011-08-17,2011-08-21,1.392,1.9832,0.4788,9.744,0.976,1.5768,0.4875,6.8317,24.0063,24.6821,0.5784,168.0444,0.5435,0.3423,"L",2011,"L_2011"
14,440,446,447,8,2011-08-27,2011-09-02,2011-09-03,0.9733,1.9671,0.5073,7.7864,0.4097,1.3675,0.4796,3.2778,22.245,22.9,0.3354,177.9599,0.2156,0.9434,"L",2011,"L_2011"
15,486,488,490,5,2013-06-24,2013-06-26,2013-06-28,1.9888,3.0557,0.9974,9.944,1.4828,2.5532,1.0013,7.4142,24.3877,25.4591,1.0878,121.9384,1.2995,0.8948,"L",2013,"L_2013"
16,496,510,514,19,2013-07-04,2013-07-18,2013-07-22,2.2294,4.6171,1.2501,42.3579,1.7306,4.1264,1.2527,32.8806,25.8491,28.4115,1.3418,491.1325,0.2678,0.9215,"L",2013,"L_2013"
17,544,552,556,13,2013-08-21,2013-08-29,2013-09-02,2.2408,4.0443,1.1758,29.1307,1.7266,3.5026,1.1513,22.4452,23.9381,25.5248,1.0417,311.1948,0.4007,0.7635,"L",2013,"L_2013"
18,570,577,583,14,2014-05-25,2014-06-01,2014-06-07,2.5944,4.4758,1.1218,36.3218,1.9252,3.7989,1.1143,26.9533,21.0044,23.0169,1.3612,294.0619,0.5646,0.5318,"L",2014,"L_2014"
19,751,755,760,10,2015-07-23,2015-07-27,2015-08-01,1.5519,2.8664,0.8582,15.519,1.0744,2.3839,0.8543,10.7444,25.267,26.5995,0.8784,252.6703,0.5319,0.4542,"L",2015,"L_2015"
20,772,775,778,7,2015-08-13,2015-08-16,2015-08-19,1.7553,2.91,0.8604,12.2868,1.3523,2.508,0.8624,9.4661,24.5234,25.6845,0.8895,171.664,0.7643,0.7655,"L",2015,"L_2015"
21,791,807,811,21,2015-09-01,2018-05-30,2018-06-03,2.9787,6.7353,2.1143,62.552,2.2941,6.052,2.1061,48.1767,20.9225,24.8707,2.6836,439.3723,0.0061,1.344,"L",2015,"L_2015"
22,819,838,858,40,2018-06-11,2018-06-30,2018-07-20,1.8042,3.605,0.8006,72.1673,1.2856,3.0922,0.8102,51.4236,24.3927,26.4201,1.6247,975.7065,0.1594,0.1832,"L",2018,"L_2018"
23,878,883,890,13,2018-08-09,2018-08-14,2018-08-21,1.8781,2.9444,0.7047,24.4158,1.4717,2.5531,0.7152,19.1322,24.705,25.8598,0.7723,321.1649,0.4867,0.306,"L",2018,"L_2018"
24,919,921,923,5,2019-06-07,2019-06-09,2019-06-11,1.8284,2.8794,0.9751,9.1418,1.2342,2.278,0.9648,6.1712,21.824,22.8797,0.8744,109.1201,0.8548,1.0186,"L",2019,"L_2019"
25,940,958,986,47,2019-06-28,2019-07-16,2019-08-13,1.5102,2.7335,0.6931,70.9804,1.0346,2.2369,0.6811,48.6279,24.9717,26.5054,0.8373,1173.6678,0.1289,0.086,"L",2019,"L_2019"
1,39,41,44,6,2013-06-24,2013-06-26,2013-06-29,2.2522,3.5204,1.1509,13.5133,1.7455,3.0178,1.1547,10.4729,24.2518,25.4905,1.1426,145.5111,1.2609,0.9505,"T",2013,"T_2013"
2,48,63,67,20,2013-07-03,2013-07-18,2013-07-22,2.4722,5.1486,1.3834,49.4449,1.9727,4.6578,1.3862,39.4537,25.6132,28.4907,1.4883,512.2644,0.2881,1.0148,"T",2013,"T_2013"
3,96,105,109,14,2013-08-20,2013-08-29,2013-09-02,2.4552,4.6475,1.2478,34.3727,1.9468,4.1059,1.2245,27.2555,23.7543,25.6758,1.1273,332.5602,0.4617,0.9417,"T",2013,"T_2013"
4,123,130,136,14,2014-05-25,2014-06-01,2014-06-07,2.9139,4.5753,1.1301,40.7949,2.2447,3.8984,1.1215,31.4261,20.8716,22.6993,1.3358,292.2031,0.527,0.5024,"T",2014,"T_2014"
5,197,200,201,5,2014-08-07,2014-08-10,2014-08-11,1.331,1.9834,0.5239,6.6548,0.9219,1.5829,0.5335,4.6095,24.1059,24.7003,0.4628,120.5297,0.4805,0.9486,"T",2014,"T_2014"
6,304,308,314,11,2015-07-23,2015-07-27,2015-08-02,1.7623,3.5725,1.0869,19.3856,1.2871,3.0899,1.0789,14.158,25.0126,26.8533,1.127,275.1386,0.6377,0.5282,"T",2015,"T_2015"
7,325,328,331,7,2015-08-13,2015-08-16,2015-08-19,2.1333,3.2665,0.9704,14.9329,1.7303,2.8645,0.9722,12.1121,24.4492,25.5887,0.9942,171.1442,0.7966,0.8472,"T",2015,"T_2015"
